timestamp,bvp
1630674781593,5.49
1630674781609,5.7
1630674781625,5.49
1630674781640,4.9
1630674781656,4.04
1630674781671,3.02
1630674781687,2.02
1630674781703,1.2
1630674781718,0.7
1630674781734,0.56
1630674781750,0.73
1630674781765,1.07
1630674781781,1.44
1630674781796,1.7
1630674781812,1.85
1630674781828,1.89
1630674781843,1.83
1630674781859,1.61
1630674781875,1.2
1630674781890,0.6
1630674781906,-0.12
1630674781921,-0.77
1630674781937,-1.16
1630674781953,-1.12
1630674781968,-0.57
1630674781984,0.45
1630674782000,1.83
1630674782015,3.4
1630674782031,4.93
1630674782046,6.16
1630674782062,6.85
1630674782078,6.85
1630674782093,6.1
1630674782109,4.64
1630674782125,2.68
1630674782140,0.46
1630674782156,-1.68
1630674782171,-3.46
1630674782187,-4.64
1630674782203,-5.05
1630674782218,-4.64
1630674782234,-3.46
1630674782250,-1.63
1630674782265,0.63
1630674782281,3.12
1630674782296,5.63
1630674782312,7.97
1630674782328,9.92
1630674782343,11.33
1630674782359,12.05
1630674782375,12.05
1630674782390,11.41
1630674782406,10.33
1630674782421,9.1
1630674782437,7.94
1630674782453,6.98
1630674782468,6.22
1630674782484,5.49
1630674782500,4.61
1630674782515,3.45
1630674782531,2.07
1630674782546,0.69
1630674782562,-0.43
1630674782578,-1.06
1630674782593,-1.11
1630674782609,-0.64
1630674782625,0.15
1630674782640,1.07
1630674782656,1.96
1630674782671,2.77
1630674782687,3.53
1630674782703,4.28
1630674782718,5.09
1630674782734,5.95
1630674782750,6.81
1630674782765,7.51
1630674782781,7.81
1630674782796,7.37
1630674782812,5.9
1630674782828,3.28
1630674782843,-0.33
1630674782859,-4.45
1630674782875,-8.41
1630674782890,-11.51
1630674782906,-13.29
1630674782921,-13.62
1630674782937,-12.72
1630674782953,-11.04
1630674782968,-9.06
1630674782984,-7.16
1630674783000,-5.43
1630674783015,-3.77
1630674783031,-1.91
1630674783046,0.4
1630674783062,3.21
1630674783078,6.3
1630674783093,9.16
1630674783109,11.17
1630674783125,11.79
1630674783140,10.81
1630674783156,8.35
1630674783171,4.86
