timestamp,hr
1629797529000,80.03
1629797530000,79.6
1629797531000,79.18
1629797532000,78.73
1629797533000,78.32
1629797534000,77.93
1629797535000,77.55
1629797536000,77.22
1629797537000,76.95
1629797538000,76.73
1629797539000,76.5
1629797540000,76.28
1629797541000,76.15
1629797542000,75.97
1629797543000,75.75
1629797544000,75.53
1629797545000,75.3
1629797546000,75.35
1629797547000,75.37
1629797548000,75.5
1629797549000,75.13
1629797550000,74.78
1629797551000,74.8
1629797552000,74.82
1629797553000,74.97
1629797554000,75.12
1629797555000,75.27
1629797556000,75.42
1629797557000,75.38
1629797558000,75.73
1629797559000,76.17
1629797560000,76.6
1629797561000,77.2
1629797562000,77.78
1629797563000,78.38
1629797564000,78.63
1629797565000,79.15
1629797566000,79.6
1629797567000,80.0
1629797568000,80.43
1629797569000,80.83
1629797570000,81.23
1629797571000,81.8
1629797572000,82.5
1629797573000,83.22
1629797574000,83.95
1629797575000,84.67
1629797576000,85.43
1629797577000,86.2
1629797578000,86.97
1629797579000,87.67
1629797580000,87.6
1629797581000,88.5
1629797582000,89.43
1629797583000,90.37
1629797584000,91.33
1629797585000,92.3
1629797586000,93.23
1629797587000,94.15
1629797588000,95.07
1629797589000,95.97
1629797590000,96.88
1629797591000,97.8
1629797592000,98.72
1629797593000,99.63
1629797594000,100.53
1629797595000,101.42
1629797596000,102.27
1629797597000,103.12
1629797598000,103.93
1629797599000,104.75
1629797600000,105.55
1629797601000,106.35
1629797602000,107.17
1629797603000,107.98
1629797604000,108.8
1629797605000,109.63
1629797606000,110.18
1629797607000,110.75
1629797608000,111.28
1629797609000,112.3
1629797610000,113.32
1629797611000,113.98
1629797612000,114.65
1629797613000,115.2
1629797614000,115.73
1629797615000,116.23
1629797616000,116.67
1629797617000,117.28
1629797618000,117.55
1629797619000,117.75
1629797620000,117.98
1629797621000,118.1
1629797622000,118.23
1629797623000,118.37
1629797624000,118.58
1629797625000,118.57
1629797626000,118.57
1629797627000,118.58
1629797628000,118.6
1629797629000,118.6
1629797630000,118.6
1629797631000,118.6
1629797632000,118.6
1629797633000,118.6
1629797634000,118.6
1629797635000,117.6
1629797636000,117.58
1629797637000,116.6
1629797638000,116.58
1629797639000,116.55
1629797640000,117.52
1629797641000,117.52
1629797642000,117.47
1629797643000,117.42
1629797644000,117.37
1629797645000,117.32
1629797646000,117.3
1629797647000,117.3
1629797648000,117.3
1629797649000,117.28
1629797650000,117.23
1629797651000,117.17
1629797652000,117.1
1629797653000,117.03
1629797654000,116.97
1629797655000,116.93
1629797656000,116.9
1629797657000,116.88
1629797658000,116.87
1629797659000,116.87
1629797660000,116.87
1629797661000,116.87
1629797662000,116.85
