timestamp,hr
1629795340000,78.82
1629795341000,79.2
1629795342000,79.58
1629795343000,79.98
1629795344000,80.45
1629795345000,80.98
1629795346000,81.53
1629795347000,82.08
1629795348000,82.57
1629795349000,83.05
1629795350000,83.58
1629795351000,84.13
1629795352000,84.72
1629795353000,85.23
1629795354000,85.77
1629795355000,86.15
1629795356000,86.5
1629795357000,86.95
1629795358000,87.37
1629795359000,87.7
1629795360000,88.02
1629795361000,88.27
1629795362000,88.35
1629795363000,88.37
1629795364000,88.33
1629795365000,88.25
1629795366000,88.2
1629795367000,88.12
1629795368000,88.0
1629795369000,87.83
1629795370000,87.67
1629795371000,87.53
1629795372000,87.37
1629795373000,87.27
1629795374000,87.17
1629795375000,87.08
1629795376000,86.98
1629795377000,86.88
1629795378000,86.75
1629795379000,86.67
1629795380000,86.58
1629795381000,86.48
1629795382000,86.4
1629795383000,86.25
1629795384000,85.97
1629795385000,85.67
1629795386000,85.33
1629795387000,84.98
1629795388000,84.63
1629795389000,84.4
1629795390000,84.15
1629795391000,83.87
1629795392000,83.58
1629795393000,83.27
1629795394000,82.97
1629795395000,82.67
1629795396000,82.32
1629795397000,81.95
1629795398000,81.6
1629795399000,81.27
1629795400000,80.97
1629795401000,80.63
1629795402000,80.3
1629795403000,79.93
1629795404000,79.5
1629795405000,79.03
1629795406000,78.57
1629795407000,78.1
1629795408000,77.68
1629795409000,77.27
1629795410000,76.8
1629795411000,76.4
1629795412000,76.02
1629795413000,75.68
1629795414000,75.37
1629795415000,75.07
1629795416000,74.82
1629795417000,74.53
1629795418000,74.3
1629795419000,74.12
1629795420000,73.93
1629795421000,73.8
1629795422000,73.82
1629795423000,73.88
1629795424000,74.02
1629795425000,74.18
1629795426000,74.37
1629795427000,74.53
1629795428000,74.75
1629795429000,75.0
1629795430000,75.25
1629795431000,75.5
1629795432000,75.67
1629795433000,75.78
1629795434000,75.88
1629795435000,75.95
1629795436000,76.0
1629795437000,76.0
1629795438000,75.97
1629795439000,75.92
1629795440000,75.87
1629795441000,75.85
1629795442000,75.83
1629795443000,75.8
1629795444000,75.77
1629795445000,75.77
1629795446000,75.78
1629795447000,75.82
1629795448000,75.87
1629795449000,75.87
1629795450000,75.87
1629795451000,75.9
1629795452000,75.93
1629795453000,76.0
1629795454000,76.05
1629795455000,76.13
1629795456000,76.23
1629795457000,76.37
1629795458000,76.48
1629795459000,76.6
1629795460000,76.73
1629795461000,76.87
1629795462000,77.0
1629795463000,77.17
1629795464000,77.32
1629795465000,77.47
1629795466000,77.62
1629795467000,77.8
1629795468000,78.0
1629795469000,78.18
1629795470000,78.38
1629795471000,78.53
1629795472000,78.67
1629795473000,78.7
1629795474000,78.75
1629795475000,78.78
1629795476000,78.83
1629795477000,78.8
1629795478000,78.75
1629795479000,78.65
1629795480000,78.6
1629795481000,78.58
1629795482000,78.57
1629795483000,78.57
1629795484000,78.52
1629795485000,78.48
1629795486000,78.47
1629795487000,78.38
1629795488000,78.35
1629795489000,78.3
1629795490000,78.25
1629795491000,78.17
1629795492000,78.13
1629795493000,78.1
1629795494000,78.03
1629795495000,78.0
1629795496000,78.03
1629795497000,78.05
1629795498000,78.1
1629795499000,78.15
1629795500000,78.22
1629795501000,78.27
1629795502000,78.33
1629795503000,78.47
1629795504000,78.55
1629795505000,78.6
1629795506000,78.65
1629795507000,78.68
1629795508000,78.7
1629795509000,78.7
1629795510000,78.68
1629795511000,78.65
1629795512000,78.6
1629795513000,78.55
1629795514000,78.52
1629795515000,78.52
1629795516000,78.45
1629795517000,78.38
1629795518000,78.3
1629795519000,78.25
1629795520000,78.23
1629795521000,78.3
1629795522000,78.35
1629795523000,78.32
1629795524000,78.22
1629795525000,78.1
1629795526000,78.05
1629795527000,77.93
1629795528000,77.78
1629795529000,77.65
1629795530000,77.52
1629795531000,77.42
1629795532000,77.33
1629795533000,77.35
1629795534000,77.37
1629795535000,77.32
1629795536000,77.32
1629795537000,77.37
1629795538000,77.42
1629795539000,77.57
1629795540000,77.63
1629795541000,77.65
1629795542000,77.68
1629795543000,77.7
1629795544000,77.73
1629795545000,77.73
1629795546000,77.68
1629795547000,77.68
1629795548000,77.62
1629795549000,77.55
1629795550000,77.48
1629795551000,77.42
1629795552000,77.33
1629795553000,77.23
1629795554000,77.18
1629795555000,77.1
1629795556000,76.97
1629795557000,76.85
1629795558000,76.73
1629795559000,76.6
1629795560000,76.43
