timestamp,eda
1629795340000,0.160157
1629795340250,0.11275
1629795340500,0.311345
1629795340750,0.30622
1629795341000,0.301095
1629795341250,0.304938
1629795341500,0.302376
1629795341750,0.299813
1629795342000,0.303657
1629795342250,0.302376
1629795342500,0.30622
1629795342750,0.304938
1629795343000,0.302376
1629795343250,0.304938
1629795343500,0.304938
1629795343750,0.301095
1629795344000,0.303657
1629795344250,0.302376
1629795344500,0.301095
1629795344750,0.303657
1629795345000,0.302376
1629795345250,0.299813
1629795345500,0.302376
1629795345750,0.298532
1629795346000,0.303657
1629795346250,0.390782
1629795346500,0.222938
1629795346750,0.160157
1629795347000,0.30622
1629795347250,0.301095
1629795347500,0.303657
1629795347750,0.302376
1629795348000,0.299813
1629795348250,0.302376
1629795348500,0.302376
1629795348750,0.299813
1629795349000,0.303657
1629795349250,0.301095
1629795349500,0.301095
1629795349750,0.302376
1629795350000,0.298532
1629795350250,0.303657
1629795350500,0.303657
1629795350750,0.301095
1629795351000,0.303657
1629795351250,0.303657
1629795351500,0.299813
1629795351750,0.302376
1629795352000,0.303657
1629795352250,0.298532
1629795352500,0.302376
1629795352750,0.301095
1629795353000,0.299813
1629795353250,0.302376
1629795353500,0.299813
1629795353750,0.298532
1629795354000,0.301095
1629795354250,0.299813
1629795354500,0.298532
1629795354750,0.302376
1629795355000,0.299813
1629795355250,0.297251
1629795355500,0.301095
1629795355750,0.299813
1629795356000,0.301095
1629795356250,0.301095
1629795356500,0.298532
1629795356750,0.299813
1629795357000,0.303657
1629795357250,0.297251
1629795357500,0.299813
1629795357750,0.301095
1629795358000,0.298532
1629795358250,0.299813
1629795358500,0.297251
1629795358750,0.298532
1629795359000,0.299813
1629795359250,0.297251
1629795359500,0.29597
1629795359750,0.299813
1629795360000,0.297251
1629795360250,0.298532
1629795360500,0.299813
1629795360750,0.294688
1629795361000,0.298532
1629795361250,0.299813
1629795361500,0.294688
1629795361750,0.298532
1629795362000,0.298532
1629795362250,0.29597
1629795362500,0.160157
1629795362750,0.304938
1629795363000,0.297251
1629795363250,0.298532
1629795363500,0.298532
1629795363750,0.297251
