timestamp,ax,ay,az
1630937420093,-0.4375,0.28125,0.828125
1630937420125,-0.421875,0.28125,0.84375
1630937420156,-0.40625,0.296875,0.859375
1630937420187,-0.40625,0.28125,0.84375
1630937420218,-0.40625,0.28125,0.859375
1630937420250,-0.421875,0.265625,0.84375
1630937420281,-0.40625,0.265625,0.859375
1630937420312,-0.421875,0.28125,0.859375
1630937420343,-0.40625,0.28125,0.859375
1630937420375,-0.40625,0.28125,0.84375
1630937420406,-0.421875,0.28125,0.84375
1630937420437,-0.421875,0.28125,0.84375
1630937420468,-0.40625,0.28125,0.859375
1630937420500,-0.421875,0.265625,0.84375
1630937420531,-0.421875,0.28125,0.859375
1630937420562,-0.421875,0.28125,0.859375
1630937420593,-0.40625,0.28125,0.859375
1630937420625,-0.40625,0.28125,0.859375
1630937420656,-0.4375,0.28125,0.84375
1630937420687,-0.4375,0.28125,0.828125
1630937420718,-0.4375,0.28125,0.84375
1630937420750,-0.4375,0.296875,0.84375
1630937420781,-0.453125,0.296875,0.84375
1630937420812,-0.4375,0.296875,0.84375
1630937420843,-0.453125,0.28125,0.84375
1630937420875,-0.4375,0.28125,0.859375
1630937420906,-0.40625,0.265625,0.859375
1630937420937,-0.421875,0.25,0.859375
1630937420968,-0.421875,0.265625,0.859375
1630937421000,-0.4375,0.25,0.828125
1630937421031,-0.4375,0.234375,0.828125
1630937421062,-0.40625,0.25,0.84375
1630937421093,-0.40625,0.265625,0.859375
1630937421125,-0.40625,0.265625,0.859375
1630937421156,-0.375,0.265625,0.859375
1630937421187,-0.375,0.265625,0.859375
1630937421218,-0.390625,0.28125,0.890625
1630937421250,-0.40625,0.265625,0.90625
1630937421281,-0.40625,0.296875,0.90625
1630937421312,-0.359375,0.21875,0.859375
1630937421343,-0.4375,0.21875,0.84375
1630937421375,-0.46875,0.25,0.84375
1630937421406,-0.40625,0.25,0.8125
1630937421437,-0.453125,0.25,0.796875
1630937421468,-0.46875,0.265625,0.78125
1630937421500,-0.484375,0.25,0.796875
1630937421531,-0.5625,0.265625,0.75
1630937421562,-0.546875,0.25,0.71875
1630937421593,-0.546875,0.265625,0.703125
1630937421625,-0.53125,0.265625,0.703125
1630937421656,-0.546875,0.28125,0.703125
1630937421687,-0.625,0.296875,0.765625
1630937421718,-0.71875,0.28125,0.765625
1630937421750,-0.75,0.28125,0.734375
1630937421781,-0.65625,0.296875,0.71875
1630937421812,-0.59375,0.3125,0.6875
1630937421843,-0.59375,0.3125,0.6875
1630937421875,-0.609375,0.328125,0.6875
1630937421906,-0.609375,0.328125,0.703125
1630937421937,-0.640625,0.328125,0.75
1630937421968,-0.65625,0.296875,0.734375
1630937422000,-0.640625,0.28125,0.71875
1630937422031,-0.625,0.265625,0.71875
1630937422062,-0.5625,0.265625,0.75
1630937422093,-0.53125,0.265625,0.765625
1630937422125,-0.515625,0.28125,0.828125
1630937422156,-0.578125,0.28125,0.8125
1630937422187,-0.5,0.265625,0.796875
1630937422218,-0.515625,0.265625,0.796875
1630937422250,-0.546875,0.265625,0.78125
1630937422281,-0.59375,0.265625,0.75
1630937422312,-0.625,0.25,0.71875
1630937422343,-0.5625,0.25,0.765625
1630937422375,-0.546875,0.265625,0.78125
1630937422406,-0.546875,0.265625,0.8125
1630937422437,-0.546875,0.25,0.796875
1630937422468,-0.578125,0.25,0.765625
1630937422500,-0.609375,0.234375,0.734375
1630937422531,-0.609375,0.234375,0.71875
1630937422562,-0.609375,0.234375,0.71875
1630937422593,-0.609375,0.234375,0.734375
1630937422625,-0.59375,0.234375,0.75
1630937422656,-0.59375,0.25,0.75
1630937422687,-0.5625,0.234375,0.734375
1630937422718,-0.5625,0.234375,0.75
1630937422750,-0.546875,0.21875,0.75
1630937422781,-0.546875,0.234375,0.78125
1630937422812,-0.53125,0.265625,0.828125
1630937422843,-0.578125,0.265625,0.796875
1630937422875,-0.59375,0.28125,0.765625
1630937422906,-0.578125,0.265625,0.734375
1630937422937,-0.5625,0.265625,0.734375
1630937422968,-0.53125,0.25,0.765625
1630937423000,-0.59375,0.234375,0.75
1630937423031,-0.609375,0.234375,0.75
1630937423062,-0.640625,0.25,0.75
1630937423093,-0.578125,0.25,0.75
1630937423125,-0.5625,0.25,0.78125
1630937423156,-0.578125,0.234375,0.765625
1630937423187,-0.59375,0.234375,0.765625
1630937423218,-0.625,0.25,0.75
1630937423250,-0.609375,0.265625,0.734375
1630937423281,-0.578125,0.265625,0.75
1630937423312,-0.546875,0.265625,0.765625
1630937423343,-0.5625,0.265625,0.78125
1630937423375,-0.578125,0.265625,0.78125
1630937423406,-0.53125,0.28125,0.8125
1630937423437,-0.390625,0.34375,0.90625
1630937423468,-0.625,0.1875,0.6875
1630937423500,-0.59375,0.21875,0.703125
1630937423531,-0.671875,0.234375,0.6875
1630937423562,-0.625,0.25,0.734375
1630937423593,-0.609375,0.25,0.75
1630937423625,-0.546875,0.25,0.796875
1630937423656,-0.53125,0.25,0.796875
1630937423687,-0.546875,0.234375,0.78125
1630937423718,-0.59375,0.234375,0.765625
1630937423750,-0.609375,0.234375,0.765625
1630937423781,-0.59375,0.25,0.765625
1630937423812,-0.5625,0.265625,0.765625
1630937423843,-0.578125,0.265625,0.75
1630937423875,-0.578125,0.265625,0.75
1630937423906,-0.578125,0.265625,0.734375
1630937423937,-0.5625,0.28125,0.75
1630937423968,-0.5625,0.265625,0.765625
1630937424000,-0.5625,0.265625,0.78125
1630937424031,-0.546875,0.234375,0.78125
1630937424062,-0.546875,0.234375,0.796875
1630937424093,-0.53125,0.234375,0.8125
1630937424125,-0.53125,0.234375,0.8125
1630937424156,-0.53125,0.25,0.796875
1630937424187,-0.5625,0.25,0.78125
1630937424218,-0.578125,0.25,0.765625
1630937424250,-0.5625,0.265625,0.765625
1630937424281,-0.5625,0.265625,0.78125
1630937424312,-0.46875,0.328125,0.875
1630937424343,-0.59375,0.21875,0.671875
1630937424375,-0.625,0.25,0.734375
1630937424406,-0.609375,0.25,0.765625
1630937424437,-0.578125,0.25,0.765625
1630937424468,-0.578125,0.25,0.796875
1630937424500,-0.46875,0.21875,0.828125
1630937424531,-0.5,0.21875,0.8125
1630937424562,-0.5625,0.1875,0.765625
1630937424593,-0.609375,0.203125,0.765625
1630937424625,-0.578125,0.21875,0.796875
1630937424656,-0.5625,0.21875,0.78125
1630937424687,-0.515625,0.21875,0.796875
1630937424718,-0.546875,0.21875,0.796875
1630937424750,-0.5625,0.21875,0.78125
1630937424781,-0.578125,0.21875,0.78125
1630937424812,-0.578125,0.234375,0.78125
1630937424843,-0.5625,0.25,0.78125
1630937424875,-0.5625,0.25,0.78125
1630937424906,-0.546875,0.234375,0.78125
1630937424937,-0.546875,0.234375,0.78125
1630937424968,-0.5625,0.21875,0.78125
1630937425000,-0.5625,0.234375,0.78125
1630937425031,-0.578125,0.234375,0.765625
1630937425062,-0.546875,0.21875,0.78125
1630937425093,-0.53125,0.21875,0.765625
1630937425125,-0.53125,0.203125,0.78125
1630937425156,-0.546875,0.21875,0.8125
1630937425187,-0.578125,0.21875,0.796875
1630937425218,-0.578125,0.234375,0.78125
1630937425250,-0.5625,0.234375,0.796875
1630937425281,-0.53125,0.234375,0.796875
1630937425312,-0.53125,0.234375,0.796875
1630937425343,-0.53125,0.21875,0.78125
1630937425375,-0.515625,0.234375,0.796875
1630937425406,-0.515625,0.234375,0.8125
1630937425437,-0.515625,0.234375,0.8125
1630937425468,-0.546875,0.25,0.8125
1630937425500,-0.546875,0.25,0.8125
1630937425531,-0.53125,0.234375,0.796875
1630937425562,-0.5,0.25,0.8125
1630937425593,-0.5,0.25,0.796875
1630937425625,-0.5,0.25,0.828125
1630937425656,-0.515625,0.265625,0.8125
1630937425687,-0.515625,0.265625,0.796875
1630937425718,-0.515625,0.265625,0.796875
1630937425750,-0.515625,0.265625,0.796875
1630937425781,-0.484375,0.25,0.796875
