timestamp,ax,ay,az
1630497978000,0.671875,-0.390625,0.640625
1630497978031,0.671875,-0.40625,0.625
1630497978062,0.671875,-0.40625,0.625
1630497978093,0.671875,-0.40625,0.625
1630497978125,0.671875,-0.40625,0.640625
1630497978156,0.6875,-0.40625,0.625
1630497978187,0.65625,-0.390625,0.625
1630497978218,0.65625,-0.390625,0.625
1630497978250,0.65625,-0.390625,0.640625
1630497978281,0.6875,-0.390625,0.625
1630497978312,0.671875,-0.40625,0.625
1630497978343,0.671875,-0.40625,0.625
1630497978375,0.671875,-0.40625,0.625
1630497978406,0.671875,-0.40625,0.625
1630497978437,0.671875,-0.40625,0.625
1630497978468,0.671875,-0.40625,0.625
1630497978500,0.671875,-0.40625,0.625
1630497978531,0.671875,-0.40625,0.625
1630497978562,0.671875,-0.390625,0.625
1630497978593,0.671875,-0.390625,0.625
1630497978625,0.671875,-0.40625,0.625
1630497978656,0.671875,-0.390625,0.625
1630497978687,0.671875,-0.40625,0.625
1630497978718,0.671875,-0.40625,0.625
1630497978750,0.671875,-0.40625,0.625
1630497978781,0.671875,-0.390625,0.625
1630497978812,0.671875,-0.40625,0.625
1630497978843,0.671875,-0.40625,0.625
1630497978875,0.671875,-0.390625,0.625
1630497978906,0.671875,-0.40625,0.625
1630497978937,0.671875,-0.390625,0.625
1630497978968,0.671875,-0.390625,0.625
1630497979000,0.671875,-0.40625,0.625
1630497979031,0.671875,-0.390625,0.625
1630497979062,0.671875,-0.40625,0.625
1630497979093,0.671875,-0.40625,0.625
1630497979125,0.671875,-0.390625,0.625
1630497979156,0.671875,-0.390625,0.640625
1630497979187,0.671875,-0.390625,0.625
1630497979218,0.671875,-0.390625,0.625
1630497979250,0.671875,-0.40625,0.625
1630497979281,0.671875,-0.390625,0.625
1630497979312,0.671875,-0.390625,0.640625
1630497979343,0.671875,-0.390625,0.625
1630497979375,0.671875,-0.390625,0.625
1630497979406,0.671875,-0.390625,0.625
1630497979437,0.671875,-0.40625,0.625
1630497979468,0.65625,-0.390625,0.625
1630497979500,0.6875,-0.40625,0.625
1630497979531,0.671875,-0.390625,0.625
1630497979562,0.671875,-0.390625,0.640625
1630497979593,0.65625,-0.40625,0.625
1630497979625,0.671875,-0.390625,0.625
1630497979656,0.671875,-0.40625,0.625
1630497979687,0.671875,-0.390625,0.625
1630497979718,0.65625,-0.40625,0.625
1630497979750,0.671875,-0.40625,0.625
1630497979781,0.671875,-0.390625,0.625
1630497979812,0.671875,-0.40625,0.625
1630497979843,0.671875,-0.40625,0.625
1630497979875,0.671875,-0.390625,0.625
1630497979906,0.671875,-0.40625,0.625
1630497979937,0.671875,-0.40625,0.625
1630497979968,0.671875,-0.40625,0.625
1630497980000,0.671875,-0.40625,0.625
1630497980031,0.671875,-0.40625,0.625
1630497980062,0.671875,-0.40625,0.625
1630497980093,0.671875,-0.40625,0.625
1630497980125,0.671875,-0.390625,0.625
1630497980156,0.671875,-0.40625,0.625
1630497980187,0.671875,-0.40625,0.625
1630497980218,0.671875,-0.40625,0.625
1630497980250,0.671875,-0.40625,0.625
1630497980281,0.671875,-0.40625,0.625
1630497980312,0.671875,-0.390625,0.625
1630497980343,0.671875,-0.40625,0.625
1630497980375,0.671875,-0.40625,0.625
1630497980406,0.671875,-0.40625,0.625
1630497980437,0.671875,-0.40625,0.625
1630497980468,0.671875,-0.40625,0.625
1630497980500,0.671875,-0.40625,0.625
1630497980531,0.671875,-0.40625,0.625
1630497980562,0.671875,-0.390625,0.625
1630497980593,0.65625,-0.390625,0.640625
1630497980625,0.671875,-0.390625,0.640625
1630497980656,0.671875,-0.390625,0.640625
1630497980687,0.671875,-0.375,0.640625
1630497980718,0.671875,-0.390625,0.640625
1630497980750,0.671875,-0.390625,0.625
1630497980781,0.6875,-0.390625,0.625
1630497980812,0.6875,-0.390625,0.609375
1630497980843,0.6875,-0.375,0.625
1630497980875,0.6875,-0.375,0.625
1630497980906,0.6875,-0.375,0.625
1630497980937,0.6875,-0.375,0.625
1630497980968,0.671875,-0.375,0.625
1630497981000,0.671875,-0.359375,0.625
1630497981031,0.6875,-0.375,0.625
1630497981062,0.6875,-0.375,0.625
1630497981093,0.6875,-0.359375,0.640625
1630497981125,0.671875,-0.34375,0.625
1630497981156,0.6875,-0.359375,0.625
1630497981187,0.703125,-0.375,0.625
1630497981218,0.671875,-0.359375,0.640625
1630497981250,0.640625,-0.359375,0.65625
1630497981281,0.6875,-0.34375,0.65625
1630497981312,0.671875,-0.34375,0.65625
1630497981343,0.671875,-0.359375,0.65625
1630497981375,0.671875,-0.359375,0.671875
1630497981406,0.65625,-0.359375,0.65625
1630497981437,0.640625,-0.34375,0.65625
1630497981468,0.671875,-0.34375,0.6875
1630497981500,0.671875,-0.34375,0.6875
1630497981531,0.671875,-0.328125,0.671875
1630497981562,0.65625,-0.34375,0.671875
1630497981593,0.6875,-0.359375,0.703125
1630497981625,0.609375,-0.34375,0.6875
1630497981656,0.59375,-0.359375,0.671875
1630497981687,0.59375,-0.359375,0.65625
1630497981718,0.625,-0.359375,0.6875
1630497981750,0.71875,-0.375,0.75
1630497981781,0.578125,-0.421875,0.53125
1630497981812,0.96875,-0.4375,0.609375
1630497981843,0.640625,-0.234375,0.5
1630497981875,0.65625,-0.296875,0.453125
1630497981906,0.5625,-0.3125,0.515625
1630497981937,0.59375,-0.375,0.5625
1630497981968,0.609375,-0.390625,0.5625
1630497982000,0.71875,-0.40625,0.546875
1630497982031,0.9375,-0.390625,0.640625
1630497982062,0.890625,-0.390625,0.609375
1630497982093,0.78125,-0.359375,0.53125
1630497982125,0.84375,-0.359375,0.484375
1630497982156,0.96875,-0.296875,0.484375
1630497982187,0.5,-0.359375,0.703125
1630497982218,0.453125,-0.359375,0.75
1630497982250,0.484375,-0.4375,0.6875
1630497982281,0.671875,-0.40625,0.640625
1630497982312,0.59375,-0.4375,0.71875
1630497982343,0.453125,-0.421875,0.703125
1630497982375,0.515625,-0.421875,0.671875
1630497982406,0.6875,-0.421875,0.625
1630497982437,0.75,-0.40625,0.59375
1630497982468,0.78125,-0.375,0.578125
1630497982500,0.734375,-0.375,0.578125
1630497982531,0.734375,-0.375,0.59375
1630497982562,0.71875,-0.375,0.59375
1630497982593,0.71875,-0.375,0.59375
1630497982625,0.71875,-0.375,0.59375
1630497982656,0.71875,-0.359375,0.59375
1630497982687,0.71875,-0.375,0.609375
1630497982718,0.703125,-0.375,0.625
1630497982750,0.6875,-0.375,0.609375
1630497982781,0.6875,-0.390625,0.59375
1630497982812,0.6875,-0.390625,0.59375
1630497982843,0.6875,-0.390625,0.59375
1630497982875,0.6875,-0.390625,0.625
1630497982906,0.703125,-0.390625,0.609375
1630497982937,0.6875,-0.390625,0.59375
1630497982968,0.703125,-0.390625,0.59375
1630497983000,0.703125,-0.390625,0.609375
1630497983031,0.6875,-0.390625,0.609375
1630497983062,0.703125,-0.390625,0.59375
1630497983093,0.703125,-0.40625,0.578125
1630497983125,0.703125,-0.390625,0.609375
1630497983156,0.6875,-0.390625,0.609375
1630497983187,0.6875,-0.390625,0.59375
1630497983218,0.703125,-0.390625,0.59375
1630497983250,0.71875,-0.390625,0.609375
1630497983281,0.6875,-0.390625,0.609375
1630497983312,0.6875,-0.390625,0.609375
1630497983343,0.703125,-0.390625,0.59375
1630497983375,0.6875,-0.390625,0.609375
1630497983406,0.703125,-0.390625,0.609375
