timestamp,temp
1630497978000,28.91
1630497978250,28.91
1630497978500,28.91
1630497978750,28.91
1630497979000,28.87
1630497979250,28.87
1630497979500,28.87
1630497979750,28.87
1630497980000,28.87
1630497980250,28.87
1630497980500,28.87
1630497980750,28.87
1630497981000,28.89
1630497981250,28.89
1630497981500,28.89
1630497981750,28.89
1630497982000,28.87
1630497982250,28.87
1630497982500,28.87
1630497982750,28.87
1630497983000,28.83
1630497983250,28.83
1630497983500,28.83
1630497983750,28.83
1630497984000,28.87
1630497984250,28.87
1630497984500,28.87
1630497984750,28.87
1630497985000,28.87
1630497985250,28.87
1630497985500,28.87
1630497985750,28.87
1630497986000,28.87
1630497986250,28.87
1630497986500,28.87
1630497986750,28.87
1630497987000,28.87
1630497987250,28.87
1630497987500,28.87
1630497987750,28.87
1630497988000,28.83
1630497988250,28.83
1630497988500,28.83
1630497988750,28.83
1630497989000,28.85
1630497989250,28.85
1630497989500,28.85
1630497989750,28.85
1630497990000,28.83
1630497990250,28.83
1630497990500,28.83
1630497990750,28.83
1630497991000,28.85
1630497991250,28.85
1630497991500,28.85
1630497991750,28.85
1630497992000,28.85
1630497992250,28.85
1630497992500,28.85
1630497992750,28.85
1630497993000,28.87
1630497993250,28.87
1630497993500,28.87
1630497993750,28.87
1630497994000,28.85
1630497994250,28.85
1630497994500,28.85
1630497994750,28.85
1630497995000,28.83
1630497995250,28.83
1630497995500,28.83
1630497995750,28.83
1630497996000,28.85
1630497996250,28.85
1630497996500,28.85
1630497996750,28.85
1630497997000,28.85
1630497997250,28.85
1630497997500,28.85
1630497997750,28.85
1630497998000,28.83
1630497998250,28.83
1630497998500,28.83
1630497998750,28.83
1630497999000,28.85
1630497999250,28.85
1630497999500,28.85
1630497999750,28.85
1630498000000,28.83
1630498000250,28.83
1630498000500,28.83
1630498000750,28.83
1630498001000,28.83
1630498001250,28.83
1630498001500,28.83
1630498001750,28.83
1630498002000,28.83
1630498002250,28.83
1630498002500,28.83
1630498002750,28.83
1630498003000,28.83
1630498003250,28.83
1630498003500,28.83
1630498003750,28.83
1630498004000,28.83
1630498004250,28.83
1630498004500,28.83
1630498004750,28.83
1630498005000,28.83
1630498005250,28.83
1630498005500,28.83
1630498005750,28.83
1630498006000,28.83
1630498006250,28.83
1630498006500,28.83
1630498006750,28.83
1630498007000,28.85
1630498007250,28.85
1630498007500,28.85
1630498007750,28.85
1630498008000,28.85
1630498008250,28.85
1630498008500,28.85
1630498008750,28.85
1630498009000,28.83
1630498009250,28.83
1630498009500,28.83
1630498009750,28.83
1630498010000,28.85
1630498010250,28.85
1630498010500,28.85
1630498010750,28.85
1630498011000,28.87
1630498011250,28.87
1630498011500,28.87
1630498011750,28.87
1630498012000,28.89
1630498012250,28.89
1630498012500,28.89
1630498012750,28.89
1630498013000,28.87
1630498013250,28.87
1630498013500,28.87
1630498013750,28.87
1630498014000,28.85
1630498014250,28.85
1630498014500,28.85
1630498014750,28.85
1630498015000,28.85
1630498015250,28.85
1630498015500,28.85
1630498015750,28.85
1630498016000,28.89
1630498016250,28.89
1630498016500,28.89
1630498016750,28.89
1630498017000,28.89
1630498017250,28.89
1630498017500,28.89
1630498017750,28.89
1630498018000,28.89
1630498018250,28.89
1630498018500,28.89
1630498018750,28.89
1630498019000,28.91
1630498019250,28.91
1630498019500,28.91
1630498019750,28.91
1630498020000,28.89
1630498020250,28.89
1630498020500,28.89
1630498020750,28.89
1630498021000,28.89
1630498021250,28.89
1630498021500,28.89
1630498021750,28.89
1630498022000,28.91
1630498022250,28.91
1630498022500,28.91
1630498022750,28.91
1630498023000,28.93
1630498023250,28.93
1630498023500,28.93
1630498023750,28.93
1630498024000,28.93
1630498024250,28.93
1630498024500,28.93
1630498024750,28.93
1630498025000,28.95
1630498025250,28.95
1630498025500,28.95
1630498025750,28.95
1630498026000,28.95
1630498026250,28.95
1630498026500,28.95
1630498026750,28.95
1630498027000,28.95
1630498027250,28.95
1630498027500,28.95
1630498027750,28.95
1630498028000,28.97
1630498028250,28.97
1630498028500,28.97
1630498028750,28.97
1630498029000,28.97
1630498029250,28.97
1630498029500,28.97
1630498029750,28.97
1630498030000,28.99
1630498030250,28.99
1630498030500,28.99
1630498030750,28.99
1630498031000,29.01
1630498031250,29.01
1630498031500,29.01
1630498031750,29.01
1630498032000,29.01
1630498032250,29.01
1630498032500,29.01
1630498032750,29.01
1630498033000,29.01
1630498033250,29.01
1630498033500,29.01
1630498033750,29.01
1630498034000,28.99
1630498034250,28.99
1630498034500,28.99
1630498034750,28.99
1630498035000,29.01
1630498035250,29.01
1630498035500,29.01
1630498035750,29.01
1630498036000,29.03
1630498036250,29.03
1630498036500,29.03
1630498036750,29.03
1630498037000,29.03
1630498037250,29.03
1630498037500,29.03
1630498037750,29.03
1630498038000,29.07
1630498038250,29.07
1630498038500,29.07
1630498038750,29.07
1630498039000,29.09
1630498039250,29.09
1630498039500,29.09
1630498039750,29.09
1630498040000,29.07
1630498040250,29.07
1630498040500,29.07
1630498040750,29.07
1630498041000,29.09
1630498041250,29.09
1630498041500,29.09
1630498041750,29.09
1630498042000,29.11
1630498042250,29.11
1630498042500,29.11
1630498042750,29.11
1630498043000,29.11
1630498043250,29.11
1630498043500,29.11
1630498043750,29.11
1630498044000,29.11
1630498044250,29.11
1630498044500,29.11
1630498044750,29.11
1630498045000,29.15
1630498045250,29.15
1630498045500,29.15
1630498045750,29.15
1630498046000,29.13
1630498046250,29.13
1630498046500,29.13
1630498046750,29.13
1630498047000,29.13
1630498047250,29.13
1630498047500,29.13
1630498047750,29.13
1630498048000,29.13
1630498048250,29.13
1630498048500,29.13
1630498048750,29.13
1630498049000,29.15
1630498049250,29.15
1630498049500,29.15
1630498049750,29.15
1630498050000,29.15
1630498050250,29.15
1630498050500,29.15
1630498050750,29.15
1630498051000,29.15
1630498051250,29.15
1630498051500,29.15
1630498051750,29.15
1630498052000,29.17
1630498052250,29.17
1630498052500,29.17
1630498052750,29.17
1630498053000,29.17
1630498053250,29.17
1630498053500,29.17
1630498053750,29.17
1630498054000,29.19
1630498054250,29.19
1630498054500,29.19
1630498054750,29.19
1630498055000,29.19
1630498055250,29.19
1630498055500,29.19
1630498055750,29.19
1630498056000,29.19
1630498056250,29.19
1630498056500,29.19
1630498056750,29.19
1630498057000,29.21
1630498057250,29.21
1630498057500,29.21
1630498057750,29.21
1630498058000,29.25
1630498058250,29.25
1630498058500,29.25
1630498058750,29.25
1630498059000,29.25
1630498059250,29.25
1630498059500,29.25
1630498059750,29.25
1630498060000,29.27
1630498060250,29.27
1630498060500,29.27
1630498060750,29.27
1630498061000,29.27
1630498061250,29.27
1630498061500,29.27
1630498061750,29.27
1630498062000,29.29
1630498062250,29.29
1630498062500,29.29
1630498062750,29.29
1630498063000,29.29
1630498063250,29.29
1630498063500,29.29
1630498063750,29.29
1630498064000,29.33
1630498064250,29.33
1630498064500,29.33
1630498064750,29.33
1630498065000,29.33
1630498065250,29.33
1630498065500,29.33
1630498065750,29.33
1630498066000,29.33
1630498066250,29.33
1630498066500,29.33
1630498066750,29.33
1630498067000,29.37
1630498067250,29.37
1630498067500,29.37
1630498067750,29.37
1630498068000,29.39
1630498068250,29.39
1630498068500,29.39
1630498068750,29.39
1630498069000,29.41
1630498069250,29.41
1630498069500,29.41
1630498069750,29.41
