timestamp,duration
1629810618421,984.375
1629810619468,1046.875
1629810620437,968.75
1629810621453,1015.625
1629810622437,984.375
1629810623312,875.0
1629810624171,859.375
1629810625156,984.375
1629810626218,1062.5
1629810627265,1046.875
1629810628296,1031.25
1629810629250,953.125
1629810630296,1046.875
1629810631359,1062.5
1629810632421,1062.5
1629810633390,968.75
1629810634406,1015.625
1629810635453,1046.875
1629810636468,1015.625
1629810637406,937.5
1629810638406,1000.0
1629810639437,1031.25
1629810640453,1015.625
1629810641375,921.875
1629810642328,953.125
1629810643343,1015.625
1629810644375,1031.25
1629810645390,1015.625
1629810646296,906.25
1629810647234,937.5
1629810648234,1000.0
1629810649250,1015.625
1629810650265,1015.625
1629810651187,921.875
1629810652078,890.625
1629810653046,968.75
1629810654031,984.375
1629810655046,1015.625
1629810655984,937.5
1629810656843,859.375
1629810657765,921.875
1629810658734,968.75
1629810659687,953.125
1629810660578,890.625
1629810661437,859.375
1629810662390,953.125
1629810663359,968.75
1629810664296,937.5
1629810665156,859.375
1629810666062,906.25
1629810667000,937.5
1629810667953,953.125
1629810668812,859.375
1629810669671,859.375
1629810670609,937.5
1629810671593,984.375
1629810672500,906.25
1629810673359,859.375
1629810674265,906.25
1629810675234,968.75
1629810676187,953.125
1629810677078,890.625
1629810677953,875.0
1629810678890,937.5
1629810679859,968.75
1629810680765,906.25
1629810681609,843.75
1629810682546,937.5
1629810683500,953.125
1629810684468,968.75
1629810685359,890.625
1629810686218,859.375
1629810687156,937.5
1629810688109,953.125
1629810689062,953.125
1629810689921,859.375
1629810690812,890.625
1629810691781,968.75
1629810692765,984.375
1629810693703,937.5
1629810694578,875.0
1629810695484,906.25
1629810696437,953.125
1629810697406,968.75
1629810698359,953.125
1629810699218,859.375
1629810700109,890.625
1629810701062,953.125
1629810702031,968.75
1629810702953,921.875
1629810703812,859.375
1629810704703,890.625
1629810705671,968.75
1629810706656,984.375
1629810707578,921.875
1629810708437,859.375
1629810709375,937.5
1629810710359,984.375
1629810711359,1000.0
1629810712296,937.5
1629810713187,890.625
1629810714140,953.125
1629810715125,984.375
1629810716140,1015.625
1629810717062,921.875
1629810717937,875.0
1629810718859,921.875
1629810719812,953.125
1629810720812,1000.0
1629810721718,906.25
1629810722593,875.0
1629810723500,906.25
1629810724468,968.75
1629810725437,968.75
1629810726359,921.875
1629810727218,859.375
1629810728093,875.0
1629810729046,953.125
1629810730015,968.75
1629810730968,953.125
1629810731843,875.0
1629810732718,875.0
1629810733656,937.5
1629810734656,1000.0
1629810735609,953.125
1629810736500,890.625
1629810737406,906.25
1629810738390,984.375
1629810739375,984.375
1629810740328,953.125
1629810741203,875.0
1629810742140,937.5
1629810743109,968.75
1629810744093,984.375
1629810745046,953.125
1629810745921,875.0
1629810746843,921.875
1629810747828,984.375
1629810748828,1000.0
1629810749781,953.125
1629810750671,890.625
1629810751593,921.875
1629810752562,968.75
1629810753562,1000.0
1629810754546,984.375
1629810755453,906.25
1629810756375,921.875
1629810757375,1000.0
1629810758375,1000.0
1629810759375,1000.0
1629810760281,906.25
1629810761203,921.875
1629810762187,984.375
1629810763203,1015.625
1629810764171,968.75
1629810765078,906.25
1629810765984,906.25
1629810766968,984.375
1629810767984,1015.625
1629810768937,953.125
1629810769843,906.25
1629810770765,921.875
1629810771750,984.375
1629810772750,1000.0
1629810773718,968.75
1629810774625,906.25
1629810775546,921.875
1629810776515,968.75
1629810777531,1015.625
1629810778531,1000.0
1629810779437,906.25
1629810780343,906.25
1629810781296,953.125
1629810782296,1000.0
1629810783281,984.375
1629810784171,890.625
1629810785062,890.625
1629810786015,953.125
1629810786984,968.75
1629810787968,984.375
1629810788890,921.875
1629810789796,906.25
1629810790765,968.75
1629810791765,1000.0
1629810792750,984.375
1629810793656,906.25
1629810794515,859.375
1629810795406,890.625
1629810796359,953.125
1629810797328,968.75
1629810798250,921.875
1629810799109,859.375
1629810800031,921.875
1629810801031,1000.0
1629810811968,921.875
1629810812953,984.375
1629810813968,1015.625
1629810814890,921.875
1629810815781,890.625
1629810842750,734.375
1629810847531,921.875
1629810848515,984.375
1629810849500,984.375
1629810850328,828.125
1629810851234,906.25
1629810852156,921.875
1629810852968,812.5
1629810854046,1078.125
1629810854906,859.375
1629810855812,906.25
1629810856796,984.375
1629810857968,1171.875
1629810862515,1062.5
1629810863437,921.875
1629810864328,890.625
1629810871890,906.25
1629810872796,906.25
1629810873734,937.5
1629810874734,1000.0
1629810875718,984.375
1629810876609,890.625
1629810877531,921.875
1629810878531,1000.0
1629810879515,984.375
1629810880406,890.625
1629810881156,750.0
1629810886031,953.125
1629810887062,1031.25
1629810888078,1015.625
1629810889062,984.375
1629810889953,890.625
1629810890953,1000.0
1629810891968,1015.625
1629810892984,1015.625
1629810893890,906.25
1629810894812,921.875
1629810895796,984.375
1629810896812,1015.625
1629810897796,984.375
1629810898703,906.25
1629810899671,968.75
1629810900687,1015.625
1629810901703,1015.625
1629810902656,953.125
1629810903531,875.0
1629810904468,937.5
1629810905453,984.375
1629810906437,984.375
1629810907312,875.0
1629810908203,890.625
1629810909156,953.125
1629810910140,984.375
1629810911109,968.75
1629810911984,875.0
1629810912906,921.875
1629810913875,968.75
1629810914843,968.75
1629810915812,968.75
1629810916671,859.375
1629810917562,890.625
1629810918515,953.125
1629810919500,984.375
1629810920406,906.25
1629810921281,875.0
1629810922203,921.875
1629810923187,984.375
1629810924140,953.125
1629810925000,859.375
1629810925890,890.625
1629810926828,937.5
1629810927796,968.75
1629810928703,906.25
1629810929578,875.0
1629810930500,921.875
1629810931484,984.375
1629810932437,953.125
1629810933328,890.625
1629810934203,875.0
1629810935125,921.875
1629810936062,937.5
1629810936906,843.75
1629810937765,859.375
1629810938687,921.875
1629810939640,953.125
1629810940546,906.25
1629810941437,890.625
1629810970125,718.75
1629810970875,750.0
1629811104109,453.125
1629811104546,437.5
1629811105000,453.125
1629811205000,359.375
1629811205312,312.5
1629811213234,437.5
1629811213687,453.125
1629811214140,453.125
1629811214593,453.125
1629811215046,453.125
1629811215500,453.125
1629811215953,453.125
1629811216421,468.75
1629811216890,468.75
1629811217359,468.75
1629811239343,500.0
1629811247406,515.625
1629811247921,515.625
1629811248453,531.25
1629811248953,500.0
1629811249484,531.25
1629811249984,500.0
1629811250531,546.875
1629811255765,531.25
1629811256312,546.875
1629811256859,546.875
1629811257390,531.25
1629811257921,531.25
1629811258468,546.875
1629811259015,546.875
1629811259562,546.875
1629811260109,546.875
1629811260640,531.25
1629811261171,531.25
1629811261718,546.875
1629811262265,546.875
1629811262812,546.875
1629811263343,531.25
1629811263890,546.875
1629811264437,546.875
1629811264968,531.25
1629811265546,578.125
1629811266062,515.625
1629811266609,546.875
1629811267171,562.5
1629811267750,578.125
1629811268296,546.875
1629811273843,562.5
1629811274390,546.875
1629811274937,546.875
1629811275515,578.125
1629811276093,578.125
1629811281765,578.125
1629811282328,562.5
1629811282890,562.5
1629811283421,531.25
1629811284015,593.75
1629811284562,546.875
1629811285156,593.75
1629811285718,562.5
1629811286265,546.875
1629811293750,593.75
1629811294312,562.5
1629811294875,562.5
1629811300718,562.5
1629811301296,578.125
1629811301906,609.375
1629811302500,593.75
1629811303062,562.5
1629811303625,562.5
1629811304250,625.0
1629811304859,609.375
1629811305468,609.375
1629811306046,578.125
1629811306640,593.75
1629811307203,562.5
1629811307765,562.5
1629811308328,562.5
1629811308906,578.125
1629811309515,609.375
1629811310078,562.5
1629811310640,562.5
1629811311218,578.125
1629811311843,625.0
1629811312437,593.75
1629811313031,593.75
1629811313609,578.125
1629811314218,609.375
1629811314843,625.0
1629811315453,609.375
1629811316031,578.125
1629811316640,609.375
1629811317265,625.0
1629811317921,656.25
1629811318531,609.375
1629811319125,593.75
1629811319734,609.375
1629811320375,640.625
1629811321031,656.25
1629811321671,640.625
1629811322265,593.75
1629811322875,609.375
1629811323515,640.625
1629811324171,656.25
1629811324796,625.0
1629811325390,593.75
1629811326000,609.375
1629811326656,656.25
1629811327312,656.25
1629811327953,640.625
1629811328546,593.75
1629811329171,625.0
1629811329812,640.625
1629811330500,687.5
1629811331125,625.0
1629811331734,609.375
1629811332375,640.625
1629811333046,671.875
1629811333687,640.625
1629811334296,609.375
1629811334953,656.25
1629811335640,687.5
1629811336296,656.25
1629811336906,609.375
1629811337578,671.875
1629811338250,671.875
1629811338921,671.875
1629811339531,609.375
1629811340171,640.625
1629811340828,656.25
1629811341484,656.25
1629811342093,609.375
1629811342703,609.375
1629811343359,656.25
1629811344015,656.25
1629811344656,640.625
1629811345265,609.375
1629811345937,671.875
1629811346625,687.5
1629811347296,671.875
1629811347937,640.625
1629811348578,640.625
1629811349234,656.25
1629811349906,671.875
1629811350546,640.625
1629811351156,609.375
1629811351781,625.0
1629811352453,671.875
1629811353093,640.625
1629811353703,609.375
1629811354343,640.625
1629811355000,656.25
1629811355671,671.875
