timestamp,bvp
1629810615828,26.1
1629810615843,28.7
1629810615859,31.47
1629810615875,34.33
1629810615890,37.11
1629810615906,39.64
1629810615921,41.74
1629810615937,43.24
1629810615953,43.97
1629810615968,43.9
1629810615984,43.04
1629810616000,41.57
1629810616015,39.75
1629810616031,37.89
1629810616046,36.25
1629810616062,34.98
1629810616078,34.09
1629810616093,33.44
1629810616109,32.79
1629810616125,31.85
1629810616140,30.36
1629810616156,28.23
1629810616171,25.58
1629810616187,22.7
1629810616203,19.94
1629810616218,17.52
1629810616234,15.43
1629810616250,13.45
1629810616265,11.29
1629810616281,8.64
1629810616296,5.47
1629810616312,1.86
1629810616328,-1.92
1629810616343,-5.65
1629810616359,-9.21
1629810616375,-12.57
1629810616390,-15.78
1629810616406,-18.83
1629810616421,-21.76
1629810616437,-24.58
1629810616453,-27.47
1629810616468,-30.71
1629810616484,-34.56
1629810616500,-39.08
1629810616515,-43.92
1629810616531,-48.27
1629810616546,-51.03
1629810616562,-51.1
1629810616578,-47.78
1629810616593,-41.05
1629810616609,-31.66
1629810616625,-20.88
1629810616640,-10.17
1629810616656,-0.76
1629810616671,6.72
1629810616687,12.19
1629810616703,16.06
1629810616718,18.94
1629810616734,21.35
1629810616750,23.61
1629810616765,25.88
1629810616781,28.07
1629810616796,30.03
1629810616812,31.55
1629810616828,32.45
1629810616843,32.63
1629810616859,32.19
1629810616875,31.33
1629810616890,30.3
1629810616906,29.37
1629810616921,28.64
1629810616937,28.14
1629810616953,27.81
1629810616968,27.57
1629810616984,27.31
1629810617000,26.86
1629810617015,26.01
1629810617031,24.53
1629810617046,22.33
1629810617062,19.53
1629810617078,16.42
1629810617093,13.36
1629810617109,10.67
1629810617125,8.37
1629810617140,6.31
1629810617156,4.18
1629810617171,1.74
1629810617187,-1.11
1629810617203,-4.27
1629810617218,-7.51
1629810617234,-10.66
1629810617250,-13.63
1629810617265,-16.5
1629810617281,-19.33
1629810617296,-22.23
1629810617312,-25.24
1629810617328,-28.47
1629810617343,-32.1
1629810617359,-36.38
1629810617375,-41.44
1629810617390,-47.05
1629810617406,-52.43
1629810617421,-56.39
1629810617437,-57.62
1629810617453,-55.23
1629810617468,-49.12
1629810617484,-40.1
1629810617500,-29.54
1629810617515,-18.93
1629810617531,-9.39
1629810617546,-1.36
1629810617562,5.26
1629810617578,10.91
1629810617593,16.02
1629810617609,20.78
1629810617625,25.16
1629810617640,29.06
1629810617656,32.38
1629810617671,35.13
1629810617687,37.36
1629810617703,39.0
1629810617718,39.92
1629810617734,39.95
1629810617750,39.05
1629810617765,37.38
1629810617781,35.35
1629810617796,33.47
1629810617812,32.21
1629810617828,31.8
1629810617843,32.18
1629810617859,32.96
1629810617875,33.63
1629810617890,33.7
1629810617906,32.9
1629810617921,31.2
1629810617937,28.8
1629810617953,26.01
1629810617968,23.1
1629810617984,20.25
1629810618000,17.48
1629810618015,14.81
1629810618031,12.22
1629810618046,9.78
1629810618062,7.56
1629810618078,5.52
1629810618093,3.61
1629810618109,1.67
1629810618125,-0.44
1629810618140,-2.81
1629810618156,-5.51
1629810618171,-8.6
1629810618187,-12.13
1629810618203,-16.05
1629810618218,-20.19
1629810618234,-24.22
1629810618250,-27.82
1629810618265,-30.78
1629810618281,-33.11
1629810618296,-35.06
1629810618312,-37.15
1629810618328,-39.84
1629810618343,-43.47
1629810618359,-48.05
1629810618375,-53.19
1629810618390,-58.07
1629810618406,-61.56
1629810618421,-62.58
1629810618437,-60.28
1629810618453,-54.52
1629810618468,-45.91
1629810618484,-35.67
1629810618500,-25.24
1629810618515,-15.78
1629810618531,-7.85
1629810618546,-1.42
1629810618562,3.97
1629810618578,8.85
1629810618593,13.56
1629810618609,18.22
1629810618625,22.73
1629810618640,26.88
1629810618656,30.53
1629810618671,33.5
1629810618687,35.72
1629810618703,37.18
1629810618718,37.91
1629810618734,38.03
1629810618750,37.76
1629810618765,37.36
1629810618781,37.03
1629810618796,36.92
1629810618812,36.95
1629810618828,36.94
1629810618843,36.56
1629810618859,35.56
1629810618875,33.87
1629810618890,31.6
1629810618906,29.0
1629810618921,26.28
1629810618937,23.57
1629810618953,20.94
1629810618968,18.49
1629810618984,16.37
1629810619000,14.78
1629810619015,13.78
1629810619031,13.11
1629810619046,12.26
1629810619062,10.71
1629810619078,8.24
1629810619093,5.07
1629810619109,1.78
1629810619125,-0.98
1629810619140,-2.94
1629810619156,-4.24
1629810619171,-5.42
1629810619187,-7.02
1629810619203,-9.36
1629810619218,-12.38
1629810619234,-15.79
1629810619250,-19.23
1629810619265,-22.53
1629810619281,-25.63
1629810619296,-28.61
1629810619312,-31.55
1629810619328,-34.48
1629810619343,-37.39
1629810619359,-40.34
1629810619375,-43.53
1629810619390,-47.24
1629810619406,-51.7
1629810619421,-56.72
1629810619437,-61.6
1629810619453,-65.1
1629810619468,-65.82
1629810619484,-62.7
1629810619500,-55.55
1629810619515,-45.13
1629810619531,-32.97
1629810619546,-20.83
1629810619562,-10.11
1629810619578,-1.46
1629810619593,5.18
1629810619609,10.35
1629810619625,14.66
1629810619640,18.51
1629810619656,22.13
1629810619671,25.57
1629810619687,28.84
1629810619703,31.93
1629810619718,34.75
1629810619734,37.16
1629810619750,38.98
1629810619765,40.08
1629810619781,40.5
1629810619796,40.43
1629810619812,40.16
1629810619828,39.95
1629810619843,39.92
1629810619859,40.05
1629810619875,40.18
1629810619890,40.13
1629810619906,39.71
1629810619921,38.73
1629810619937,37.09
1629810619953,34.79
1629810619968,32.01
1629810619984,29.11
1629810620000,26.47
1629810620015,24.34
1629810620031,22.68
1629810620046,21.17
1629810620062,19.37
1629810620078,16.96
1629810620093,13.91
1629810620109,10.46
1629810620125,6.96
1629810620140,3.74
1629810620156,0.88
1629810620171,-1.75
1629810620187,-4.41
1629810620203,-7.37
1629810620218,-10.72
1629810620234,-14.36
1629810620250,-18.09
1629810620265,-21.66
1629810620281,-24.91
1629810620296,-27.84
1629810620312,-30.63
1629810620328,-33.5
1629810620343,-36.68
1629810620359,-40.24
1629810620375,-44.07
1629810620390,-47.87
1629810620406,-51.15
1629810620421,-53.28
1629810620437,-53.62
1629810620453,-51.57
1629810620468,-46.81
1629810620484,-39.51
1629810620500,-30.33
1629810620515,-20.36
1629810620531,-10.81
1629810620546,-2.64
1629810620562,3.75
1629810620578,8.48
1629810620593,12.1
1629810620609,15.28
1629810620625,18.46
1629810620640,21.74
1629810620656,24.89
1629810620671,27.6
1629810620687,29.66
1629810620703,31.07
1629810620718,31.98
1629810620734,32.56
1629810620750,32.81
1629810620765,32.63
1629810620781,31.93
1629810620796,30.79
1629810620812,29.52
1629810620828,28.53
1629810620843,28.16
1629810620859,28.41
1629810620875,28.95
1629810620890,29.21
1629810620906,28.69
1629810620921,27.15
1629810620937,24.7
1629810620953,21.66
1629810620968,18.48
1629810620984,15.48
1629810621000,12.82
1629810621015,10.58
1629810621031,8.73
1629810621046,7.13
1629810621062,5.62
1629810621078,4.0
1629810621093,2.1
1629810621109,-0.04
1629810621125,-2.28
1629810621140,-4.38
1629810621156,-6.2
1629810621171,-7.79
1629810621187,-9.46
1629810621203,-11.56
1629810621218,-14.35
1629810621234,-17.84
1629810621250,-21.77
1629810621265,-25.71
1629810621281,-29.33
1629810621296,-32.43
1629810621312,-35.09
1629810621328,-37.51
1629810621343,-39.91
1629810621359,-42.49
1629810621375,-45.4
1629810621390,-48.7
1629810621406,-52.31
1629810621421,-55.9
1629810621437,-58.84
1629810621453,-60.24
1629810621468,-59.19
1629810621484,-55.1
1629810621500,-47.98
1629810621515,-38.58
1629810621531,-28.13
1629810621546,-17.98
1629810621562,-9.09
1629810621578,-1.81
1629810621593,4.03
1629810621609,8.86
1629810621625,13.02
1629810621640,16.64
1629810621656,19.7
1629810621671,22.29
1629810621687,24.6
1629810621703,26.93
1629810621718,29.45
1629810621734,32.0
1629810621750,34.24
1629810621765,35.7
1629810621781,36.13
1629810621796,35.63
1629810621812,34.58
1629810621828,33.46
1629810621843,32.65
1629810621859,32.28
1629810621875,32.22
1629810621890,32.22
1629810621906,31.97
1629810621921,31.25
1629810621937,29.97
1629810621953,28.15
1629810621968,25.98
1629810621984,23.7
1629810622000,21.53
1629810622015,19.58
1629810622031,17.73
1629810622046,15.76
1629810622062,13.47
1629810622078,10.82
1629810622093,7.96
1629810622109,5.23
1629810622125,2.93
1629810622140,1.19
1629810622156,-0.12
1629810622171,-1.36
1629810622187,-2.98
1629810622203,-5.29
1629810622218,-8.36
1629810622234,-12.04
1629810622250,-16.0
1629810622265,-19.91
1629810622281,-23.51
1629810622296,-26.68
1629810622312,-29.48
1629810622328,-32.12
1629810622343,-34.94
1629810622359,-38.28
1629810622375,-42.34
1629810622390,-46.89
1629810622406,-51.24
1629810622421,-54.3
1629810622437,-54.84
1629810622453,-51.94
1629810622468,-45.35
1629810622484,-35.6
1629810622500,-23.93
1629810622515,-11.92
1629810622531,-0.98
1629810622546,7.9
1629810622562,14.35
1629810622578,18.56
1629810622593,21.07
1629810622609,22.55
1629810622625,23.55
1629810622640,24.44
1629810622656,25.41
1629810622671,26.49
1629810622687,27.63
1629810622703,28.72
1629810622718,29.58
1629810622734,29.98
1629810622750,29.65
1629810622765,28.47
1629810622781,26.54
1629810622796,24.25
1629810622812,22.16
1629810622828,20.79
1629810622843,20.37
1629810622859,20.72
1629810622875,21.32
1629810622890,21.49
1629810622906,20.75
1629810622921,18.94
1629810622937,16.35
1629810622953,13.51
1629810622968,10.95
1629810622984,8.98
1629810623000,7.53
1629810623015,6.23
1629810623031,4.63
1629810623046,2.4
1629810623062,-0.52
1629810623078,-3.99
1629810623093,-7.74
1629810623109,-11.52
1629810623125,-15.11
1629810623140,-18.38
1629810623156,-21.21
1629810623171,-23.53
1629810623187,-25.39
1629810623203,-27.09
1629810623218,-29.07
1629810623234,-31.82
1629810623250,-35.55
1629810623265,-39.95
1629810623281,-44.19
1629810623296,-47.05
1629810623312,-47.31
1629810623328,-44.2
1629810623343,-37.67
1629810623359,-28.49
1629810623375,-17.99
1629810623390,-7.64
1629810623406,1.39
1629810623421,8.45
1629810623437,13.47
1629810623453,16.77
1629810623468,18.82
1629810623484,20.07
1629810623500,20.87
1629810623515,21.51
1629810623531,22.2
1629810623546,23.16
1629810623562,24.4
1629810623578,25.84
1629810623593,27.18
1629810623609,28.1
1629810623625,28.37
1629810623640,27.99
1629810623656,27.15
1629810623671,26.15
1629810623687,25.23
1629810623703,24.49
1629810623718,23.86
1629810623734,23.16
1629810623750,22.22
1629810623765,20.86
1629810623781,19.03
1629810623796,16.71
1629810623812,13.93
1629810623828,10.82
1629810623843,7.52
1629810623859,4.29
1629810623875,1.39
1629810623890,-1.0
1629810623906,-2.86
1629810623921,-4.39
1629810623937,-5.97
1629810623953,-7.99
1629810623968,-10.65
1629810623984,-13.93
1629810624000,-17.57
1629810624015,-21.2
1629810624031,-24.51
1629810624046,-27.42
1629810624062,-30.12
1629810624078,-33.01
1629810624093,-36.48
1629810624109,-40.72
1629810624125,-45.57
1629810624140,-50.46
1629810624156,-54.54
1629810624171,-56.91
1629810624187,-56.77
1629810624203,-53.68
1629810624218,-47.67
1629810624234,-39.26
1629810624250,-29.33
1629810624265,-18.96
1629810624281,-9.16
1629810624296,-0.73
1629810624312,5.86
1629810624328,10.55
1629810624343,13.62
1629810624359,15.59
1629810624375,17.09
1629810624390,18.69
1629810624406,20.74
1629810624421,23.37
1629810624437,26.44
1629810624453,29.59
1629810624468,32.4
1629810624484,34.52
1629810624500,35.73
1629810624515,36.05
1629810624531,35.66
1629810624546,34.88
1629810624562,34.07
1629810624578,33.52
1629810624593,33.33
1629810624609,33.39
1629810624625,33.38
1629810624640,32.92
1629810624656,31.74
1629810624671,29.73
1629810624687,27.0
1629810624703,23.79
1629810624718,20.42
1629810624734,17.13
1629810624750,14.13
1629810624765,11.47
1629810624781,9.15
1629810624796,7.02
1629810624812,4.91
1629810624828,2.62
1629810624843,-0.0
1629810624859,-2.96
1629810624875,-6.16
1629810624890,-9.39
1629810624906,-12.53
1629810624921,-15.55
1629810624937,-18.56
