timestamp,hr
1629810616000,66.63
1629810617000,66.87
1629810618000,67.02
1629810619000,67.17
1629810620000,67.4
1629810621000,67.62
1629810622000,67.8
1629810623000,67.97
1629810624000,68.08
1629810625000,68.1
1629810626000,68.1
1629810627000,68.08
1629810628000,68.03
1629810629000,67.97
1629810630000,67.75
1629810631000,67.47
1629810632000,67.13
1629810633000,66.88
1629810634000,66.62
1629810635000,66.37
1629810636000,66.23
1629810637000,66.1
1629810638000,65.98
1629810639000,65.85
1629810640000,65.72
1629810641000,65.6
1629810642000,65.48
1629810643000,65.38
1629810644000,65.28
1629810645000,65.18
1629810646000,65.08
1629810647000,65.0
1629810648000,64.93
1629810649000,64.88
1629810650000,64.82
1629810651000,64.75
1629810652000,64.7
1629810653000,64.68
1629810654000,64.68
1629810655000,64.67
1629810656000,64.63
1629810657000,64.58
1629810658000,64.52
1629810659000,64.47
1629810660000,64.4
1629810661000,64.35
1629810662000,64.32
1629810663000,64.32
1629810664000,64.3
1629810665000,64.3
1629810666000,64.28
1629810667000,64.25
1629810668000,64.22
1629810669000,64.2
1629810670000,64.2
1629810671000,64.2
1629810672000,64.18
1629810673000,64.18
1629810674000,64.17
1629810675000,64.15
1629810676000,63.93
1629810677000,63.68
1629810678000,63.53
1629810679000,63.4
1629810680000,63.18
1629810681000,62.98
1629810682000,62.83
1629810683000,62.7
1629810684000,62.6
1629810685000,62.6
1629810686000,62.62
1629810687000,62.65
1629810688000,62.7
1629810689000,62.77
1629810690000,62.83
1629810691000,62.9
1629810692000,62.98
1629810693000,63.07
1629810694000,63.17
1629810695000,63.27
1629810696000,63.38
1629810697000,63.5
1629810698000,63.58
1629810699000,63.67
1629810700000,63.75
1629810701000,63.83
1629810702000,63.92
1629810703000,63.98
1629810704000,64.07
1629810705000,64.15
1629810706000,64.23
1629810707000,64.32
1629810708000,64.38
1629810709000,64.45
1629810710000,64.52
1629810711000,64.58
1629810712000,64.63
1629810713000,64.68
1629810714000,64.72
1629810715000,64.75
1629810716000,64.77
1629810717000,64.78
1629810718000,64.8
1629810719000,64.8
1629810720000,64.8
1629810721000,64.78
1629810722000,64.77
1629810723000,64.77
1629810724000,64.77
1629810725000,64.75
1629810726000,64.73
1629810727000,64.73
1629810728000,64.73
1629810729000,64.73
1629810730000,64.72
1629810731000,64.7
1629810732000,64.68
1629810733000,64.67
1629810734000,64.65
1629810735000,64.63
1629810736000,64.62
1629810737000,64.62
1629810738000,64.6
1629810739000,64.57
1629810740000,64.55
1629810741000,64.53
1629810742000,64.5
1629810743000,64.47
1629810744000,64.43
1629810745000,64.4
1629810746000,64.38
1629810747000,64.37
1629810748000,64.35
1629810749000,64.32
1629810750000,64.28
1629810751000,64.25
1629810752000,64.22
1629810753000,64.2
1629810754000,64.18
1629810755000,64.15
1629810756000,64.12
1629810757000,64.08
1629810758000,64.07
1629810759000,64.05
1629810760000,64.03
1629810761000,64.0
1629810762000,63.97
1629810763000,63.93
1629810764000,63.88
1629810765000,63.83
1629810766000,63.78
1629810767000,63.73
1629810768000,63.68
1629810769000,63.63
1629810770000,63.6
1629810771000,63.57
1629810772000,63.55
1629810773000,63.53
1629810774000,63.52
1629810775000,63.5
1629810776000,63.5
1629810777000,63.5
1629810778000,63.5
1629810779000,63.5
1629810780000,63.48
1629810781000,63.47
1629810782000,63.47
1629810783000,63.45
1629810784000,63.43
1629810785000,63.42
1629810786000,63.4
1629810787000,63.37
