timestamp,duration
1630067170984,515.625
1630067181062,890.625
1630067181984,921.875
1630067182843,859.375
1630067183687,843.75
1630067184562,875.0
1630067185468,906.25
1630067186453,984.375
1630067187406,953.125
1630067188281,875.0
1630067198875,859.375
1630067199750,875.0
1630067200625,875.0
1630067212812,828.125
1630067213703,890.625
1630067214546,843.75
1630067215531,984.375
1630067216531,1000.0
1630067217484,953.125
1630067218421,937.5
1630067219406,984.375
1630067225531,953.125
1630067254875,703.125
1630067259718,796.875
1630067269718,968.75
1630067275000,781.25
1630067275812,812.5
1630067276609,796.875
1630067277562,953.125
1630067278406,843.75
1630067279234,828.125
1630067280078,843.75
1630067280875,796.875
1630067281671,796.875
1630067282500,828.125
1630067283421,921.875
1630067284421,1000.0
1630067291093,828.125
1630067292031,937.5
1630067293031,1000.0
1630067305046,828.125
1630067305937,890.625
1630067306859,921.875
1630067621031,453.125
1630067656859,906.25
1630067657796,937.5
1630067658656,859.375
1630067663578,984.375
1630067664546,968.75
1630067665421,875.0
1630067666250,828.125
1630067667015,765.625
1630067667687,671.875
1630067668328,640.625
1630067669031,703.125
1630067673640,843.75
1630067674531,890.625
1630067675359,828.125
1630067676234,875.0
1630067677125,890.625
1630067678031,906.25
1630067678843,812.5
1630067679843,1000.0
1630067680781,937.5
1630067681687,906.25
1630067682625,937.5
1630067686796,921.875
1630067687703,906.25
1630067688703,1000.0
1630067689625,921.875
1630067690546,921.875
1630067691500,953.125
1630067692312,812.5
1630067693156,843.75
1630067694000,843.75
1630067694859,859.375
1630067695828,968.75
1630067696734,906.25
1630067697734,1000.0
1630067698640,906.25
1630067699625,984.375
1630067700609,984.375
1630067712953,750.0
1630067713734,781.25
1630067714593,859.375
1630067715578,984.375
1630067716484,906.25
1630067717437,953.125
1630067718375,937.5
1630067719296,921.875
1630067720187,890.625
1630067721031,843.75
1630067721828,796.875
1630067722656,828.125
1630067723484,828.125
1630067724390,906.25
1630067725343,953.125
1630067726312,968.75
1630067727296,984.375
1630067728187,890.625
1630067729093,906.25
1630067729937,843.75
1630067730765,828.125
1630067731625,859.375
1630067732484,859.375
1630067733359,875.0
1630067734234,875.0
1630067735093,859.375
1630067736015,921.875
1630067736937,921.875
1630067737875,937.5
1630067738812,937.5
1630067739656,843.75
1630067740484,828.125
1630067741281,796.875
1630067742015,734.375
1630067742796,781.25
1630067743656,859.375
1630067744515,859.375
1630067745484,968.75
1630067746453,968.75
1630067747343,890.625
1630067748218,875.0
1630067749046,828.125
1630067749828,781.25
1630067750578,750.0
1630067751343,765.625
1630067752078,734.375
1630067752859,781.25
1630067753687,828.125
1630067754546,859.375
1630067755343,796.875
1630067756171,828.125
1630067756937,765.625
1630067757671,734.375
1630067758406,734.375
1630067759125,718.75
1630067759812,687.5
1630067760484,671.875
1630067761109,625.0
1630067761828,718.75
1630067762656,828.125
1630067763562,906.25
1630067764421,859.375
1630067783875,640.625
1630067784593,718.75
1630067785265,671.875
1630067786000,734.375
1630067786562,562.5
1630067797125,843.75
1630067797984,859.375
1630067798968,984.375
1630067807328,750.0
1630067808031,703.125
1630067808718,687.5
1630067817796,703.125
1630067818421,625.0
1630067819109,687.5
1630067819781,671.875
1630067820484,703.125
1630067824468,906.25
1630067825156,687.5
1630067825796,640.625
1630067826515,718.75
1630067833500,875.0
1630067834343,843.75
1630067835093,750.0
1630067835796,703.125
1630067836515,718.75
1630067837187,671.875
1630067837968,781.25
1630067845921,750.0
1630067846687,765.625
1630067847546,859.375
1630067848343,796.875
1630067858265,812.5
1630067859078,812.5
1630067859890,812.5
1630067860640,750.0
1630067861406,765.625
1630067862171,765.625
1630067873515,687.5
1630067874437,921.875
1630067879718,859.375
1630067896875,687.5
1630067897609,734.375
1630067898359,750.0
1630067899093,734.375
1630067899734,640.625
1630067911421,765.625
1630067912203,781.25
1630067913031,828.125
1630067913781,750.0
1630067920234,640.625
1630067932781,750.0
1630067933531,750.0
1630067934234,703.125
1630067934890,656.25
1630067938515,593.75
1630067942515,781.25
1630067943250,734.375
1630067944015,765.625
1630067944750,734.375
1630067945546,796.875
1630067946187,640.625
1630067946828,640.625
1630067947546,718.75
1630067948359,812.5
1630067949140,781.25
1630067949953,812.5
1630067950812,859.375
1630067951656,843.75
1630067952546,890.625
1630067953390,843.75
1630067954187,796.875
1630067954953,765.625
1630067955671,718.75
1630067956421,750.0
1630067957203,781.25
1630067960984,640.625
1630067961671,687.5
1630067962437,765.625
1630067963187,750.0
1630067963953,765.625
1630067964703,750.0
1630067969984,906.25
1630067978234,703.125
1630067979000,765.625
1630067979812,812.5
1630067980625,812.5
1630067981468,843.75
1630067982312,843.75
1630067990421,765.625
1630067991250,828.125
1630067992093,843.75
1630067996421,671.875
1630068019640,718.75
1630068020234,593.75
1630068020937,703.125
1630068021671,734.375
1630068022437,765.625
1630068023187,750.0
1630068023968,781.25
1630068024671,703.125
1630068025359,687.5
1630068026031,671.875
1630068026687,656.25
1630068027343,656.25
1630068028015,671.875
1630068028703,687.5
