timestamp,bvp
1630067051828,-7.89
1630067051843,-19.48
1630067051859,-31.07
1630067051875,-40.81
1630067051890,-47.1
1630067051906,-49.05
1630067051921,-46.95
1630067051937,-42.51
1630067051953,-38.6
1630067051968,-38.49
1630067051984,-44.78
1630067052000,-58.29
1630067052015,-77.53
1630067052031,-99.12
1630067052046,-118.88
1630067052062,-133.29
1630067052078,-140.59
1630067052093,-141.23
1630067052109,-137.3
1630067052125,-131.58
1630067052140,-126.53
1630067052156,-123.59
1630067052171,-123.17
1630067052187,-125.04
1630067052203,-128.81
1630067052218,-134.37
1630067052234,-141.9
1630067052250,-151.42
1630067052265,-162.32
1630067052281,-173.02
1630067052296,-181.32
1630067052312,-184.93
1630067052328,-182.22
1630067052343,-172.61
1630067052359,-156.5
1630067052375,-134.82
1630067052390,-108.52
1630067052406,-78.5
1630067052421,-45.53
1630067052437,-10.63
1630067052453,24.94
1630067052468,59.97
1630067052484,93.68
1630067052500,126.19
1630067052515,158.33
1630067052531,191.09
1630067052546,224.73
1630067052562,258.2
1630067052578,288.94
1630067052593,313.54
1630067052609,328.92
1630067052625,333.63
1630067052640,328.55
1630067052656,316.83
1630067052671,302.73
1630067052687,289.62
1630067052703,278.63
1630067052718,268.26
1630067052734,255.54
1630067052750,238.27
1630067052765,216.73
1630067052781,193.97
1630067052796,174.21
1630067052812,160.43
1630067052828,152.68
1630067052843,148.1
1630067052859,142.69
1630067052875,133.46
1630067052890,119.67
1630067052906,102.31
1630067052921,82.66
1630067052937,61.18
1630067052953,37.56
1630067052968,11.75
1630067052984,-15.1
1630067053000,-40.7
1630067053015,-62.92
1630067053031,-81.22
1630067053046,-97.1
1630067053062,-113.22
1630067053078,-131.75
1630067053093,-153.01
1630067053109,-175.11
1630067053125,-194.77
1630067053140,-208.64
1630067053156,-214.4
1630067053171,-211.22
1630067053187,-199.93
1630067053203,-182.63
1630067053218,-162.17
1630067053234,-141.46
1630067053250,-122.6
1630067053265,-106.27
1630067053281,-91.65
1630067053296,-77.02
1630067053312,-60.72
1630067053328,-42.09
1630067053343,-21.87
1630067053359,-1.84
1630067053375,15.89
1630067053390,29.72
1630067053406,38.98
1630067053421,43.86
1630067053437,45.12
1630067053453,43.75
1630067053468,40.77
1630067053484,37.35
1630067053500,34.64
1630067053515,33.58
1630067053531,34.44
1630067053546,36.64
1630067053562,38.83
1630067053578,39.4
1630067053593,37.16
1630067053609,31.78
1630067053625,23.71
1630067053640,13.72
1630067053656,2.29
1630067053671,-10.68
1630067053687,-25.65
1630067053703,-42.85
1630067053718,-61.71
1630067053734,-80.6
1630067053750,-97.2
1630067053765,-109.11
1630067053781,-114.54
1630067053796,-112.89
1630067053812,-104.93
1630067053828,-92.56
1630067053843,-78.33
1630067053859,-64.77
1630067053875,-53.81
1630067053890,-46.44
1630067053906,-42.64
1630067053921,-41.59
1630067053937,-42.15
1630067053953,-43.16
1630067053968,-43.8
1630067053984,-43.67
1630067054000,-42.78
1630067054015,-41.3
1630067054031,-39.48
1630067054046,-37.53
1630067054062,-35.58
1630067054078,-33.73
1630067054093,-32.02
1630067054109,-30.41
1630067054125,-28.68
1630067054140,-26.5
1630067054156,-23.45
1630067054171,-19.27
1630067054187,-14.0
1630067054203,-8.04
1630067054218,-2.15
1630067054234,2.83
1630067054250,6.25
1630067054265,7.86
1630067054281,7.94
1630067054296,7.11
1630067054312,6.12
1630067054328,5.53
1630067054343,5.57
1630067054359,6.13
1630067054375,6.85
1630067054390,7.26
1630067054406,7.09
1630067054421,6.24
1630067054437,4.87
1630067054453,3.27
1630067054468,1.69
1630067054484,0.23
1630067054500,-1.21
1630067054515,-2.92
1630067054531,-5.19
1630067054546,-8.2
1630067054562,-11.87
1630067054578,-15.82
1630067054593,-19.49
1630067054609,-22.32
1630067054625,-23.84
1630067054640,-23.81
1630067054656,-22.12
1630067054671,-18.81
1630067054687,-14.01
1630067054703,-8.05
1630067054718,-1.48
1630067054734,4.81
1630067054750,9.79
1630067054765,12.49
1630067054781,12.47
1630067054796,9.98
1630067054812,6.0
1630067054828,1.84
1630067054843,-1.36
1630067054859,-3.05
1630067054875,-3.4
1630067054890,-3.01
1630067054906,-2.53
1630067054921,-2.29
1630067054937,-2.19
1630067054953,-1.92
1630067054968,-1.18
1630067054984,-0.01
1630067055000,1.34
1630067055015,2.48
1630067055031,3.17
1630067055046,3.41
1630067055062,3.37
1630067055078,3.31
1630067055093,3.38
1630067055109,3.63
1630067055125,3.94
1630067055140,4.22
1630067055156,4.35
1630067055171,4.28
1630067055187,4.06
1630067055203,3.78
1630067055218,3.61
1630067055234,3.69
1630067055250,4.15
1630067055265,5.01
1630067055281,6.21
1630067055296,7.57
1630067055312,8.87
1630067055328,9.86
1630067055343,10.31
1630067055359,10.04
1630067055375,8.97
1630067055390,7.2
1630067055406,5.04
1630067055421,2.95
1630067055437,1.44
1630067055453,0.93
1630067055468,1.63
1630067055484,3.41
1630067055500,5.9
1630067055515,8.59
1630067055531,11.04
1630067055546,12.95
1630067055562,14.23
1630067055578,14.99
1630067055593,15.41
1630067055609,15.73
1630067055625,16.11
1630067055640,16.66
1630067055656,17.37
1630067055671,18.19
1630067055687,18.99
1630067055703,19.7
1630067055718,20.31
1630067055734,20.91
1630067055750,21.7
1630067055765,22.81
1630067055781,24.29
1630067055796,26.01
1630067055812,27.76
1630067055828,29.36
1630067055843,30.83
1630067055859,32.35
1630067055875,34.18
1630067055890,36.49
1630067055906,39.22
1630067055921,42.1
1630067055937,44.75
1630067055953,46.93
1630067055968,48.58
1630067055984,49.91
1630067056000,51.29
1630067056015,53.0
1630067056031,55.21
1630067056046,57.81
1630067056062,60.58
1630067056078,63.31
1630067056093,65.93
1630067056109,68.52
1630067056125,71.29
1630067056140,74.4
1630067056156,77.96
1630067056171,82.15
1630067056187,87.41
1630067056203,94.42
1630067056218,103.73
1630067056234,115.19
1630067056250,127.45
1630067056265,138.09
1630067056281,144.5
1630067056296,145.04
1630067056312,139.93
1630067056328,131.15
1630067056343,121.45
1630067056359,112.97
1630067056375,106.35
1630067056390,100.6
1630067056406,93.79
1630067056421,83.91
1630067056437,69.35
1630067056453,48.87
1630067056468,21.42
1630067056484,-13.76
1630067056500,-56.35
1630067056515,-104.13
1630067056531,-152.63
1630067056546,-195.97
1630067056562,-228.6
1630067056578,-247.2
1630067056593,-251.71
1630067056609,-245.0
1630067056625,-231.53
1630067056640,-215.44
1630067056656,-199.32
1630067056671,-183.99
1630067056687,-168.95
1630067056703,-153.34
1630067056718,-136.71
1630067056734,-119.4
1630067056750,-102.5
1630067056765,-87.56
1630067056781,-76.19
1630067056796,-69.54
1630067056812,-67.86
1630067056828,-70.24
1630067056843,-74.8
1630067056859,-79.33
1630067056875,-82.12
1630067056890,-82.41
1630067056906,-80.46
1630067056921,-76.95
1630067056937,-72.44
1630067056953,-67.11
1630067056968,-60.89
1630067056984,-53.79
1630067057000,-46.21
1630067057015,-38.82
1630067057031,-32.19
1630067057046,-26.36
1630067057062,-20.78
1630067057078,-14.57
1630067057093,-7.13
1630067057109,1.44
1630067057125,10.22
1630067057140,17.98
1630067057156,23.81
1630067057171,27.69
1630067057187,30.51
1630067057203,33.54
1630067057218,37.68
1630067057234,42.86
1630067057250,47.95
1630067057265,51.32
1630067057281,51.66
1630067057296,48.73
1630067057312,43.47
1630067057328,37.53
1630067057343,32.46
1630067057359,28.95
1630067057375,26.69
1630067057390,24.7
1630067057406,22.09
1630067057421,18.65
1630067057437,14.91
1630067057453,11.85
1630067057468,10.18
1630067057484,9.89
1630067057500,10.08
1630067057515,9.48
1630067057531,7.0
1630067057546,2.29
1630067057562,-4.08
1630067057578,-10.91
1630067057593,-16.82
1630067057609,-20.8
1630067057625,-22.47
1630067057640,-22.06
1630067057656,-20.21
1630067057671,-17.62
1630067057687,-14.68
1630067057703,-11.43
1630067057718,-7.57
1630067057734,-2.84
1630067057750,2.72
1630067057765,8.56
1630067057781,13.84
1630067057796,17.77
1630067057812,20.06
1630067057828,21.08
1630067057843,21.71
1630067057859,22.93
1630067057875,25.48
1630067057890,29.55
1630067057906,34.79
1630067057921,40.33
1630067057937,44.86
1630067057953,46.72
1630067057968,44.14
1630067057984,35.78
1630067058000,21.4
1630067058015,2.34
1630067058031,-18.55
1630067058046,-37.65
1630067058062,-51.63
1630067058078,-58.48
1630067058093,-57.97
1630067058109,-51.34
1630067058125,-40.58
1630067058140,-27.56
1630067058156,-13.55
1630067058171,0.81
1630067058187,15.12
1630067058203,28.68
1630067058218,40.17
1630067058234,47.56
1630067058250,48.48
1630067058265,41.05
1630067058281,24.9
1630067058296,2.04
1630067058312,-23.01
1630067058328,-44.43
1630067058343,-56.89
1630067058359,-57.61
1630067058375,-47.2
1630067058390,-29.4
1630067058406,-9.33
1630067058421,8.39
1630067058437,21.0
1630067058453,27.9
1630067058468,29.85
1630067058484,28.07
1630067058500,23.53
1630067058515,17.0
1630067058531,9.33
1630067058546,1.74
1630067058562,-4.22
1630067058578,-7.17
1630067058593,-6.41
1630067058609,-2.31
1630067058625,3.7
1630067058640,9.57
1630067058656,13.29
1630067058671,13.69
1630067058687,10.95
1630067058703,6.39
1630067058718,1.91
1630067058734,-0.87
1630067058750,-1.29
1630067058765,0.12
1630067058781,2.01
1630067058796,2.92
