timestamp,eda
1629370423000,0.073036
1629370423250,0.069192
1629370423500,0.071755
1629370423750,0.067911
1629370424000,0.070473
1629370424250,0.067911
1629370424500,0.067911
1629370424750,0.071755
1629370425000,0.070473
1629370425250,0.071755
1629370425500,0.069192
1629370425750,0.070473
1629370426000,0.071755
1629370426250,0.067911
1629370426500,0.070473
1629370426750,0.069192
1629370427000,0.071755
1629370427250,0.073036
1629370427500,0.069192
1629370427750,0.070473
1629370428000,0.067911
1629370428250,0.069192
1629370428500,0.073036
1629370428750,0.069192
1629370429000,0.073036
1629370429250,0.069192
1629370429500,0.070473
1629370429750,0.071755
1629370430000,0.069192
1629370430250,0.073036
1629370430500,0.069192
1629370430750,0.070473
1629370431000,0.073036
1629370431250,0.069192
1629370431500,0.073036
1629370431750,0.069192
1629370432000,0.073036
1629370432250,0.073036
1629370432500,0.069192
1629370432750,0.071755
1629370433000,0.069192
1629370433250,0.071755
1629370433500,0.071755
1629370433750,0.070473
1629370434000,0.073036
1629370434250,0.070473
1629370434500,0.073036
1629370434750,0.071755
1629370435000,0.069192
1629370435250,0.071755
1629370435500,0.069192
1629370435750,0.01922
1629370436000,0.026908
1629370436250,0.069192
1629370436500,0.066629
1629370436750,0.067911
1629370437000,0.073036
1629370437250,0.071755
1629370437500,0.066629
1629370437750,0.041003
1629370438000,0.069192
1629370438250,0.046128
1629370438500,0.061504
1629370438750,0.053816
1629370439000,0.074317
1629370439250,0.069192
1629370439500,0.073036
1629370439750,0.074317
1629370440000,0.070473
1629370440250,0.073036
1629370440500,0.069192
1629370440750,0.073036
1629370441000,0.074317
1629370441250,0.069192
1629370441500,0.073036
1629370441750,0.069192
1629370442000,0.071755
1629370442250,0.073036
1629370442500,0.070473
1629370442750,0.073036
1629370443000,0.070473
1629370443250,0.071755
1629370443500,0.071755
1629370443750,0.069192
1629370444000,0.074317
1629370444250,0.069192
1629370444500,0.073036
1629370444750,0.070473
1629370445000,0.070473
1629370445250,0.071755
1629370445500,0.070473
1629370445750,0.073036
1629370446000,0.074317
1629370446250,0.070473
1629370446500,0.073036
1629370446750,0.070473
1629370447000,0.071755
1629370447250,0.074317
1629370447500,0.070473
1629370447750,0.073036
1629370448000,0.070473
1629370448250,0.073036
1629370448500,0.073036
1629370448750,0.070473
1629370449000,0.074317
1629370449250,0.070473
1629370449500,0.073036
1629370449750,0.073036
1629370450000,0.070473
1629370450250,0.074317
1629370450500,0.070473
1629370450750,0.073036
1629370451000,0.074317
1629370451250,0.070473
1629370451500,0.074317
1629370451750,0.070473
1629370452000,0.071755
1629370452250,0.074317
1629370452500,0.070473
1629370452750,0.073036
1629370453000,0.069192
1629370453250,0.070473
1629370453500,0.073036
1629370453750,0.070473
1629370454000,0.073036
1629370454250,0.073036
1629370454500,0.070473
1629370454750,0.074317
1629370455000,0.070473
1629370455250,0.074317
1629370455500,0.074317
1629370455750,0.071755
1629370456000,0.074317
1629370456250,0.071755
1629370456500,0.073036
1629370456750,0.074317
1629370457000,0.070473
1629370457250,0.073036
1629370457500,0.075599
1629370457750,0.092256
1629370458000,0.07688
1629370458250,0.075599
1629370458500,0.075599
1629370458750,0.069192
1629370459000,0.073036
1629370459250,0.074317
1629370459500,0.070473
1629370459750,0.074317
1629370460000,0.074317
1629370460250,0.071755
1629370460500,0.074317
1629370460750,0.070473
1629370461000,0.074317
1629370461250,0.07688
1629370461500,0.071755
1629370461750,0.074317
1629370462000,0.071755
1629370462250,0.074317
1629370462500,0.075599
1629370462750,0.071755
1629370463000,0.074317
1629370463250,0.070473
1629370463500,0.073036
1629370463750,0.075599
1629370464000,0.071755
1629370464250,0.075599
1629370464500,0.073036
1629370464750,0.074317
1629370465000,0.074317
1629370465250,0.071755
1629370465500,0.075599
1629370465750,0.071755
1629370466000,0.073036
1629370466250,0.074317
1629370466500,0.089693
1629370466750,0.075599
1629370467000,0.071755
1629370467250,0.075599
1629370467500,0.075599
1629370467750,0.071755
1629370468000,0.075599
1629370468250,0.071755
1629370468500,0.074317
1629370468750,0.071755
1629370469000,0.071755
1629370469250,0.074317
1629370469500,0.073036
1629370469750,0.074317
1629370470000,0.071755
1629370470250,0.073036
1629370470500,0.074317
1629370470750,0.071755
1629370471000,0.074317
1629370471250,0.071755
1629370471500,0.071755
1629370471750,0.075599
1629370472000,0.071755
1629370472250,0.074317
1629370472500,0.071755
1629370472750,0.073036
1629370473000,0.075599
1629370473250,0.071755
1629370473500,0.075599
1629370473750,0.071755
1629370474000,0.073036
1629370474250,0.075599
1629370474500,0.073036
1629370474750,0.075599
1629370475000,0.073036
1629370475250,0.073036
1629370475500,0.073036
1629370475750,0.071755
1629370476000,0.075599
1629370476250,0.073036
1629370476500,0.073036
1629370476750,0.075599
1629370477000,0.073036
1629370477250,0.074317
