timestamp,hr
1630501822000,87.57
1630501823000,87.67
1630501824000,87.82
1630501825000,87.97
1630501826000,88.12
1630501827000,88.3
1630501828000,88.57
1630501829000,88.82
1630501830000,89.07
1630501831000,89.28
1630501832000,89.5
1630501833000,89.7
1630501834000,89.9
1630501835000,90.07
1630501836000,90.25
1630501837000,90.42
1630501838000,90.57
1630501839000,90.7
1630501840000,90.87
1630501841000,91.05
1630501842000,91.22
1630501843000,91.43
1630501844000,91.68
1630501845000,91.95
1630501846000,92.18
1630501847000,92.45
1630501848000,92.67
1630501849000,92.93
1630501850000,93.18
1630501851000,93.43
1630501852000,93.7
1630501853000,93.93
1630501854000,94.17
1630501855000,94.45
1630501856000,94.67
1630501857000,94.9
1630501858000,95.13
1630501859000,95.4
1630501860000,95.63
1630501861000,95.75
1630501862000,95.87
1630501863000,95.98
1630501864000,96.08
1630501865000,96.17
1630501866000,96.2
1630501867000,96.13
1630501868000,96.05
1630501869000,95.92
1630501870000,95.78
1630501871000,95.63
1630501872000,95.47
1630501873000,95.33
1630501874000,95.17
1630501875000,95.02
1630501876000,94.87
1630501877000,94.7
1630501878000,94.55
1630501879000,94.4
1630501880000,94.28
1630501881000,94.17
1630501882000,94.07
1630501883000,93.97
1630501884000,93.83
1630501885000,93.7
1630501886000,93.57
1630501887000,93.4
1630501888000,93.23
1630501889000,93.07
1630501890000,92.92
1630501891000,92.77
1630501892000,92.6
1630501893000,92.45
1630501894000,92.3
1630501895000,92.23
1630501896000,92.17
1630501897000,92.07
1630501898000,91.95
1630501899000,91.87
1630501900000,91.78
1630501901000,91.72
1630501902000,91.68
1630501903000,91.68
1630501904000,91.72
1630501905000,91.75
1630501906000,91.82
1630501907000,91.87
1630501908000,91.88
1630501909000,91.9
1630501910000,91.93
1630501911000,91.95
1630501912000,91.95
1630501913000,91.98
1630501914000,92.0
1630501915000,91.92
1630501916000,91.85
1630501917000,91.73
1630501918000,91.63
1630501919000,91.5
1630501920000,91.42
1630501921000,91.3
1630501922000,91.18
1630501923000,91.07
1630501924000,90.95
1630501925000,90.82
1630501926000,90.7
1630501927000,90.58
1630501928000,90.5
1630501929000,90.48
1630501930000,90.45
1630501931000,90.42
1630501932000,90.4
1630501933000,90.35
1630501934000,90.33
1630501935000,90.32
1630501936000,90.3
1630501937000,90.28
1630501938000,90.27
1630501939000,90.25
1630501940000,90.23
1630501941000,90.22
1630501942000,90.2
1630501943000,90.18
1630501944000,90.17
1630501945000,90.15
1630501946000,90.13
1630501947000,90.12
1630501948000,90.08
1630501949000,90.07
1630501950000,90.07
1630501951000,90.08
1630501952000,90.13
1630501953000,90.2
1630501954000,90.25
1630501955000,90.3
1630501956000,90.35
1630501957000,90.4
1630501958000,90.45
1630501959000,90.48
1630501960000,90.5
1630501961000,90.5
1630501962000,90.48
1630501963000,90.47
1630501964000,90.42
1630501965000,90.35
1630501966000,90.28
1630501967000,90.22
1630501968000,90.15
1630501969000,90.08
1630501970000,90.0
1630501971000,89.9
1630501972000,89.8
1630501973000,89.68
1630501974000,89.58
1630501975000,89.5
1630501976000,89.4
1630501977000,89.35
1630501978000,89.27
1630501979000,89.2
1630501980000,89.12
1630501981000,89.05
1630501982000,88.98
1630501983000,88.92
1630501984000,88.85
1630501985000,88.8
1630501986000,88.75
1630501987000,88.72
1630501988000,88.68
1630501989000,88.67
1630501990000,88.67
1630501991000,88.67
1630501992000,88.67
1630501993000,88.68
1630501994000,88.7
1630501995000,88.7
1630501996000,88.7
1630501997000,88.7
1630501998000,88.7
1630501999000,88.7
1630502000000,88.7
1630502001000,88.7
1630502002000,88.7
1630502003000,88.7
1630502004000,88.7
1630502005000,88.68
1630502006000,88.65
1630502007000,88.62
1630502008000,88.62
1630502009000,88.62
1630502010000,88.63
1630502011000,88.65
1630502012000,88.65
1630502013000,88.63
1630502014000,88.62
1630502015000,88.6
1630502016000,88.55
1630502017000,88.5
1630502018000,88.47
1630502019000,88.47
