timestamp,eda
1630932113000,5.750244
1630932113250,5.731025
1630932113500,5.716931
1630932113750,5.698994
1630932114000,5.691306
1630932114250,5.675931
1630932114500,5.185211
1630932114750,5.323586
1630932115000,5.739994
1630932115250,5.748962
1630932115500,5.656712
1630932115750,5.697712
1630932116000,5.310774
1630932116250,5.619556
1630932116500,5.616993
1630932116750,5.629806
1630932117000,5.438899
1630932117250,4.943054
1630932117500,5.593515
1630932117750,5.675931
1630932118000,5.675931
1630932118250,5.673368
1630932118500,5.673368
1630932118750,5.665681
1630932119000,5.656712
1630932119250,5.657993
1630932119500,5.655431
1630932119750,5.65415
1630932120000,5.620837
1630932120250,5.629806
1630932120500,5.249273
1630932120750,5.659275
1630932121000,5.693869
1630932121250,5.719494
1630932121500,5.733587
1630932121750,5.649024
1630932122000,5.550368
1630932122250,5.810462
1630932122500,5.171117
1630932122750,5.768181
1630932123000,5.747681
1630932123250,5.731025
1630932123500,5.728462
1630932123750,5.716931
1630932124000,5.706681
1630932124250,5.696431
1630932124500,5.690025
1630932124750,5.679775
1630932125000,5.67465
1630932125250,5.67465
1630932125500,5.657993
1630932125750,5.657993
1630932126000,5.681056
1630932126250,5.732306
1630932126500,5.819431
1630932126750,5.886057
1630932127000,5.933463
1630932127250,5.936889
1630932127500,5.956107
1630932127750,5.947139
1630932128000,5.925357
1630932128250,5.89717
1630932128500,5.871544
1630932128750,5.851045
1630932129000,5.825419
1630932129250,5.819013
1630932129500,5.78442
1630932129750,5.794669
1630932130000,5.78442
1630932130250,5.769044
1630932130500,5.763919
1630932130750,5.751107
1630932131000,5.748544
1630932131250,5.737013
1630932131500,5.726763
1630932131750,5.719075
1630932132000,5.717794
1630932132250,5.702419
1630932132500,5.701138
1630932132750,5.694732
1630932133000,5.684482
1630932133250,5.681919
1630932133500,5.679357
1630932133750,5.674232
1630932134000,5.566606
1630932134250,5.644763
1630932134500,5.643481
1630932134750,5.640919
1630932135000,5.647325
1630932135250,5.649888
1630932135500,5.640919
1630932135750,5.647325
1630932136000,5.649888
1630932136250,5.65245
1630932136500,5.660138
1630932136750,5.653731
1630932137000,5.65245
1630932137250,5.65245
1630932137500,5.640919
1630932137750,5.635794
1630932138000,5.63195
1630932138250,5.614013
1630932138500,5.61145
1630932138750,5.602481
1630932139000,5.596075
1630932139250,5.59095
1630932139500,5.581981
1630932139750,5.581981
1630932140000,5.571731
1630932140250,5.565325
1630932140500,5.562762
1630932140750,5.5602
1630932141000,5.564044
1630932141250,5.556356
1630932141500,5.538419
1630932141750,5.547387
1630932142000,5.533294
1630932142250,5.523044
1630932142500,5.521762
1630932142750,5.507668
1630932143000,5.502543
1630932143250,5.497418
1630932143500,5.48845
1630932143750,5.48845
1630932144000,5.485887
1630932144250,5.474356
1630932144500,5.479481
1630932144750,5.473074
1630932145000,5.465387
1630932145250,5.465387
1630932145500,5.456419
1630932145750,5.444887
1630932146000,5.44745
1630932146250,5.458981
1630932146500,5.497418
1630932146750,5.533294
1630932147000,5.566606
1630932147250,5.594794
1630932147500,5.605044
1630932147750,5.628106
1630932148000,5.602481
1630932148250,5.971482
1630932148500,6.263608
1630932148750,5.912545
1630932149000,6.537796
1630932149250,6.57316
1630932149500,6.516785
1630932149750,6.421972
1630932150000,6.339972
1630932150250,6.252846
1630932150500,6.304097
1630932150750,6.635942
1630932151000,7.061317
1630932151250,7.316973
1630932151500,7.442535
1630932151750,7.449703
1630932152000,7.394609
1630932152250,7.292109
1630932152500,7.167827
1630932152750,7.008952
1630932153000,6.855201
1630932153250,6.74169
1630932153500,6.618689
1630932153750,6.51747
1630932154000,6.439313
1630932154250,6.380972
1630932154500,6.342534
1630932154750,6.30794
1630932155000,6.270784
1630932155250,6.264378
1630932155500,6.278471
1630932155750,6.295128
1630932156000,6.310503
1630932156250,6.298972
1630932156500,6.300253
1630932156750,6.324597
1630932157000,6.541129
1630932157250,6.96138
1630932157500,7.352848
1630932157750,7.483535
1630932158000,7.531703
1630932158250,7.563735
1630932158500,7.553485
1630932158750,7.470203
1630932159000,7.34464
