timestamp,bvp
1629708999000,1.91
1629708999015,1.39
1629708999031,1.06
1629708999046,1.09
1629708999062,1.65
1629708999078,2.78
1629708999093,4.37
1629708999109,6.1
1629708999125,7.59
1629708999140,8.52
1629708999156,8.71
1629708999171,8.18
1629708999187,7.17
1629708999203,6.02
1629708999218,5.04
1629708999234,4.4
1629708999250,4.11
1629708999265,4.04
1629708999281,4.01
1629708999296,3.92
1629708999312,3.71
1629708999328,3.41
1629708999343,3.04
1629708999359,2.58
1629708999375,1.96
1629708999390,1.15
1629708999406,0.18
1629708999421,-0.87
1629708999437,-1.93
1629708999453,-2.96
1629708999468,-3.98
1629708999484,-5.07
1629708999500,-6.29
1629708999515,-7.62
1629708999531,-8.94
1629708999546,-10.03
1629708999562,-10.62
1629708999578,-10.53
1629708999593,-9.7
1629708999609,-8.27
1629708999625,-6.49
1629708999640,-4.68
1629708999656,-3.0
1629708999671,-1.43
1629708999687,0.18
1629708999703,2.07
1629708999718,4.33
1629708999734,6.91
1629708999750,9.68
1629708999765,12.48
1629708999781,15.12
1629708999796,17.43
1629708999812,19.12
1629708999828,19.8
1629708999843,19.14
1629708999859,16.92
1629708999875,13.25
1629708999890,8.53
1629708999906,3.42
1629708999921,-1.17
1629708999937,-4.18
1629708999953,-4.65
1629708999968,-2.04
1629708999984,3.39
1629709000000,10.62
1629709000015,18.17
1629709000031,24.69
1629709000046,29.48
1629709000062,32.63
1629709000078,34.68
1629709000093,36.09
1629709000109,36.88
1629709000125,36.7
1629709000140,35.19
1629709000156,32.45
1629709000171,29.08
1629709000187,25.91
1629709000203,23.54
1629709000218,22.04
1629709000234,20.96
1629709000250,19.69
1629709000265,17.82
1629709000281,15.33
1629709000296,12.46
1629709000312,9.61
1629709000328,7.05
1629709000343,4.9
1629709000359,3.06
1629709000375,1.28
1629709000390,-0.71
1629709000406,-3.04
1629709000421,-5.71
1629709000437,-8.63
1629709000453,-11.55
1629709000468,-14.33
1629709000484,-16.98
1629709000500,-19.62
1629709000515,-22.46
1629709000531,-25.59
1629709000546,-28.88
1629709000562,-32.01
1629709000578,-34.57
1629709000593,-36.24
1629709000609,-36.95
1629709000625,-36.83
1629709000640,-36.08
1629709000656,-34.85
1629709000671,-33.15
1629709000687,-30.99
1629709000703,-28.49
1629709000718,-25.9
1629709000734,-23.55
1629709000750,-21.64
1629709000765,-20.11
1629709000781,-18.64
1629709000796,-16.85
1629709000812,-14.56
1629709000828,-11.83
1629709000843,-9.0
1629709000859,-6.43
1629709000875,-4.29
1629709000890,-2.48
1629709000906,-0.74
1629709000921,1.23
1629709000937,3.54
1629709000953,6.11
1629709000968,8.83
1629709000984,11.56
1629709001000,14.26
1629709001015,16.92
1629709001031,19.49
1629709001046,21.89
1629709001062,23.95
1629709001078,25.5
1629709001093,26.35
1629709001109,26.38
1629709001125,25.47
1629709001140,23.6
1629709001156,20.84
1629709001171,17.47
1629709001187,13.94
1629709001203,10.77
1629709001218,8.34
1629709001234,6.76
1629709001250,5.86
1629709001265,5.31
1629709001281,4.82
1629709001296,4.28
1629709001312,3.75
1629709001328,3.34
1629709001343,3.02
1629709001359,2.63
1629709001375,1.85
1629709001390,0.5
1629709001406,-1.43
1629709001421,-3.6
1629709001437,-5.52
1629709001453,-6.74
1629709001468,-7.05
1629709001484,-6.56
1629709001500,-5.7
1629709001515,-5.02
1629709001531,-4.99
1629709001546,-5.9
1629709001562,-7.69
1629709001578,-10.11
1629709001593,-12.79
1629709001609,-15.36
1629709001625,-17.52
1629709001640,-19.04
1629709001656,-19.79
1629709001671,-19.74
1629709001687,-19.0
1629709001703,-17.82
1629709001718,-16.51
1629709001734,-15.37
1629709001750,-14.55
1629709001765,-14.1
1629709001781,-13.94
1629709001796,-13.96
1629709001812,-14.12
1629709001828,-14.31
1629709001843,-14.4
1629709001859,-14.17
1629709001875,-13.35
1629709001890,-11.78
1629709001906,-9.48
1629709001921,-6.69
1629709001937,-3.82
1629709001953,-1.31
1629709001968,0.63
1629709001984,2.03
1629709002000,3.15
1629709002015,4.31
1629709002031,5.71
1629709002046,7.31
1629709002062,8.86
1629709002078,9.99
1629709002093,10.38
1629709002109,9.86
1629709002125,8.47
1629709002140,6.4
1629709002156,3.93
1629709002171,1.34
1629709002187,-1.15
1629709002203,-3.37
1629709002218,-5.23
1629709002234,-6.68
1629709002250,-7.69
1629709002265,-8.29
1629709002281,-8.57
1629709002296,-8.64
1629709002312,-8.67
1629709002328,-8.78
1629709002343,-9.07
1629709002359,-9.57
1629709002375,-10.17
1629709002390,-10.76
1629709002406,-11.23
1629709002421,-11.54
1629709002437,-11.73
1629709002453,-11.88
1629709002468,-12.01
1629709002484,-12.14
1629709002500,-12.26
1629709002515,-12.34
1629709002531,-12.45
1629709002546,-12.69
1629709002562,-13.22
1629709002578,-14.14
1629709002593,-15.44
1629709002609,-17.0
1629709002625,-18.62
1629709002640,-20.11
1629709002656,-21.31
1629709002671,-22.1
1629709002687,-22.39
1629709002703,-22.17
1629709002718,-21.48
1629709002734,-20.46
1629709002750,-19.24
1629709002765,-17.98
1629709002781,-16.66
1629709002796,-15.17
1629709002812,-13.28
1629709002828,-10.78
1629709002843,-7.62
1629709002859,-3.94
1629709002875,-0.1
1629709002890,3.52
1629709002906,6.57
1629709002921,8.87
1629709002937,10.39
1629709002953,11.26
1629709002968,11.69
1629709002984,11.87
1629709003000,11.98
1629709003015,12.18
1629709003031,12.56
1629709003046,13.24
1629709003062,14.29
1629709003078,15.75
1629709003093,17.51
1629709003109,19.42
1629709003125,21.25
1629709003140,22.79
1629709003156,23.88
1629709003171,24.44
1629709003187,24.47
1629709003203,24.03
1629709003218,23.17
1629709003234,21.92
1629709003250,20.32
1629709003265,18.38
1629709003281,16.17
1629709003296,13.76
1629709003312,11.24
1629709003328,8.73
1629709003343,6.32
1629709003359,4.13
1629709003375,2.19
1629709003390,0.55
1629709003406,-0.81
1629709003421,-1.92
1629709003437,-2.84
1629709003453,-3.6
1629709003468,-4.24
1629709003484,-4.76
1629709003500,-5.13
1629709003515,-5.34
1629709003531,-5.4
1629709003546,-5.43
1629709003562,-5.61
1629709003578,-6.19
1629709003593,-7.37
1629709003609,-9.23
1629709003625,-11.68
1629709003640,-14.44
1629709003656,-17.1
1629709003671,-19.19
1629709003687,-20.31
1629709003703,-20.2
1629709003718,-18.8
1629709003734,-16.24
1629709003750,-12.81
1629709003765,-8.87
1629709003781,-4.76
1629709003796,-0.77
1629709003812,2.86
1629709003828,5.92
1629709003843,8.29
1629709003859,9.94
1629709003875,10.95
1629709003890,11.6
1629709003906,12.16
1629709003921,12.87
1629709003937,13.83
1629709003953,14.96
1629709003968,16.1
1629709003984,17.04
1629709004000,17.64
1629709004015,17.83
1629709004031,17.66
1629709004046,17.2
1629709004062,16.63
1629709004078,16.12
1629709004093,15.81
1629709004109,15.75
1629709004125,15.95
1629709004140,16.32
1629709004156,16.78
1629709004171,17.29
1629709004187,17.77
1629709004203,18.13
1629709004218,18.2
1629709004234,17.79
1629709004250,16.83
1629709004265,15.41
1629709004281,13.75
1629709004296,12.15
1629709004312,10.85
1629709004328,9.86
1629709004343,9.13
1629709004359,8.51
1629709004375,7.93
1629709004390,7.35
1629709004406,6.77
1629709004421,6.07
1629709004437,5.04
1629709004453,3.52
1629709004468,1.45
1629709004484,-0.95
1629709004500,-3.31
1629709004515,-5.24
1629709004531,-6.55
1629709004546,-7.34
1629709004562,-7.98
1629709004578,-8.88
1629709004593,-10.23
1629709004609,-12.05
1629709004625,-14.13
1629709004640,-16.17
1629709004656,-18.03
1629709004671,-19.54
1629709004687,-20.59
1629709004703,-21.0
1629709004718,-20.62
1629709004734,-19.26
1629709004750,-16.99
1629709004765,-13.95
1629709004781,-10.46
1629709004796,-6.91
1629709004812,-3.6
1629709004828,-0.78
1629709004843,1.39
1629709004859,2.89
1629709004875,3.81
1629709004890,4.3
1629709004906,4.6
1629709004921,4.84
1629709004937,5.02
1629709004953,5.08
1629709004968,4.85
1629709004984,4.27
1629709005000,3.38
1629709005015,2.4
1629709005031,1.57
1629709005046,1.15
1629709005062,1.34
1629709005078,2.19
1629709005093,3.67
1629709005109,5.63
1629709005125,7.83
1629709005140,10.01
1629709005156,11.91
1629709005171,13.36
1629709005187,14.29
1629709005203,14.75
1629709005218,14.82
1629709005234,14.64
1629709005250,14.29
1629709005265,13.84
1629709005281,13.36
1629709005296,12.79
1629709005312,12.0
1629709005328,10.79
1629709005343,9.01
1629709005359,6.65
1629709005375,3.92
1629709005390,1.12
1629709005406,-1.4
1629709005421,-3.48
1629709005437,-5.2
1629709005453,-6.8
1629709005468,-8.56
1629709005484,-10.67
1629709005500,-13.11
1629709005515,-15.69
1629709005531,-18.13
1629709005546,-20.21
1629709005562,-21.75
1629709005578,-22.74
1629709005593,-23.22
1629709005609,-23.34
1629709005625,-23.26
1629709005640,-23.1
1629709005656,-22.87
1629709005671,-22.49
1629709005687,-21.79
1629709005703,-20.64
1629709005718,-19.0
1629709005734,-16.93
1629709005750,-14.6
1629709005765,-12.26
1629709005781,-10.09
1629709005796,-8.2
1629709005812,-6.53
1629709005828,-4.96
1629709005843,-3.32
1629709005859,-1.52
1629709005875,0.42
1629709005890,2.36
1629709005906,4.06
1629709005921,5.32
1629709005937,6.04
1629709005953,6.23
1629709005968,6.02
1629709005984,5.56
1629709006000,4.96
1629709006015,4.31
1629709006031,3.7
1629709006046,3.23
1629709006062,2.98
1629709006078,3.01
1629709006093,3.26
1629709006109,3.62
1629709006125,3.95
1629709006140,4.13
1629709006156,4.19
1629709006171,4.23
1629709006187,4.4
1629709006203,4.78
1629709006218,5.33
1629709006234,5.94
1629709006250,6.49
1629709006265,6.85
1629709006281,7.01
1629709006296,6.92
1629709006312,6.51
