timestamp,hr
1629708999000,67.73
1629709000000,67.73
1629709001000,67.7
1629709002000,67.67
1629709003000,67.62
1629709004000,67.55
1629709005000,67.48
1629709006000,67.42
1629709007000,67.38
1629709008000,67.43
1629709009000,67.48
1629709010000,67.48
1629709011000,67.43
1629709012000,67.37
1629709013000,67.32
1629709014000,67.25
1629709015000,67.17
1629709016000,67.05
1629709017000,66.93
1629709018000,66.78
1629709019000,66.62
1629709020000,66.43
1629709021000,66.3
1629709022000,66.22
1629709023000,65.98
1629709024000,65.75
1629709025000,65.52
1629709026000,65.25
1629709027000,65.02
1629709028000,64.77
1629709029000,64.53
1629709030000,64.33
1629709031000,64.1
1629709032000,63.85
1629709033000,63.7
1629709034000,63.53
1629709035000,63.38
1629709036000,63.25
1629709037000,63.12
1629709038000,63.03
1629709039000,63.02
1629709040000,62.93
1629709041000,62.87
1629709042000,62.75
1629709043000,62.6
1629709044000,62.43
1629709045000,62.25
1629709046000,62.02
1629709047000,61.8
1629709048000,61.58
1629709049000,61.38
1629709050000,61.2
1629709051000,61.02
1629709052000,61.02
1629709053000,61.05
1629709054000,61.15
1629709055000,61.27
1629709056000,61.38
1629709057000,61.5
1629709058000,61.63
1629709059000,61.77
1629709060000,61.92
1629709061000,62.08
1629709062000,62.28
1629709063000,62.5
1629709064000,62.75
1629709065000,62.98
1629709066000,63.22
1629709067000,63.4
1629709068000,63.42
1629709069000,63.45
1629709070000,63.58
1629709071000,63.73
1629709072000,63.9
1629709073000,64.03
1629709074000,64.18
1629709075000,64.33
1629709076000,64.48
1629709077000,64.63
1629709078000,64.8
1629709079000,64.95
1629709080000,65.15
1629709081000,65.32
1629709082000,65.47
1629709083000,65.62
1629709084000,65.73
1629709085000,65.82
1629709086000,65.88
1629709087000,65.95
1629709088000,66.07
1629709089000,66.22
1629709090000,66.35
1629709091000,66.5
1629709092000,66.65
1629709093000,66.8
1629709094000,66.97
1629709095000,67.13
1629709096000,67.3
1629709097000,67.47
1629709098000,67.63
1629709099000,67.63
1629709100000,67.57
1629709101000,67.5
1629709102000,67.6
1629709103000,67.75
1629709104000,67.8
1629709105000,67.92
1629709106000,68.08
1629709107000,68.23
1629709108000,68.38
1629709109000,68.52
1629709110000,68.65
1629709111000,68.77
1629709112000,68.68
1629709113000,68.58
1629709114000,68.45
1629709115000,68.33
1629709116000,68.22
1629709117000,68.13
1629709118000,68.0
1629709119000,67.87
1629709120000,67.8
1629709121000,67.67
1629709122000,67.52
1629709123000,67.33
1629709124000,67.28
1629709125000,67.23
1629709126000,67.18
1629709127000,67.17
1629709128000,67.22
1629709129000,67.25
1629709130000,67.2
1629709131000,67.13
1629709132000,67.07
1629709133000,66.98
1629709134000,66.9
1629709135000,66.83
1629709136000,66.87
1629709137000,66.75
1629709138000,66.67
1629709139000,66.6
1629709140000,66.48
1629709141000,66.42
1629709142000,66.37
1629709143000,66.3
1629709144000,66.27
1629709145000,66.33
1629709146000,66.45
1629709147000,66.57
1629709148000,66.68
1629709149000,66.75
1629709150000,66.85
1629709151000,66.92
1629709152000,66.97
1629709153000,67.0
1629709154000,66.98
1629709155000,66.95
1629709156000,66.88
1629709157000,66.8
1629709158000,66.7
1629709159000,66.77
1629709160000,66.92
1629709161000,67.07
1629709162000,67.1
1629709163000,67.1
1629709164000,67.18
1629709165000,67.2
1629709166000,67.22
1629709167000,67.23
1629709168000,67.22
1629709169000,67.18
1629709170000,67.12
1629709171000,67.07
1629709172000,67.07
1629709173000,67.08
1629709174000,67.1
1629709175000,67.12
1629709176000,67.13
1629709177000,67.17
1629709178000,67.25
1629709179000,67.33
1629709180000,67.35
1629709181000,67.45
1629709182000,67.53
1629709183000,67.63
1629709184000,67.6
1629709185000,67.58
1629709186000,67.53
1629709187000,67.53
1629709188000,67.57
1629709189000,67.58
1629709190000,67.6
1629709191000,67.65
1629709192000,67.72
1629709193000,67.83
1629709194000,67.97
1629709195000,68.1
1629709196000,68.13
1629709197000,68.37
1629709198000,68.53
1629709199000,68.75
1629709200000,68.95
1629709201000,69.07
1629709202000,69.18
1629709203000,69.28
1629709204000,69.37
1629709205000,69.37
1629709206000,69.32
1629709207000,69.22
1629709208000,69.08
1629709209000,68.93
1629709210000,68.85
1629709211000,68.72
1629709212000,68.6
1629709213000,68.53
1629709214000,68.52
1629709215000,68.53
1629709216000,68.57
1629709217000,68.77
1629709218000,68.98
1629709219000,69.22
1629709220000,69.45
1629709221000,69.8
1629709222000,70.15
1629709223000,70.47
1629709224000,70.73
1629709225000,70.98
1629709226000,71.2
1629709227000,71.4
1629709228000,71.6
1629709229000,71.88
1629709230000,72.17
1629709231000,72.35
1629709232000,72.55
1629709233000,72.77
1629709234000,72.77
1629709235000,72.68
1629709236000,72.63
1629709237000,72.57
1629709238000,72.52
1629709239000,72.48
1629709240000,72.45
1629709241000,72.42
1629709242000,72.38
1629709243000,72.33
1629709244000,72.27
1629709245000,72.22
1629709246000,72.2
1629709247000,72.13
1629709248000,72.03
1629709249000,71.98
1629709250000,71.93
1629709251000,71.9
1629709252000,71.82
1629709253000,71.7
1629709254000,71.55
