timestamp,hr
1630059084000,69.82
1630059085000,69.77
1630059086000,69.7
1630059087000,69.78
1630059088000,69.85
1630059089000,69.93
1630059090000,70.8
1630059091000,71.67
1630059092000,72.5
1630059093000,73.3
1630059094000,74.07
1630059095000,74.85
1630059096000,75.63
1630059097000,76.43
1630059098000,77.23
1630059099000,77.63
1630059100000,78.0
1630059101000,78.43
1630059102000,78.93
1630059103000,79.42
1630059104000,79.73
1630059105000,79.98
1630059106000,80.22
1630059107000,80.28
1630059108000,80.28
1630059109000,80.27
1630059110000,80.23
1630059111000,80.17
1630059112000,80.12
1630059113000,80.05
1630059114000,79.97
1630059115000,79.98
1630059116000,79.98
1630059117000,80.0
1630059118000,79.97
1630059119000,79.9
1630059120000,79.8
1630059121000,79.65
1630059122000,79.5
1630059123000,79.35
1630059124000,79.15
1630059125000,78.95
1630059126000,78.8
1630059127000,78.8
1630059128000,78.8
1630059129000,78.8
1630059130000,78.83
1630059131000,78.87
1630059132000,78.9
1630059133000,78.93
1630059134000,78.95
1630059135000,78.97
1630059136000,78.97
1630059137000,78.97
1630059138000,78.97
1630059139000,79.0
1630059140000,79.07
1630059141000,79.13
1630059142000,79.18
1630059143000,79.23
1630059144000,79.27
1630059145000,79.3
1630059146000,79.37
1630059147000,79.3
1630059148000,79.25
1630059149000,79.17
1630059150000,78.3
1630059151000,77.45
1630059152000,76.58
1630059153000,75.72
1630059154000,74.85
1630059155000,73.97
1630059156000,73.08
1630059157000,72.22
1630059158000,71.45
1630059159000,71.08
1630059160000,70.72
1630059161000,70.33
1630059162000,69.93
1630059163000,69.55
1630059164000,69.18
1630059165000,68.83
1630059166000,68.48
1630059167000,68.27
1630059168000,68.08
1630059169000,67.92
1630059170000,67.78
1630059171000,67.67
1630059172000,67.55
1630059173000,67.45
1630059174000,67.37
1630059175000,67.32
1630059176000,67.32
1630059177000,67.33
1630059178000,67.35
1630059179000,67.37
1630059180000,67.4
1630059181000,67.48
1630059182000,67.55
1630059183000,67.63
1630059184000,67.72
1630059185000,67.78
1630059186000,67.85
1630059187000,67.92
1630059188000,67.97
1630059189000,68.0
1630059190000,68.03
1630059191000,68.08
1630059192000,68.13
1630059193000,68.2
1630059194000,68.25
1630059195000,68.3
1630059196000,68.35
1630059197000,68.4
1630059198000,68.47
1630059199000,68.53
1630059200000,68.58
1630059201000,68.62
1630059202000,68.65
1630059203000,68.67
1630059204000,68.68
1630059205000,68.7
1630059206000,68.7
1630059207000,68.72
1630059208000,68.75
1630059209000,68.78
1630059210000,68.82
1630059211000,68.83
1630059212000,68.83
1630059213000,68.83
1630059214000,68.85
1630059215000,68.9
1630059216000,68.95
1630059217000,69.0
1630059218000,69.0
1630059219000,69.0
1630059220000,69.05
1630059221000,69.13
1630059222000,69.23
1630059223000,69.32
1630059224000,69.37
1630059225000,69.42
1630059226000,69.48
1630059227000,69.58
1630059228000,69.7
1630059229000,69.8
1630059230000,69.88
1630059231000,69.97
1630059232000,70.05
1630059233000,70.12
1630059234000,70.18
1630059235000,70.23
1630059236000,70.23
1630059237000,70.2
1630059238000,70.17
1630059239000,70.13
1630059240000,70.1
1630059241000,70.07
1630059242000,70.05
1630059243000,70.02
1630059244000,69.98
1630059245000,69.95
1630059246000,69.92
1630059247000,69.88
1630059248000,69.85
1630059249000,69.82
1630059250000,69.73
1630059251000,69.63
1630059252000,69.55
1630059253000,69.43
1630059254000,69.35
1630059255000,69.25
1630059256000,69.13
1630059257000,69.03
1630059258000,68.95
1630059259000,68.83
1630059260000,68.7
1630059261000,68.53
1630059262000,68.37
1630059263000,68.2
1630059264000,68.03
1630059265000,67.87
1630059266000,67.7
1630059267000,67.52
1630059268000,67.32
1630059269000,67.15
1630059270000,67.02
1630059271000,66.92
1630059272000,66.85
1630059273000,66.8
1630059274000,66.75
1630059275000,66.7
1630059276000,66.7
1630059277000,66.72
1630059278000,66.77
1630059279000,66.95
1630059280000,67.13
1630059281000,67.32
1630059282000,67.48
1630059283000,67.68
1630059284000,67.93
1630059285000,68.18
1630059286000,68.43
1630059287000,68.67
1630059288000,68.9
1630059289000,69.15
1630059290000,69.4
1630059291000,69.63
1630059292000,69.85
1630059293000,70.08
1630059294000,70.32
1630059295000,70.53
1630059296000,70.7
1630059297000,70.88
1630059298000,71.07
1630059299000,71.25
1630059300000,71.43
1630059301000,71.6
1630059302000,71.73
1630059303000,71.85
1630059304000,71.95
1630059305000,72.15
1630059306000,72.3
1630059307000,72.42
1630059308000,72.52
1630059309000,72.62
1630059310000,72.73
1630059311000,72.83
1630059312000,72.92
1630059313000,73.1
1630059314000,73.18
1630059315000,73.3
1630059316000,73.53
1630059317000,73.73
1630059318000,73.85
1630059319000,74.02
1630059320000,74.2
1630059321000,74.42
1630059322000,74.65
1630059323000,74.95
1630059324000,75.33
1630059325000,75.7
1630059326000,76.02
1630059327000,76.32
1630059328000,76.6
1630059329000,76.98
1630059330000,77.13
1630059331000,77.18
1630059332000,77.32
1630059333000,77.38
1630059334000,77.4
1630059335000,77.38
1630059336000,77.32
1630059337000,77.23
1630059338000,77.1
1630059339000,76.85
1630059340000,76.57
1630059341000,76.25
1630059342000,75.95
1630059343000,75.62
1630059344000,75.23
1630059345000,74.83
1630059346000,74.38
1630059347000,74.07
1630059348000,73.78
1630059349000,73.5
1630059350000,73.25
1630059351000,73.05
1630059352000,72.88
1630059353000,72.75
1630059354000,72.58
1630059355000,72.47
1630059356000,72.42
1630059357000,72.38
1630059358000,72.35
1630059359000,72.32
1630059360000,72.27
1630059361000,72.2
1630059362000,72.15
1630059363000,72.07
1630059364000,71.98
1630059365000,71.87
1630059366000,71.82
1630059367000,72.02
1630059368000,72.25
1630059369000,72.45
1630059370000,72.65
1630059371000,72.78
1630059372000,72.92
1630059373000,73.05
1630059374000,73.27
1630059375000,73.48
1630059376000,73.65
1630059377000,73.83
1630059378000,73.88
