timestamp,duration
1631192856109,1031.25
1631192857156,1046.875
1631192858171,1015.625
1631192859203,1031.25
1631192860234,1031.25
1631192861203,968.75
1631192862046,843.75
1631192862984,937.5
1631192864109,1125.0
1631192865234,1125.0
1631192873500,1140.625
1631192874609,1109.375
1631192875703,1093.75
1631192876656,953.125
1631192889015,1156.25
1631192890109,1093.75
1631192891171,1062.5
1631192892203,1031.25
1631192893218,1015.625
1631192894234,1015.625
1631192904859,1109.375
1631192917125,1000.0
1631192918250,1125.0
1631192919453,1203.125
1631192920625,1171.875
1631192921640,1015.625
1631192922765,1125.0
1631192923906,1140.625
1631192937453,1000.0
1631192938421,968.75
1631192939421,1000.0
1631192940375,953.125
1631192941296,921.875
1631192949859,968.75
1631192950875,1015.625
1631192951859,984.375
1631192952890,1031.25
1631192953890,1000.0
1631192954921,1031.25
1631192955953,1031.25
1631192956984,1031.25
1631192958000,1015.625
1631192958953,953.125
1631192959859,906.25
1631192966796,1156.25
1631192967890,1093.75
1631192968875,984.375
1631192969890,1015.625
1631192970906,1015.625
1631192971953,1046.875
1631192972937,984.375
1631192973906,968.75
1631192974953,1046.875
1631192976015,1062.5
1631192977062,1046.875
1631192978078,1015.625
1631192979156,1078.125
1631192980234,1078.125
1631192981296,1062.5
1631192982281,984.375
1631192983156,875.0
1631192983984,828.125
1631192993562,1078.125
1631192994593,1031.25
1631192995515,921.875
1631192996468,953.125
1631192997453,984.375
1631192998437,984.375
1631192999375,937.5
1631193000312,937.5
1631193001203,890.625
1631193002109,906.25
1631193003109,1000.0
1631193004109,1000.0
1631193005125,1015.625
1631193006125,1000.0
1631193016625,1078.125
1631193017734,1109.375
1631193018828,1093.75
1631193019875,1046.875
1631193020875,1000.0
1631193021875,1000.0
1631193022812,937.5
1631193023812,1000.0
1631193024828,1015.625
1631193025765,937.5
1631193026750,984.375
1631193027656,906.25
1631193033687,984.375
1631193034734,1046.875
1631193035781,1046.875
1631193036750,968.75
1631193037718,968.75
1631193038640,921.875
1631193039578,937.5
1631193040421,843.75
1631193041234,812.5
1631193054671,1015.625
1631193055640,968.75
1631193056546,906.25
1631193057484,937.5
1631193058468,984.375
1631193059453,984.375
1631193060453,1000.0
1631193068687,1078.125
1631193069765,1078.125
