timestamp,eda
1631018754000,0.271642
1631018754250,0.258829
1631018754500,0.470248
1631018754750,0.525346
1631018755000,0.196044
1631018755250,0.58685
1631018755500,0.615039
1631018755750,0.524064
1631018756000,0.046128
1631018756250,0.003844
1631018756500,0.299831
1631018756750,0.020501
1631018757000,0.012813
1631018757250,0.014095
1631018757500,0.049972
1631018757750,0.090974
1631018758000,0.090974
1631018758250,0.126852
1631018758500,0.165292
1631018758750,0.083286
1631018759000,0.029471
1631018759250,0.089693
1631018759500,0.080724
1631018759750,0.025627
1631018760000,0.079443
1631018760250,0.010251
1631018760500,0.015376
1631018760750,0.233202
1631018761000,0.604788
1631018761250,0.598382
1631018761500,0.443341
1631018761750,0.598382
1631018762000,0.453591
1631018762250,0.039721
1631018762500,0.370305
1631018762750,0.093537
1631018763000,0.114038
1631018763250,0.138384
1631018763500,0.131977
1631018763750,0.161448
1631018764000,0.310082
1631018764250,0.583006
1631018764500,0.580443
1631018764750,0.576599
1631018765000,0.57788
1631018765250,0.576599
1631018765500,0.575318
1631018765750,0.574036
1631018766000,0.476655
1631018766250,0.583006
1631018766500,0.571474
1631018766750,0.576599
1631018767000,0.576599
1631018767250,0.575318
1631018767500,0.576599
1631018767750,0.575318
1631018768000,0.574036
1631018768250,0.575318
1631018768500,0.574036
1631018768750,0.572755
1631018769000,0.572755
1631018769250,0.571474
1631018769500,0.572755
1631018769750,0.571474
1631018770000,0.570192
1631018770250,0.56763
1631018770500,0.570192
1631018770750,0.568911
1631018771000,0.566348
1631018771250,0.56763
1631018771500,0.56763
1631018771750,0.566348
1631018772000,0.566348
1631018772250,0.563786
1631018772500,0.563786
1631018772750,0.563786
1631018773000,0.562504
1631018773250,0.559942
1631018773500,0.561223
1631018773750,0.559942
1631018774000,0.557379
1631018774250,0.55866
1631018774500,0.55866
1631018774750,0.55866
1631018775000,0.55866
1631018775250,0.556098
1631018775500,0.553535
1631018775750,0.556098
1631018776000,0.554816
1631018776250,0.552254
1631018776500,0.553535
1631018776750,0.552254
1631018777000,0.550972
1631018777250,0.552254
1631018777500,0.550972
1631018777750,0.54841
1631018778000,0.549691
1631018778250,0.547128
1631018778500,0.549691
1631018778750,0.54841
1631018779000,0.544566
1631018779250,0.544566
1631018779500,0.544566
1631018779750,0.542003
1631018780000,0.543284
1631018780250,0.544566
1631018780500,0.542003
1631018780750,0.544566
1631018781000,0.542003
1631018781250,0.53944
1631018781500,0.542003
1631018781750,0.540722
1631018782000,0.53944
1631018782250,0.540722
1631018782500,0.538159
1631018782750,0.538159
1631018783000,0.538159
1631018783250,0.536878
1631018783500,0.535596
1631018783750,0.536878
1631018784000,0.535596
1631018784250,0.535596
1631018784500,0.535596
1631018784750,0.533034
1631018785000,0.536878
1631018785250,0.533034
1631018785500,0.52919
1631018785750,0.533034
1631018786000,0.531752
1631018786250,0.527908
1631018786500,0.52919
1631018786750,0.530471
1631018787000,0.526627
1631018787250,0.52919
1631018787500,0.52919
1631018787750,0.525346
1631018788000,0.52919
1631018788250,0.527908
1631018788500,0.525346
1631018788750,0.526627
1631018789000,0.527908
1631018789250,0.524064
1631018789500,0.526627
1631018789750,0.526627
1631018790000,0.522783
1631018790250,0.525346
1631018790500,0.525346
1631018790750,0.521502
1631018791000,0.521502
1631018791250,0.522783
1631018791500,0.521502
1631018791750,0.524064
1631018792000,0.521502
1631018792250,0.517658
1631018792500,0.52022
1631018792750,0.518939
1631018793000,0.516376
1631018793250,0.517658
1631018793500,0.517658
1631018793750,0.513814
1631018794000,0.515095
1631018794250,0.516376
1631018794500,0.512532
1631018794750,0.516376
1631018795000,0.515095
1631018795250,0.511251
1631018795500,0.515095
1631018795750,0.512532
1631018796000,0.511251
1631018796250,0.511251
1631018796500,0.511251
1631018796750,0.508688
1631018797000,0.508688
1631018797250,0.508688
1631018797500,0.504844
1631018797750,0.508688
1631018798000,0.507407
1631018798250,0.504844
1631018798500,0.507407
1631018798750,0.506126
1631018799000,0.502282
1631018799250,0.506126
1631018799500,0.508688
1631018799750,0.503563
1631018800000,0.503563
1631018800250,0.504844
1631018800500,0.501
1631018800750,0.502282
1631018801000,0.501
1631018801250,0.498438
1631018801500,0.501
1631018801750,0.501
1631018802000,0.499719
1631018802250,0.499719
1631018802500,0.499719
1631018802750,0.495875
1631018803000,0.497156
1631018803250,0.497156
1631018803500,0.494594
1631018803750,0.494594
1631018804000,0.494594
1631018804250,0.492031
1631018804500,0.493312
1631018804750,0.493312
1631018805000,0.502282
1631018805250,0.492031
1631018805500,0.493312
1631018805750,0.488187
1631018806000,0.492031
1631018806250,0.489468
1631018806500,0.486906
1631018806750,0.489468
1631018807000,0.488187
1631018807250,0.485624
1631018807500,0.488187
1631018807750,0.486906
1631018808000,0.484343
1631018808250,0.485624
1631018808500,0.484343
1631018808750,0.483062
1631018809000,0.485624
1631018809250,0.483062
1631018809500,0.480499
1631018809750,0.48178
1631018810000,0.480499
1631018810250,0.477936
1631018810500,0.480499
1631018810750,0.479218
1631018811000,0.476655
1631018811250,0.479218
1631018811500,0.477936
1631018811750,0.474092
1631018812000,0.476655
1631018812250,0.476655
1631018812500,0.472811
1631018812750,0.475374
1631018813000,0.475374
1631018813250,0.47153
1631018813500,0.470248
1631018813750,0.472811
1631018814000,0.47153
1631018814250,0.47153
1631018814500,0.470248
1631018814750,0.468967
1631018815000,0.47153
1631018815250,0.470248
1631018815500,0.466404
1631018815750,0.470248
1631018816000,0.467686
1631018816250,0.463842
1631018816500,0.465123
1631018816750,0.466404
1631018817000,0.46256
1631018817250,0.465123
1631018817500,0.465123
1631018817750,0.46256
1631018818000,0.463842
1631018818250,0.463842
1631018818500,0.461279
1631018818750,0.461279
1631018819000,0.461279
1631018819250,0.457435
1631018819500,0.459998
1631018819750,0.458716
1631018820000,0.456154
1631018820250,0.457435
1631018820500,0.457435
1631018820750,0.454872
1631018821000,0.456154
1631018821250,0.456154
1631018821500,0.45231
1631018821750,0.45231
1631018822000,0.453591
1631018822250,0.449747
1631018822500,0.449747
1631018822750,0.45231
1631018823000,0.451028
1631018823250,0.448466
1631018823500,0.449747
1631018823750,0.448466
1631018824000,0.448466
1631018824250,0.449747
1631018824500,0.447185
1631018824750,0.445903
1631018825000,0.447185
1631018825250,0.445903
1631018825500,0.443341
1631018825750,0.445903
1631018826000,0.444622
1631018826250,0.440778
1631018826500,0.443341
1631018826750,0.443341
1631018827000,0.442059
1631018827250,0.442059
1631018827500,0.442059
1631018827750,0.440778
1631018828000,0.439497
1631018828250,0.440778
1631018828500,0.436934
1631018828750,0.438215
1631018829000,0.436934
1631018829250,0.434371
1631018829500,0.435653
1631018829750,0.435653
1631018830000,0.434371
1631018830250,0.434371
1631018830500,0.435653
1631018830750,0.43309
1631018831000,0.43309
1631018831250,0.43309
1631018831500,0.431809
1631018831750,0.431809
1631018832000,0.431809
1631018832250,0.429246
1631018832500,0.427965
1631018832750,0.429246
1631018833000,0.426683
1631018833250,0.426683
1631018833500,0.427965
1631018833750,0.425402
1631018834000,0.424121
1631018834250,0.426683
1631018834500,0.424121
1631018834750,0.422839
1631018835000,0.424121
1631018835250,0.422839
1631018835500,0.420277
