timestamp,hr
1631018754000,82.3
1631018755000,82.1
1631018756000,81.92
1631018757000,81.75
1631018758000,81.6
1631018759000,81.5
1631018760000,81.42
1631018761000,81.38
1631018762000,81.37
1631018763000,81.42
1631018764000,81.5
1631018765000,81.6
1631018766000,81.72
1631018767000,81.83
1631018768000,81.93
1631018769000,82.02
1631018770000,82.05
1631018771000,82.08
1631018772000,82.12
1631018773000,82.12
1631018774000,82.05
1631018775000,81.98
1631018776000,81.88
1631018777000,81.75
1631018778000,81.63
1631018779000,81.5
1631018780000,81.38
1631018781000,81.27
1631018782000,81.17
1631018783000,81.08
1631018784000,81.03
1631018785000,81.02
1631018786000,81.05
1631018787000,81.08
1631018788000,81.12
1631018789000,81.18
1631018790000,81.25
1631018791000,81.3
1631018792000,81.33
1631018793000,81.33
1631018794000,81.3
1631018795000,81.25
1631018796000,81.22
1631018797000,81.15
1631018798000,81.05
1631018799000,80.92
1631018800000,80.8
1631018801000,80.65
1631018802000,80.48
1631018803000,80.35
1631018804000,80.22
1631018805000,80.12
1631018806000,80.03
1631018807000,79.95
1631018808000,79.9
1631018809000,79.85
1631018810000,79.82
1631018811000,79.82
1631018812000,79.82
1631018813000,79.82
1631018814000,79.83
1631018815000,79.87
1631018816000,79.9
1631018817000,79.92
1631018818000,79.95
1631018819000,79.98
1631018820000,80.02
1631018821000,80.07
1631018822000,80.12
1631018823000,80.1
1631018824000,80.08
1631018825000,80.05
1631018826000,80.02
1631018827000,79.97
1631018828000,79.92
1631018829000,79.88
1631018830000,79.88
1631018831000,79.88
1631018832000,79.88
1631018833000,79.88
1631018834000,79.95
1631018835000,80.0
1631018836000,80.07
1631018837000,80.17
1631018838000,80.28
1631018839000,80.38
1631018840000,80.47
1631018841000,80.53
1631018842000,80.6
1631018843000,80.67
1631018844000,80.72
1631018845000,80.75
1631018846000,80.75
1631018847000,80.72
1631018848000,80.65
1631018849000,80.57
1631018850000,80.5
1631018851000,80.43
1631018852000,80.37
1631018853000,80.3
1631018854000,80.27
1631018855000,80.23
1631018856000,80.22
1631018857000,80.23
1631018858000,80.25
1631018859000,80.3
1631018860000,80.35
1631018861000,80.42
1631018862000,80.48
1631018863000,80.53
1631018864000,80.57
1631018865000,80.58
1631018866000,80.6
1631018867000,80.63
1631018868000,80.67
1631018869000,80.72
1631018870000,80.77
1631018871000,80.82
1631018872000,80.87
1631018873000,80.93
1631018874000,81.0
1631018875000,81.07
1631018876000,81.12
1631018877000,81.15
1631018878000,81.17
1631018879000,81.17
1631018880000,81.17
1631018881000,81.17
1631018882000,81.17
1631018883000,81.17
1631018884000,81.15
1631018885000,81.13
1631018886000,81.12
1631018887000,81.1
1631018888000,81.07
1631018889000,81.03
1631018890000,80.95
1631018891000,80.85
1631018892000,80.72
1631018893000,80.58
1631018894000,80.45
1631018895000,80.33
1631018896000,80.2
1631018897000,80.07
1631018898000,79.95
1631018899000,79.9
1631018900000,79.85
1631018901000,79.85
1631018902000,79.87
1631018903000,79.92
1631018904000,79.98
1631018905000,80.08
1631018906000,80.18
1631018907000,80.3
1631018908000,80.42
1631018909000,80.53
1631018910000,80.63
1631018911000,80.75
1631018912000,80.88
1631018913000,81.02
1631018914000,81.15
1631018915000,81.3
1631018916000,81.42
1631018917000,81.53
1631018918000,81.65
1631018919000,81.77
1631018920000,81.9
1631018921000,82.05
1631018922000,82.2
1631018923000,82.35
1631018924000,82.52
1631018925000,82.67
1631018926000,82.82
1631018927000,82.92
1631018928000,83.0
1631018929000,83.02
1631018930000,82.97
1631018931000,82.85
1631018932000,82.68
1631018933000,82.47
1631018934000,82.23
1631018935000,81.98
1631018936000,81.73
1631018937000,81.52
1631018938000,81.32
1631018939000,81.13
1631018940000,80.9
1631018941000,80.67
1631018942000,80.47
1631018943000,80.27
1631018944000,80.08
1631018945000,79.9
1631018946000,79.75
1631018947000,79.7
1631018948000,79.7
1631018949000,79.7
1631018950000,79.72
1631018951000,79.53
1631018952000,79.43
1631018953000,79.35
1631018954000,79.3
1631018955000,79.3
1631018956000,79.37
1631018957000,79.43
1631018958000,79.48
1631018959000,79.52
1631018960000,79.53
1631018961000,79.5
1631018962000,79.45
1631018963000,79.35
1631018964000,79.25
1631018965000,79.12
1631018966000,78.98
1631018967000,78.82
1631018968000,78.67
1631018969000,78.53
1631018970000,78.37
1631018971000,78.17
1631018972000,77.98
1631018973000,77.82
1631018974000,77.7
1631018975000,77.6
1631018976000,77.52
1631018977000,77.43
1631018978000,77.32
1631018979000,77.2
1631018980000,77.05
1631018981000,76.88
1631018982000,76.68
1631018983000,76.47
1631018984000,76.23
1631018985000,76.02
1631018986000,75.78
1631018987000,75.58
1631018988000,75.4
1631018989000,75.23
1631018990000,75.12
1631018991000,75.07
1631018992000,75.07
1631018993000,75.12
1631018994000,75.18
1631018995000,75.27
1631018996000,75.35
1631018997000,75.42
1631018998000,75.47
1631018999000,75.52
1631019000000,75.62
1631019001000,75.7
1631019002000,75.77
1631019003000,75.83
1631019004000,75.9
1631019005000,75.97
1631019006000,76.0
1631019007000,75.97
1631019008000,75.92
1631019009000,75.87
1631019010000,75.85
1631019011000,76.05
1631019012000,76.2
1631019013000,76.35
1631019014000,76.48
1631019015000,76.57
1631019016000,76.6
1631019017000,76.63
1631019018000,76.65
1631019019000,76.63
1631019020000,76.63
1631019021000,76.67
1631019022000,76.7
1631019023000,76.73
1631019024000,76.75
1631019025000,76.77
1631019026000,76.78
1631019027000,76.83
1631019028000,76.88
1631019029000,76.93
1631019030000,77.02
1631019031000,77.1
1631019032000,77.15
1631019033000,77.18
1631019034000,77.18
1631019035000,77.17
1631019036000,77.15
1631019037000,77.12
1631019038000,77.1
1631019039000,77.07
1631019040000,77.03
1631019041000,77.0
1631019042000,77.0
1631019043000,77.02
1631019044000,77.02
1631019045000,77.02
1631019046000,77.07
1631019047000,77.13
1631019048000,77.22
1631019049000,77.33
1631019050000,77.47
1631019051000,77.57
1631019052000,77.65
1631019053000,77.73
1631019054000,77.8
1631019055000,77.87
1631019056000,77.93
1631019057000,77.98
1631019058000,78.02
1631019059000,78.02
1631019060000,78.02
1631019061000,78.02
1631019062000,78.0
1631019063000,77.97
1631019064000,77.93
1631019065000,77.92
1631019066000,77.9
1631019067000,77.87
1631019068000,77.82
1631019069000,77.75
1631019070000,77.7
1631019071000,77.67
1631019072000,77.65
1631019073000,77.62
1631019074000,77.57
1631019075000,77.5
1631019076000,77.43
1631019077000,77.37
1631019078000,77.3
1631019079000,77.25
1631019080000,77.2
1631019081000,77.13
1631019082000,77.07
1631019083000,77.0
1631019084000,76.93
1631019085000,76.87
1631019086000,76.8
1631019087000,76.73
1631019088000,76.67
1631019089000,76.6
1631019090000,76.52
1631019091000,76.43
1631019092000,76.35
1631019093000,76.28
1631019094000,76.2
1631019095000,76.13
1631019096000,76.07
1631019097000,76.02
1631019098000,75.98
1631019099000,75.97
1631019100000,75.97
1631019101000,75.97
1631019102000,75.97
1631019103000,75.97
1631019104000,75.98
1631019105000,76.02
1631019106000,75.98
1631019107000,75.93
1631019108000,75.9
1631019109000,75.88
1631019110000,75.87
1631019111000,75.87
1631019112000,75.87
1631019113000,75.83
1631019114000,75.77
1631019115000,75.72
1631019116000,75.67
1631019117000,75.63
1631019118000,75.55
1631019119000,75.53
1631019120000,75.52
1631019121000,75.48
1631019122000,75.47
1631019123000,75.47
1631019124000,75.35
1631019125000,75.2
1631019126000,75.18
1631019127000,75.17
1631019128000,75.13
1631019129000,75.1
1631019130000,75.05
1631019131000,74.92
1631019132000,74.93
1631019133000,74.92
1631019134000,74.97
1631019135000,75.0
1631019136000,75.05
1631019137000,75.1
1631019138000,75.32
1631019139000,75.52
1631019140000,75.7
1631019141000,75.83
1631019142000,75.93
1631019143000,76.02
1631019144000,76.1
1631019145000,76.2
1631019146000,76.33
1631019147000,76.53
1631019148000,76.77
1631019149000,76.93
1631019150000,77.1
1631019151000,77.3
1631019152000,77.53
1631019153000,77.78
1631019154000,78.02
1631019155000,78.28
1631019156000,78.53
1631019157000,78.75
1631019158000,79.02
1631019159000,79.27
1631019160000,79.5
1631019161000,79.88
1631019162000,80.32
1631019163000,80.73
1631019164000,81.15
1631019165000,81.53
1631019166000,81.95
1631019167000,82.37
1631019168000,82.8
1631019169000,83.22
1631019170000,83.6
1631019171000,84.02
1631019172000,84.43
1631019173000,84.88
1631019174000,85.35
1631019175000,85.82
1631019176000,86.28
1631019177000,86.77
1631019178000,87.33
1631019179000,87.87
1631019180000,88.48
1631019181000,89.08
1631019182000,89.67
1631019183000,90.25
1631019184000,90.93
1631019185000,91.63
1631019186000,92.17
1631019187000,92.68
1631019188000,93.2
1631019189000,93.67
1631019190000,94.2
1631019191000,94.8
1631019192000,95.27
1631019193000,95.78
1631019194000,96.22
1631019195000,96.68
1631019196000,97.2
1631019197000,97.73
1631019198000,98.08
1631019199000,98.42
1631019200000,98.73
1631019201000,99.08
1631019202000,99.47
1631019203000,99.93
1631019204000,100.35
1631019205000,100.78
1631019206000,101.33
1631019207000,101.8
1631019208000,102.2
1631019209000,102.62
1631019210000,103.03
1631019211000,103.48
1631019212000,103.88
1631019213000,104.28
1631019214000,104.82
1631019215000,105.3
1631019216000,105.78
1631019217000,106.28
1631019218000,106.75
1631019219000,107.23
1631019220000,107.7
1631019221000,108.05
1631019222000,108.35
1631019223000,108.67
1631019224000,109.03
1631019225000,109.42
1631019226000,109.82
1631019227000,110.28
1631019228000,110.68
1631019229000,111.1
1631019230000,111.52
1631019231000,111.93
1631019232000,112.38
1631019233000,112.82
1631019234000,113.3
1631019235000,113.77
1631019236000,114.22
1631019237000,114.67
1631019238000,115.13
1631019239000,115.62
1631019240000,116.02
1631019241000,116.45
1631019242000,116.9
1631019243000,117.33
1631019244000,117.8
1631019245000,118.27
1631019246000,118.75
1631019247000,119.25
1631019248000,119.78
1631019249000,120.38
1631019250000,120.92
1631019251000,121.43
1631019252000,121.92
1631019253000,122.38
1631019254000,122.87
1631019255000,123.32
1631019256000,123.73
1631019257000,124.13
1631019258000,124.57
1631019259000,125.02
1631019260000,125.5
1631019261000,126.02
1631019262000,126.53
1631019263000,127.02
1631019264000,127.57
1631019265000,128.08
1631019266000,128.47
1631019267000,128.87
1631019268000,129.28
1631019269000,129.73
1631019270000,130.2
1631019271000,130.62
1631019272000,131.03
1631019273000,131.43
1631019274000,131.72
1631019275000,132.0
1631019276000,132.3
1631019277000,132.62
1631019278000,132.9
1631019279000,133.2
1631019280000,133.55
1631019281000,133.92
1631019282000,134.32
1631019283000,134.75
1631019284000,135.25
1631019285000,135.7
1631019286000,136.15
1631019287000,136.53
1631019288000,136.93
1631019289000,137.32
1631019290000,137.72
1631019291000,138.1
1631019292000,138.48
1631019293000,138.92
1631019294000,139.35
1631019295000,139.8
1631019296000,140.28
1631019297000,140.73
1631019298000,141.17
1631019299000,141.55
1631019300000,141.92
1631019301000,142.28
1631019302000,142.63
1631019303000,142.98
1631019304000,143.33
1631019305000,143.68
1631019306000,144.05
1631019307000,144.42
1631019308000,144.78
1631019309000,145.13
1631019310000,145.48
1631019311000,145.85
1631019312000,146.2
1631019313000,146.57
1631019314000,146.93
1631019315000,147.32
1631019316000,147.67
1631019317000,148.02
1631019318000,148.37
1631019319000,148.7
1631019320000,149.03
1631019321000,149.37
1631019322000,149.7
1631019323000,150.0
1631019324000,150.28
1631019325000,150.57
