timestamp,eda
1631023450750,2.003355
1631023451000,1.999511
1631023451250,1.995667
1631023451500,1.986698
1631023451750,1.984135
1631023452000,1.97901
1631023452250,1.980291
1631023452500,1.987979
1631023452750,1.986698
1631023453000,1.987979
1631023453250,1.985416
1631023453500,1.987979
1631023453750,1.986698
1631023454000,1.977728
1631023454250,1.97004
1631023454500,1.972603
1631023454750,1.958508
1631023455000,1.966196
1631023455250,1.964915
1631023455500,1.944414
1631023455750,1.95082
1631023456000,1.941851
1631023456250,1.935444
1631023456500,1.936726
1631023456750,1.927756
1631023457000,1.927756
1631023457250,1.92135
1631023457500,1.916224
1631023457750,1.920068
1631023458000,1.907255
1631023458250,1.907255
1631023458500,1.905974
1631023458750,1.908536
1631023459000,1.907255
1631023459250,1.897004
1631023459500,1.899567
1631023459750,1.894442
1631023460000,1.889316
1631023460250,1.885472
1631023460500,1.884191
1631023460750,1.881628
1631023461000,1.87394
1631023461250,1.868815
1631023461500,1.870096
1631023461750,1.861127
1631023462000,1.861127
1631023462250,1.857283
1631023462500,1.848314
1631023462750,1.849595
1631023463000,1.841907
1631023463250,1.838063
1631023463500,1.8355
1631023463750,1.830375
1631023464000,1.830375
1631023464250,1.82525
1631023464500,1.814999
1631023464750,1.81628
1631023465000,1.813718
1631023465250,1.807311
1631023465500,1.80603
1631023465750,1.799623
1631023466000,1.798342
1631023466250,1.791935
1631023466500,1.788091
1631023466750,1.788091
1631023467000,1.785529
1631023467250,1.780403
1631023467500,1.779122
1631023467750,1.770153
1631023468000,1.771434
1631023468250,1.765027
1631023468500,1.765027
1631023468750,1.762465
1631023469000,1.754777
1631023469250,1.756058
1631023469500,1.749651
1631023469750,1.744526
1631023470000,1.743245
1631023470250,1.738119
1631023470500,1.739401
1631023470750,1.739401
1631023471000,1.738119
1631023471250,1.730431
1631023471500,1.727869
1631023471750,1.730431
1631023472000,1.72915
1631023472250,1.720181
1631023472500,1.721462
1631023472750,1.720181
1631023473000,1.713774
1631023473250,1.711211
1631023473500,1.706086
1631023473750,1.702242
1631023474000,1.700961
1631023474250,1.691991
1631023474500,1.691991
1631023474750,1.689429
1631023475000,1.680459
1631023475250,1.680459
1631023475500,1.675334
1631023475750,1.679178
1631023476000,1.684303
1631023476250,1.69071
1631023476500,1.703523
1631023476750,1.712493
1631023477000,1.711211
1631023477250,1.712493
1631023477500,1.70993
1631023477750,1.708649
1631023478000,1.706086
1631023478250,1.695835
1631023478500,1.693273
1631023478750,1.683022
1631023479000,1.676615
1631023479250,1.681741
1631023479500,1.691991
1631023479750,1.706086
1631023480000,1.732994
1631023480250,1.752214
1631023480500,1.76759
1631023480750,1.779122
1631023481000,1.782966
1631023481250,1.780403
1631023481500,1.776559
1631023481750,1.766309
1631023482000,1.762465
1631023482250,1.750933
1631023482500,1.741963
1631023482750,1.735557
1631023483000,1.720181
1631023483250,1.715055
1631023483500,1.70993
1631023483750,1.702242
1631023484000,1.702242
1631023484250,1.688147
1631023484500,1.689429
1631023484750,1.685585
1631023485000,1.676615
1631023485250,1.680459
1631023485500,1.674053
1631023485750,1.666365
1631023486000,1.672771
1631023486250,1.661239
1631023486500,1.661239
1631023486750,1.657395
1631023487000,1.648426
1631023487250,1.650989
1631023487500,1.640738
1631023487750,1.640738
1631023488000,1.64202
1631023488250,1.631769
1631023488500,1.631769
1631023488750,1.6228
1631023489000,1.620237
1631023489250,1.624081
1631023489500,1.611268
1631023489750,1.61383
1631023490000,1.611268
1631023490250,1.601017
1631023490500,1.606142
1631023490750,1.59461
1631023491000,1.602298
1631023491250,1.601017
1631023491500,1.586922
1631023491750,1.586922
1631023492000,1.581797
1631023492250,1.576672
1631023492500,1.576672
1631023492750,1.572828
1631023493000,1.571546
1631023493250,1.572828
1631023493500,1.562577
1631023493750,1.56514
1631023494000,1.554889
1631023494250,1.558733
1631023494500,1.557452
1631023494750,1.547201
1631023495000,1.551045
1631023495250,1.540794
1631023495500,1.53695
1631023495750,1.539513
1631023496000,1.527981
1631023496250,1.533106
1631023496500,1.534388
1631023496750,1.525418
1631023497000,1.525418
1631023497250,1.521574
1631023497500,1.515168
1631023497750,1.51773
1631023498000,1.510042
1631023498250,1.513886
1631023498500,1.513886
1631023498750,1.502354
1631023499000,1.503636
1631023499250,1.497229
1631023499500,1.497229
1631023499750,1.497229
1631023500000,1.485697
1631023500250,1.492104
1631023500500,1.489541
1631023500750,1.478009
1631023501000,1.480572
1631023501250,1.475446
1631023501500,1.480572
1631023501750,1.475446
1631023502000,1.46904
1631023502250,1.46904
1631023502500,1.466477
1631023502750,1.458789
1631023503000,1.457508
1631023503250,1.448538
1631023503500,1.448538
1631023503750,1.448538
1631023504000,1.444695
1631023504250,1.44085
1631023504500,1.443413
1631023504750,1.435725
1631023505000,1.438288
1631023505250,1.431881
1631023505500,1.456027
1631023505750,1.44962
1631023506000,1.44962
1631023506250,1.44962
1631023506500,1.443214
1631023506750,1.440651
1631023507000,1.444495
1631023507250,1.438089
1631023507500,1.429119
1631023507750,1.429119
1631023508000,1.423994
1631023508250,1.426557
1631023508500,1.423994
1631023508750,1.418869
1631023509000,1.415025
1631023509250,1.418869
1631023509500,1.406055
1631023509750,1.41118
1631023510000,1.406055
1631023510250,1.406055
1631023510500,1.407337
1631023510750,1.398367
1631023511000,1.399649
1631023511250,1.394523
1631023511500,1.389398
1631023511750,1.393242
1631023512000,1.384273
1631023512250,1.38171
1631023512500,1.382991
1631023512750,1.372741
1631023513000,1.374022
1631023513250,1.375303
1631023513500,1.372741
1631023513750,1.370178
1631023514000,1.363771
1631023514250,1.357365
1631023514500,1.357365
1631023514750,1.352239
1631023515000,1.354802
1631023515250,1.350958
1631023515500,1.348395
1631023515750,1.345833
1631023516000,1.340707
1631023516250,1.334301
1631023516500,1.336863
1631023516750,1.331738
1631023517000,1.331738
1631023517250,1.333019
1631023517500,1.326613
1631023517750,1.325331
1631023518000,1.325331
1631023518250,1.313799
1631023518500,1.313799
1631023518750,1.309955
1631023519000,1.307393
1631023519250,1.309955
1631023519500,1.30483
1631023519750,1.299705
1631023520000,1.300986
1631023520250,1.293298
1631023520500,1.299705
1631023520750,1.293298
1631023521000,1.292017
1631023521250,1.290735
1631023521500,1.28561
1631023521750,1.283047
1631023522000,1.281766
1631023522250,1.27536
1631023522500,1.27536
1631023522750,1.27536
1631023523000,1.267671
1631023523250,1.270234
1631023523500,1.265109
1631023523750,1.261265
1631023524000,1.262546
1631023524250,1.259984
1631023524500,1.257421
1631023524750,1.257421
1631023525000,1.258702
1631023525250,1.251014
1631023525500,1.251014
1631023525750,1.243326
1631023526000,1.242045
1631023526250,1.23692
1631023526500,1.235638
1631023526750,1.238201
1631023527000,1.233075
1631023527250,1.235638
1631023527500,1.242045
1631023527750,1.238201
1631023528000,1.245889
1631023528250,1.245889
1631023528500,1.24717
1631023528750,1.265109
1631023529000,1.283047
1631023529250,1.308674
1631023529500,1.339426
1631023529750,1.356083
1631023530000,1.370178
1631023530250,1.375303
1631023530500,1.368897
1631023530750,1.368897
1631023531000,1.363771
1631023531250,1.352239
1631023531500,1.349677
1631023531750,1.344551
1631023532000,1.336863
1631023532250,1.335582
1631023532500,1.333019
1631023532750,1.331738
1631023533000,1.340707
1631023533250,1.331738
1631023533500,1.338145
1631023533750,1.336863
1631023534000,1.335582
1631023534250,1.331738
1631023534500,1.325331
1631023534750,1.321487
1631023535000,1.320206
1631023535250,1.313799
1631023535500,1.311237
1631023535750,1.311237
1631023536000,1.300986
1631023536250,1.299705
1631023536500,1.303549
1631023536750,1.297142
1631023537000,1.295861
1631023537250,1.289454
1631023537500,1.283047
1631023537750,1.289454
1631023538000,1.27536
1631023538250,1.280485
1631023538500,1.283047
1631023538750,1.279203
1631023539000,1.274078
1631023539250,1.271515
1631023539500,1.265109
1631023539750,1.267671
1631023540000,1.261265
1631023540250,1.263827
1631023540500,1.26639
1631023540750,1.259984
1631023541000,1.268953
1631023541250,1.263827
1631023541500,1.263827
1631023541750,1.263827
1631023542000,1.25614
1631023542250,1.258702
1631023542500,1.258702
1631023542750,1.248451
1631023543000,1.253577
1631023543250,1.251014
1631023543500,1.239482
1631023543750,1.243326
1631023544000,1.238201
1631023544250,1.230513
1631023544500,1.234357
1631023544750,1.235638
1631023545000,1.230513
1631023545250,1.233075
1631023545500,1.222825
1631023545750,1.224106
1631023546000,1.221544
1631023546250,1.216418
1631023546500,1.220262
1631023546750,1.220262
1631023547000,1.211293
1631023547250,1.211293
1631023547500,1.210012
1631023547750,1.202324
1631023548000,1.206168
1631023548250,1.203605
1631023548500,1.201042
1631023548750,1.203605
1631023549000,1.195917
1631023549250,1.19848
1631023549500,1.19848
1631023549750,1.195917
