timestamp,hr
1631023451000,80.87
1631023452000,81.33
1631023453000,81.75
1631023454000,82.18
1631023455000,82.68
1631023456000,83.28
1631023457000,83.8
1631023458000,84.3
1631023459000,84.7
1631023460000,85.1
1631023461000,85.58
1631023462000,86.05
1631023463000,86.47
1631023464000,86.88
1631023465000,87.25
1631023466000,87.5
1631023467000,87.68
1631023468000,87.62
1631023469000,87.53
1631023470000,87.45
1631023471000,87.38
1631023472000,87.33
1631023473000,87.28
1631023474000,87.23
1631023475000,87.12
1631023476000,86.97
1631023477000,86.78
1631023478000,86.62
1631023479000,86.45
1631023480000,86.3
1631023481000,86.15
1631023482000,86.02
1631023483000,85.88
1631023484000,85.8
1631023485000,85.75
1631023486000,85.7
1631023487000,85.68
1631023488000,85.62
1631023489000,85.45
1631023490000,85.32
1631023491000,85.15
1631023492000,84.88
1631023493000,84.55
1631023494000,84.05
1631023495000,83.63
1631023496000,83.18
1631023497000,82.95
1631023498000,82.5
1631023499000,82.05
1631023500000,81.6
1631023501000,81.08
1631023502000,80.58
1631023503000,80.17
1631023504000,79.77
1631023505000,79.33
1631023506000,78.93
1631023507000,78.48
1631023508000,78.07
1631023509000,77.68
1631023510000,77.23
1631023511000,76.73
1631023512000,76.2
1631023513000,75.65
1631023514000,75.1
1631023515000,74.47
1631023516000,73.75
1631023517000,73.12
1631023518000,72.52
1631023519000,72.03
1631023520000,71.62
1631023521000,71.13
1631023522000,70.62
1631023523000,70.13
1631023524000,69.63
1631023525000,69.2
1631023526000,68.87
1631023527000,68.62
1631023528000,68.6
1631023529000,68.62
1631023530000,68.62
1631023531000,68.62
1631023532000,68.62
1631023533000,68.62
1631023534000,68.62
1631023535000,68.62
1631023536000,68.63
1631023537000,68.67
1631023538000,68.7
1631023539000,68.73
1631023540000,68.78
1631023541000,68.83
1631023542000,68.88
1631023543000,68.95
1631023544000,69.0
1631023545000,69.05
1631023546000,69.1
1631023547000,69.12
1631023548000,69.13
1631023549000,69.15
1631023550000,69.17
1631023551000,69.2
1631023552000,69.23
1631023553000,69.27
1631023554000,69.3
1631023555000,69.33
1631023556000,69.38
1631023557000,69.42
1631023558000,69.43
1631023559000,69.45
