timestamp,bvp
1630415912000,21.93
1630415912015,18.36
1630415912031,15.26
1630415912046,12.53
1630415912062,10.14
1630415912078,8.08
1630415912093,6.37
1630415912109,4.99
1630415912125,3.86
1630415912140,2.84
1630415912156,1.77
1630415912171,0.53
1630415912187,-0.93
1630415912203,-2.59
1630415912218,-4.35
1630415912234,-6.09
1630415912250,-7.71
1630415912265,-9.15
1630415912281,-10.42
1630415912296,-11.59
1630415912312,-12.78
1630415912328,-14.12
1630415912343,-15.74
1630415912359,-17.68
1630415912375,-19.84
1630415912390,-22.0
1630415912406,-23.77
1630415912421,-24.71
1630415912437,-24.41
1630415912453,-22.71
1630415912468,-19.65
1630415912484,-15.61
1630415912500,-11.11
1630415912515,-6.7
1630415912531,-2.85
1630415912546,0.22
1630415912562,2.46
1630415912578,3.98
1630415912593,4.96
1630415912609,5.56
1630415912625,5.94
1630415912640,6.19
1630415912656,6.43
1630415912671,6.79
1630415912687,7.32
1630415912703,8.02
1630415912718,8.78
1630415912734,9.38
1630415912750,9.66
1630415912765,9.55
1630415912781,9.07
1630415912796,8.36
1630415912812,7.57
1630415912828,6.78
1630415912843,5.98
1630415912859,5.11
1630415912875,4.12
1630415912890,2.99
1630415912906,1.75
1630415912921,0.49
1630415912937,-0.73
1630415912953,-1.84
1630415912968,-2.83
1630415912984,-3.76
1630415913000,-4.74
1630415913015,-5.91
1630415913031,-7.4
1630415913046,-9.21
1630415913062,-11.25
1630415913078,-13.24
1630415913093,-14.83
1630415913109,-15.65
1630415913125,-15.42
1630415913140,-14.03
1630415913156,-11.6
1630415913171,-8.36
1630415913187,-4.66
1630415913203,-0.86
1630415913218,2.75
1630415913234,5.99
1630415913250,8.75
1630415913265,10.96
1630415913281,12.59
1630415913296,13.59
1630415913312,13.97
1630415913328,13.81
1630415913343,13.27
1630415913359,12.58
1630415913375,11.97
1630415913390,11.6
1630415913406,11.53
1630415913421,11.65
1630415913437,11.82
1630415913453,11.84
1630415913468,11.6
1630415913484,11.06
1630415913500,10.29
1630415913515,9.4
1630415913531,8.49
1630415913546,7.64
1630415913562,6.83
1630415913578,6.02
1630415913593,5.14
1630415913609,4.16
1630415913625,3.08
