timestamp,ax,ay,az
1629880721625,-1.03125,0.234375,-0.296875
1629880721656,-1.140625,0.265625,-0.171875
1629880721687,-1.0625,0.28125,-0.140625
1629880721718,-0.984375,0.21875,-0.296875
1629880721750,-0.953125,0.171875,-0.328125
1629880721781,-0.921875,0.09375,-0.328125
1629880721812,-0.953125,0.140625,-0.3125
1629880721843,-1.0,0.125,-0.359375
1629880721875,-1.0,0.140625,-0.359375
1629880721906,-0.9375,0.171875,-0.3125
1629880721937,-0.921875,0.1875,-0.25
1629880721968,-0.9375,0.1875,-0.265625
1629880722000,-0.953125,0.1875,-0.25
1629880722031,-0.9375,0.171875,-0.28125
1629880722062,-0.9375,0.171875,-0.265625
1629880722093,-0.96875,0.171875,-0.21875
1629880722125,-0.9375,0.203125,-0.21875
1629880722156,-0.953125,0.171875,-0.21875
1629880722187,-0.953125,0.171875,-0.21875
1629880722218,-0.953125,0.171875,-0.21875
1629880722250,-0.9375,0.1875,-0.1875
1629880722281,-0.921875,0.171875,-0.203125
1629880722312,-0.921875,0.171875,-0.234375
1629880722343,-0.953125,0.171875,-0.28125
1629880722375,-0.984375,0.171875,-0.3125
1629880722406,-0.984375,0.171875,-0.3125
1629880722437,-0.953125,0.15625,-0.28125
1629880722468,-0.9375,0.15625,-0.25
1629880722500,-0.9375,0.15625,-0.265625
1629880722531,-0.953125,0.15625,-0.265625
1629880722562,-0.953125,0.171875,-0.28125
1629880722593,-0.9375,0.171875,-0.28125
1629880722625,-0.953125,0.171875,-0.28125
1629880722656,-0.9375,0.171875,-0.28125
1629880722687,-0.9375,0.15625,-0.28125
1629880722718,-0.953125,0.15625,-0.28125
1629880722750,-0.9375,0.15625,-0.296875
1629880722781,-0.953125,0.15625,-0.296875
1629880722812,-0.9375,0.15625,-0.28125
1629880722843,-0.9375,0.15625,-0.28125
1629880722875,-0.953125,0.15625,-0.28125
1629880722906,-0.953125,0.15625,-0.296875
1629880722937,-0.953125,0.171875,-0.28125
1629880722968,-0.9375,0.171875,-0.25
1629880723000,-0.9375,0.171875,-0.28125
1629880723031,-0.9375,0.171875,-0.265625
1629880723062,-0.9375,0.171875,-0.265625
1629880723093,-0.9375,0.15625,-0.265625
1629880723125,-0.9375,0.171875,-0.265625
1629880723156,-0.9375,0.171875,-0.265625
1629880723187,-0.953125,0.15625,-0.28125
1629880723218,-0.953125,0.15625,-0.296875
1629880723250,-0.953125,0.15625,-0.28125
1629880723281,-0.953125,0.15625,-0.28125
1629880723312,-0.9375,0.15625,-0.28125
1629880723343,-0.9375,0.15625,-0.28125
1629880723375,-0.9375,0.15625,-0.28125
1629880723406,-0.9375,0.15625,-0.28125
1629880723437,-0.953125,0.15625,-0.28125
1629880723468,-0.9375,0.15625,-0.28125
1629880723500,-0.9375,0.15625,-0.28125
1629880723531,-0.9375,0.15625,-0.28125
1629880723562,-0.953125,0.15625,-0.28125
1629880723593,-0.953125,0.15625,-0.28125
1629880723625,-0.953125,0.15625,-0.28125
1629880723656,-0.9375,0.15625,-0.28125
1629880723687,-0.953125,0.15625,-0.296875
1629880723718,-0.9375,0.15625,-0.28125
1629880723750,-0.9375,0.15625,-0.28125
1629880723781,-0.9375,0.15625,-0.28125
1629880723812,-0.9375,0.15625,-0.28125
1629880723843,-0.9375,0.15625,-0.28125
1629880723875,-0.9375,0.15625,-0.28125
1629880723906,-0.9375,0.15625,-0.28125
1629880723937,-0.953125,0.15625,-0.28125
1629880723968,-0.953125,0.15625,-0.296875
1629880724000,-0.953125,0.15625,-0.28125
1629880724031,-0.9375,0.15625,-0.28125
1629880724062,-0.953125,0.15625,-0.28125
1629880724093,-0.953125,0.15625,-0.28125
1629880724125,-0.9375,0.15625,-0.28125
1629880724156,-0.9375,0.15625,-0.28125
1629880724187,-0.953125,0.15625,-0.28125
1629880724218,-0.9375,0.15625,-0.28125
1629880724250,-0.953125,0.15625,-0.28125
1629880724281,-0.953125,0.15625,-0.28125
1629880724312,-0.9375,0.15625,-0.28125
