timestamp,hr
1629807854000,76.13
1629807855000,75.5
1629807856000,75.93
1629807857000,76.42
1629807858000,76.87
1629807859000,77.32
1629807860000,77.8
1629807861000,78.28
1629807862000,78.78
1629807863000,79.3
1629807864000,79.63
1629807865000,79.77
1629807866000,79.88
1629807867000,79.97
1629807868000,80.07
1629807869000,80.13
1629807870000,80.18
1629807871000,80.08
1629807872000,80.02
1629807873000,79.95
1629807874000,79.88
1629807875000,79.83
1629807876000,79.8
1629807877000,79.77
1629807878000,79.75
1629807879000,79.72
1629807880000,79.7
1629807881000,79.68
1629807882000,79.62
1629807883000,79.55
1629807884000,79.5
1629807885000,79.47
1629807886000,79.42
1629807887000,79.38
1629807888000,79.35
1629807889000,79.25
1629807890000,79.1
1629807891000,79.02
1629807892000,78.83
1629807893000,78.63
1629807894000,78.45
1629807895000,78.23
1629807896000,77.93
1629807897000,77.62
1629807898000,77.28
1629807899000,76.95
1629807900000,76.68
1629807901000,76.37
1629807902000,76.1
1629807903000,75.67
1629807904000,75.25
1629807905000,74.72
1629807906000,74.23
1629807907000,73.67
1629807908000,73.27
1629807909000,72.9
1629807910000,72.58
1629807911000,72.32
1629807912000,72.1
1629807913000,71.88
1629807914000,71.7
1629807915000,71.5
1629807916000,71.03
1629807917000,70.53
1629807918000,70.07
1629807919000,69.6
1629807920000,69.12
1629807921000,68.6
1629807922000,68.1
1629807923000,67.53
1629807924000,67.15
1629807925000,66.95
1629807926000,66.8
1629807927000,66.68
1629807928000,66.38
1629807929000,66.08
1629807930000,65.8
1629807931000,65.62
1629807932000,65.4
1629807933000,65.13
1629807934000,64.87
1629807935000,64.6
1629807936000,64.53
1629807937000,64.48
1629807938000,64.47
1629807939000,64.47
1629807940000,64.48
1629807941000,64.48
1629807942000,64.6
1629807943000,64.72
1629807944000,64.82
1629807945000,64.9
1629807946000,64.98
1629807947000,65.05
1629807948000,65.15
1629807949000,65.18
1629807950000,65.18
1629807951000,65.2
1629807952000,65.2
1629807953000,65.13
1629807954000,65.1
1629807955000,64.87
1629807956000,64.7
1629807957000,64.52
1629807958000,64.35
1629807959000,64.2
1629807960000,64.07
1629807961000,63.95
1629807962000,63.83
1629807963000,63.68
1629807964000,63.57
1629807965000,63.47
1629807966000,63.38
1629807967000,63.37
1629807968000,63.2
1629807969000,63.0
