timestamp,hr
1629897193000,80.75
1629897194000,80.3
1629897195000,79.9
1629897196000,79.55
1629897197000,79.23
1629897198000,78.95
1629897199000,78.83
1629897200000,78.73
1629897201000,78.63
1629897202000,78.55
1629897203000,78.47
1629897204000,78.42
1629897205000,78.35
1629897206000,78.27
1629897207000,78.13
1629897208000,77.97
1629897209000,77.82
1629897210000,77.65
1629897211000,77.5
1629897212000,77.33
1629897213000,77.17
1629897214000,77.02
1629897215000,76.88
1629897216000,76.77
1629897217000,76.65
1629897218000,76.53
1629897219000,76.38
1629897220000,76.23
1629897221000,76.08
1629897222000,75.93
1629897223000,75.78
1629897224000,75.62
1629897225000,75.45
1629897226000,75.27
1629897227000,75.08
1629897228000,74.92
1629897229000,74.75
1629897230000,74.57
1629897231000,74.37
1629897232000,74.15
1629897233000,73.93
1629897234000,73.72
1629897235000,73.5
1629897236000,73.3
1629897237000,73.1
1629897238000,72.92
1629897239000,72.75
1629897240000,72.6
1629897241000,72.47
1629897242000,72.35
1629897243000,72.25
1629897244000,72.18
1629897245000,72.13
1629897246000,72.1
1629897247000,72.07
1629897248000,72.05
1629897249000,72.05
1629897250000,72.05
1629897251000,72.03
1629897252000,72.02
1629897253000,72.0
1629897254000,71.98
1629897255000,71.97
1629897256000,71.93
1629897257000,71.95
1629897258000,71.95
1629897259000,71.93
1629897260000,71.92
1629897261000,71.9
1629897262000,71.88
1629897263000,71.87
1629897264000,71.83
1629897265000,71.82
1629897266000,71.8
1629897267000,71.8
1629897268000,71.82
1629897269000,71.82
1629897270000,71.83
1629897271000,71.87
1629897272000,71.92
1629897273000,71.97
1629897274000,72.02
1629897275000,72.07
1629897276000,72.12
1629897277000,72.17
1629897278000,72.22
1629897279000,72.27
1629897280000,72.3
1629897281000,72.33
1629897282000,72.37
1629897283000,72.4
1629897284000,72.43
1629897285000,72.47
1629897286000,72.52
1629897287000,72.58
1629897288000,72.65
1629897289000,72.72
1629897290000,72.78
1629897291000,72.85
1629897292000,72.92
1629897293000,72.98
1629897294000,73.05
1629897295000,73.1
1629897296000,73.15
1629897297000,73.2
1629897298000,73.25
1629897299000,73.3
1629897300000,73.35
1629897301000,73.4
1629897302000,73.45
1629897303000,73.5
1629897304000,73.53
1629897305000,73.57
1629897306000,73.6
1629897307000,73.63
1629897308000,73.65
1629897309000,73.67
1629897310000,73.68
1629897311000,73.7
1629897312000,73.72
1629897313000,73.72
1629897314000,73.72
1629897315000,73.72
1629897316000,73.72
1629897317000,73.7
1629897318000,73.68
1629897319000,73.67
1629897320000,73.65
1629897321000,73.63
1629897322000,73.62
1629897323000,73.6
1629897324000,73.58
1629897325000,73.58
1629897326000,73.58
1629897327000,73.58
1629897328000,73.58
1629897329000,73.58
1629897330000,73.58
1629897331000,73.6
1629897332000,73.62
1629897333000,73.63
1629897334000,73.65
1629897335000,73.67
1629897336000,73.68
1629897337000,73.7
1629897338000,73.72
1629897339000,73.73
1629897340000,73.73
1629897341000,73.73
1629897342000,73.73
1629897343000,73.73
1629897344000,73.73
1629897345000,73.73
1629897346000,73.73
1629897347000,73.72
1629897348000,73.7
1629897349000,73.68
1629897350000,73.68
1629897351000,73.68
1629897352000,73.7
1629897353000,73.72
1629897354000,73.73
1629897355000,73.77
1629897356000,73.8
1629897357000,73.83
1629897358000,73.87
1629897359000,73.9
1629897360000,73.93
1629897361000,73.97
1629897362000,74.0
1629897363000,74.05
1629897364000,74.08
1629897365000,74.13
1629897366000,74.17
1629897367000,74.22
1629897368000,74.25
1629897369000,74.28
1629897370000,74.32
1629897371000,74.35
1629897372000,74.38
1629897373000,74.42
1629897374000,74.45
1629897375000,74.48
1629897376000,74.52
1629897377000,74.55
1629897378000,74.57
1629897379000,74.6
1629897380000,74.63
1629897381000,74.67
1629897382000,74.7
1629897383000,74.73
1629897384000,74.77
1629897385000,74.78
1629897386000,74.78
1629897387000,74.72
1629897388000,74.67
1629897389000,74.62
1629897390000,74.57
1629897391000,74.5
1629897392000,74.43
1629897393000,74.37
1629897394000,74.3
1629897395000,74.23
1629897396000,74.15
1629897397000,74.05
1629897398000,73.95
1629897399000,73.83
1629897400000,73.73
1629897401000,73.63
1629897402000,73.53
1629897403000,73.43
1629897404000,73.33
1629897405000,73.25
1629897406000,73.18
1629897407000,73.12
1629897408000,73.05
1629897409000,72.98
1629897410000,72.9
1629897411000,72.83
1629897412000,72.77
1629897413000,72.7
1629897414000,72.65
1629897415000,72.62
1629897416000,72.58
1629897417000,72.57
1629897418000,72.55
1629897419000,72.55
1629897420000,72.55
1629897421000,72.55
1629897422000,72.55
1629897423000,72.55
1629897424000,72.57
1629897425000,72.57
1629897426000,72.58
1629897427000,72.58
1629897428000,72.6
1629897429000,72.62
1629897430000,72.63
1629897431000,72.65
1629897432000,72.67
1629897433000,72.68
1629897434000,72.72
1629897435000,72.75
1629897436000,72.78
1629897437000,72.83
1629897438000,72.93
1629897439000,73.02
1629897440000,73.12
1629897441000,73.22
1629897442000,73.32
1629897443000,73.42
1629897444000,73.48
1629897445000,73.53
1629897446000,73.58
1629897447000,73.7
1629897448000,73.8
1629897449000,73.9
1629897450000,74.0
1629897451000,74.1
1629897452000,74.2
1629897453000,74.3
1629897454000,74.38
1629897455000,74.45
1629897456000,74.53
1629897457000,74.62
1629897458000,74.68
1629897459000,74.77
1629897460000,74.85
1629897461000,74.93
1629897462000,75.03
1629897463000,75.15
1629897464000,75.27
1629897465000,75.37
1629897466000,75.45
1629897467000,75.52
1629897468000,75.57
1629897469000,75.6
1629897470000,75.63
1629897471000,75.65
1629897472000,75.68
1629897473000,75.72
1629897474000,75.75
1629897475000,75.77
1629897476000,75.78
1629897477000,75.8
1629897478000,75.82
1629897479000,75.83
1629897480000,75.85
1629897481000,75.85
1629897482000,75.85
1629897483000,75.83
1629897484000,75.82
1629897485000,75.78
1629897486000,75.75
1629897487000,75.72
1629897488000,75.68
1629897489000,75.63
1629897490000,75.58
1629897491000,75.53
1629897492000,75.48
1629897493000,75.43
1629897494000,75.37
1629897495000,75.3
1629897496000,75.23
1629897497000,75.15
1629897498000,75.03
1629897499000,74.92
1629897500000,74.78
1629897501000,74.65
1629897502000,74.53
1629897503000,74.42
1629897504000,74.35
1629897505000,74.32
1629897506000,74.28
1629897507000,74.27
1629897508000,74.25
1629897509000,74.25
1629897510000,74.25
1629897511000,74.25
1629897512000,74.23
1629897513000,74.22
1629897514000,74.2
1629897515000,74.2
1629897516000,74.17
1629897517000,74.15
1629897518000,74.15
1629897519000,74.15
1629897520000,74.18
1629897521000,74.22
1629897522000,74.23
1629897523000,74.17
1629897524000,74.1
1629897525000,74.03
1629897526000,73.92
1629897527000,73.82
1629897528000,73.72
1629897529000,73.72
1629897530000,73.72
1629897531000,73.77
1629897532000,73.8
1629897533000,73.87
1629897534000,73.85
1629897535000,73.87
1629897536000,73.9
1629897537000,73.95
1629897538000,74.02
1629897539000,74.08
1629897540000,74.15
1629897541000,74.22
1629897542000,74.28
1629897543000,74.35
1629897544000,74.42
1629897545000,74.45
1629897546000,74.47
1629897547000,74.48
1629897548000,74.55
1629897549000,74.62
1629897550000,74.67
1629897551000,74.7
1629897552000,74.73
1629897553000,74.77
1629897554000,74.82
1629897555000,74.88
1629897556000,74.95
1629897557000,75.05
1629897558000,75.17
1629897559000,75.3
1629897560000,75.45
1629897561000,75.6
1629897562000,75.77
1629897563000,75.92
1629897564000,76.08
1629897565000,76.23
1629897566000,76.4
1629897567000,76.6
1629897568000,76.8
1629897569000,77.02
1629897570000,77.25
1629897571000,77.48
1629897572000,77.78
1629897573000,78.12
1629897574000,78.47
1629897575000,78.85
1629897576000,79.27
1629897577000,79.68
1629897578000,80.12
1629897579000,80.55
1629897580000,80.95
1629897581000,81.35
1629897582000,81.75
1629897583000,82.22
1629897584000,82.68
1629897585000,83.15
1629897586000,83.67
1629897587000,84.18
1629897588000,84.7
1629897589000,85.15
1629897590000,85.58
1629897591000,85.97
1629897592000,86.35
1629897593000,86.68
1629897594000,87.1
1629897595000,87.47
1629897596000,87.82
1629897597000,88.15
1629897598000,88.45
1629897599000,88.75
1629897600000,89.03
1629897601000,89.35
1629897602000,89.62
1629897603000,89.87
1629897604000,90.08
1629897605000,90.4
1629897606000,90.78
1629897607000,91.18
1629897608000,91.67
1629897609000,92.13
1629897610000,92.63
1629897611000,93.15
1629897612000,93.65
1629897613000,94.15
1629897614000,94.63
1629897615000,95.07
1629897616000,95.48
1629897617000,95.9
1629897618000,96.28
1629897619000,96.63
1629897620000,97.0
1629897621000,97.38
1629897622000,97.75
1629897623000,98.13
1629897624000,98.48
1629897625000,98.85
1629897626000,99.22
1629897627000,99.53
1629897628000,99.85
1629897629000,100.12
1629897630000,100.35
1629897631000,100.58
1629897632000,100.77
1629897633000,100.88
1629897634000,100.98
1629897635000,101.08
1629897636000,101.15
1629897637000,101.22
1629897638000,101.28
1629897639000,101.35
1629897640000,101.42
1629897641000,101.52
1629897642000,101.58
1629897643000,101.65
1629897644000,101.75
1629897645000,101.85
1629897646000,101.93
1629897647000,102.03
1629897648000,102.15
1629897649000,102.25
1629897650000,102.37
1629897651000,102.48
1629897652000,102.58
1629897653000,102.7
1629897654000,102.82
1629897655000,102.92
1629897656000,103.0
1629897657000,103.07
1629897658000,103.15
1629897659000,103.22
1629897660000,103.32
1629897661000,103.38
1629897662000,103.5
1629897663000,103.68
1629897664000,103.9
1629897665000,104.07
1629897666000,104.18
1629897667000,104.3
1629897668000,104.3
1629897669000,104.33
1629897670000,104.35
1629897671000,104.37
1629897672000,104.4
1629897673000,104.42
1629897674000,104.45
1629897675000,104.5
1629897676000,104.55
1629897677000,104.57
1629897678000,104.62
1629897679000,104.68
1629897680000,104.72
1629897681000,104.75
1629897682000,104.77
1629897683000,104.78
1629897684000,104.78
1629897685000,104.78
1629897686000,104.78
1629897687000,104.78
1629897688000,104.78
1629897689000,104.8
1629897690000,104.87
1629897691000,104.95
1629897692000,105.02
1629897693000,105.13
1629897694000,105.25
1629897695000,105.33
1629897696000,105.48
1629897697000,105.63
1629897698000,105.77
1629897699000,105.88
1629897700000,106.03
1629897701000,106.15
1629897702000,106.3
1629897703000,106.45
1629897704000,106.53
1629897705000,106.62
1629897706000,106.73
1629897707000,106.82
1629897708000,106.9
1629897709000,106.98
1629897710000,107.07
