timestamp,bvp
1630573698890,0.25
1630573698906,-0.31
1630573698921,-0.86
1630573698937,-1.3
1630573698953,-1.63
1630573698968,-1.89
1630573698984,-2.17
1630573699000,-2.54
1630573699015,-2.99
1630573699031,-3.53
1630573699046,-4.09
1630573699062,-4.64
1630573699078,-5.16
1630573699093,-5.61
1630573699109,-5.95
1630573699125,-6.14
1630573699140,-6.17
1630573699156,-5.99
1630573699171,-5.63
1630573699187,-5.09
1630573699203,-4.41
1630573699218,-3.63
1630573699234,-2.78
1630573699250,-1.89
1630573699265,-1.0
1630573699281,-0.15
1630573699296,0.62
1630573699312,1.24
1630573699328,1.7
1630573699343,1.99
1630573699359,2.16
1630573699375,2.3
1630573699390,2.44
1630573699406,2.6
1630573699421,2.71
1630573699437,2.72
1630573699453,2.64
1630573699468,2.55
1630573699484,2.54
1630573699500,2.69
1630573699515,2.95
1630573699531,3.21
1630573699546,3.36
1630573699562,3.37
1630573699578,3.29
1630573699593,3.22
1630573699609,3.21
1630573699625,3.25
1630573699640,3.23
1630573699656,3.07
1630573699671,2.75
1630573699687,2.34
1630573699703,1.97
1630573699718,1.73
1630573699734,1.64
1630573699750,1.62
1630573699765,1.58
1630573699781,1.41
1630573699796,1.05
1630573699812,0.49
1630573699828,-0.2
1630573699843,-0.94
1630573699859,-1.59
1630573699875,-2.1
1630573699890,-2.45
1630573699906,-2.68
1630573699921,-2.9
1630573699937,-3.16
1630573699953,-3.5
1630573699968,-3.88
1630573699984,-4.3
1630573700000,-4.74
1630573700015,-5.23
1630573700031,-5.78
1630573700046,-6.35
1630573700062,-6.85
1630573700078,-7.14
1630573700093,-7.12
1630573700109,-6.78
1630573700125,-6.21
1630573700140,-5.55
1630573700156,-4.92
1630573700171,-4.35
1630573700187,-3.77
1630573700203,-3.11
1630573700218,-2.29
1630573700234,-1.36
1630573700250,-0.42
1630573700265,0.42
1630573700281,1.09
1630573700296,1.67
1630573700312,2.25
1630573700328,2.94
1630573700343,3.69
1630573700359,4.38
1630573700375,4.8
1630573700390,4.85
1630573700406,4.55
1630573700421,4.07
1630573700437,3.65
1630573700453,3.45
1630573700468,3.5
