timestamp,hr
1631204136000,69.63
1631204137000,69.47
1631204138000,69.33
1631204139000,69.18
1631204140000,69.03
1631204141000,68.9
1631204142000,68.78
1631204143000,68.68
1631204144000,68.58
1631204145000,68.52
1631204146000,68.47
1631204147000,68.43
1631204148000,68.43
1631204149000,68.4
1631204150000,68.35
1631204151000,68.32
1631204152000,68.27
1631204153000,68.22
1631204154000,68.15
1631204155000,68.08
1631204156000,68.03
1631204157000,67.97
1631204158000,67.9
1631204159000,67.87
1631204160000,67.82
1631204161000,67.77
1631204162000,67.72
1631204163000,67.68
1631204164000,67.67
1631204165000,67.67
1631204166000,67.67
1631204167000,67.67
1631204168000,67.68
1631204169000,67.7
1631204170000,67.72
1631204171000,67.75
1631204172000,67.8
1631204173000,67.85
1631204174000,67.9
1631204175000,67.97
1631204176000,68.05
1631204177000,68.12
1631204178000,68.2
1631204179000,68.27
1631204180000,68.32
1631204181000,68.37
1631204182000,68.38
1631204183000,68.38
1631204184000,68.37
1631204185000,68.35
1631204186000,68.35
1631204187000,68.33
1631204188000,68.33
1631204189000,68.33
1631204190000,68.35
1631204191000,68.37
1631204192000,68.4
1631204193000,68.43
1631204194000,68.47
1631204195000,68.5
1631204196000,68.53
1631204197000,68.58
1631204198000,68.65
1631204199000,68.77
1631204200000,68.9
1631204201000,69.03
1631204202000,69.17
1631204203000,69.3
1631204204000,69.45
1631204205000,69.58
1631204206000,69.72
1631204207000,69.85
1631204208000,69.98
1631204209000,70.13
1631204210000,70.3
1631204211000,70.48
1631204212000,70.63
1631204213000,70.68
1631204214000,70.68
1631204215000,70.72
1631204216000,70.72
1631204217000,70.73
1631204218000,70.72
1631204219000,70.7
1631204220000,70.68
1631204221000,70.67
1631204222000,70.63
1631204223000,70.62
1631204224000,70.6
1631204225000,70.57
1631204226000,70.53
1631204227000,70.5
1631204228000,70.47
1631204229000,70.42
1631204230000,70.37
1631204231000,70.3
1631204232000,70.22
1631204233000,70.13
1631204234000,70.05
1631204235000,69.97
1631204236000,69.88
1631204237000,69.8
1631204238000,69.7
1631204239000,69.6
1631204240000,69.52
1631204241000,69.43
1631204242000,69.37
1631204243000,69.32
1631204244000,69.27
1631204245000,69.2
1631204246000,69.13
1631204247000,69.07
1631204248000,69.0
1631204249000,68.95
1631204250000,68.9
