timestamp,eda
1629800380000,0.970235
1629800380250,0.974078
1629800380500,0.974078
1629800380750,0.97536
1629800381000,0.977922
1629800381250,0.97536
1629800381500,0.977922
1629800381750,0.976641
1629800382000,0.976641
1629800382250,0.97536
1629800382500,0.974078
1629800382750,0.979204
1629800383000,0.948452
1629800383250,0.785723
1629800383500,0.945889
1629800383750,1.011237
1629800384000,0.911293
1629800384250,0.579428
1629800384500,1.034301
1629800384750,0.935708
1629800385000,0.921613
1629800385250,0.934426
1629800385500,0.939552
1629800385750,0.912644
1629800386000,0.92802
1629800386250,0.924176
1629800386500,0.925457
1629800386750,0.931864
1629800387000,0.924176
1629800387250,0.926738
1629800387500,0.931864
1629800387750,0.929301
1629800388000,0.929301
1629800388250,0.931864
1629800388500,0.930582
1629800388750,0.926738
1629800389000,0.929301
1629800389250,0.92802
1629800389500,0.926738
1629800389750,0.930582
1629800390000,0.922894
1629800390250,0.92802
1629800390500,0.930582
1629800390750,0.922894
1629800391000,0.92802
1629800391250,0.930582
1629800391500,0.929301
1629800391750,0.936989
1629800392000,0.847296
1629800392250,0.465459
1629800392500,0.0
1629800392750,0.213982
1629800393000,0.744453
1629800393250,0.913856
1629800393500,0.935639
1629800393750,0.943327
1629800394000,0.888229
1629800394250,0.885667
1629800394500,0.866447
1629800394750,0.795973
1629800395000,0.95614
1629800395250,0.965109
1629800395500,0.701155
1629800395750,0.28216
1629800396000,0.815193
1629800396250,0.972797
1629800396500,0.2245
1629800396750,0.341101
1629800397000,0.0
1629800397250,0.830302
1629800397500,0.910012
1629800397750,0.953577
1629800398000,0.958703
1629800398250,0.967672
1629800398500,0.971516
1629800398750,0.967672
1629800399000,0.974078
1629800399250,0.974078
1629800399500,0.970235
1629800399750,0.97536
1629800400000,0.97536
1629800400250,0.971516
1629800400500,0.977922
1629800400750,0.977922
1629800401000,0.97536
1629800401250,0.974078
1629800401500,0.976641
1629800401750,0.976641
1629800402000,0.977922
1629800402250,0.972797
1629800402500,0.976641
1629800402750,0.977922
1629800403000,0.976641
1629800403250,0.979204
1629800403500,0.980485
1629800403750,0.97536
1629800404000,0.977922
1629800404250,0.977922
1629800404500,0.976641
1629800404750,0.976641
1629800405000,0.980485
1629800405250,0.974078
1629800405500,0.974078
1629800405750,0.976641
1629800406000,0.97536
1629800406250,0.974078
1629800406500,0.97536
1629800406750,0.294973
1629800407000,0.187341
1629800407250,0.990736
1629800407500,0.790848
1629800407750,0.483329
1629800408000,1.058646
1629800408250,0.972866
1629800408500,0.969022
1629800408750,0.97671
1629800409000,0.705068
1629800409250,0.885736
1629800409500,0.835764
1629800409750,0.965178
1629800410000,0.981836
1629800410250,0.560278
1629800410500,0.305293
1629800410750,0.971516
1629800411000,0.015643
1629800411250,0.830302
1629800411500,1.045833
1629800411750,0.912644
1629800412000,0.94724
1629800412250,0.958772
1629800412500,0.954928
1629800412750,0.961334
1629800413000,0.963897
1629800413250,0.95749
1629800413500,0.961334
1629800413750,0.960053
1629800414000,0.95749
1629800414250,0.961334
1629800414500,0.965178
1629800414750,0.958772
1629800415000,0.960053
1629800415250,0.960053
1629800415500,0.962616
1629800415750,0.967741
1629800416000,0.962616
1629800416250,0.963897
1629800416500,0.971585
1629800416750,0.979273
1629800417000,0.98568
1629800417250,0.989524
1629800417500,0.989524
1629800417750,0.989524
1629800418000,0.993368
1629800418250,0.990805
1629800418500,0.98568
1629800418750,0.992086
1629800419000,0.989524
1629800419250,0.98568
1629800419500,0.986961
1629800419750,0.983117
1629800420000,0.98568
1629800420250,0.986961
1629800420500,0.986961
1629800420750,0.981836
1629800421000,0.984398
1629800421250,0.983117
1629800421500,0.98568
1629800421750,0.984398
1629800422000,0.98568
1629800422250,0.988242
1629800422500,0.986961
1629800422750,0.980554
1629800423000,0.983117
1629800423250,0.986961
1629800423500,0.980554
1629800423750,0.981836
1629800424000,0.984398
1629800424250,0.97671
1629800424500,0.980554
1629800424750,0.981836
1629800425000,0.979273
1629800425250,0.981836
1629800425500,0.98568
1629800425750,0.977992
1629800426000,0.981836
1629800426250,0.984398
1629800426500,0.979273
1629800426750,0.98568
1629800427000,0.981836
1629800427250,0.980554
1629800427500,0.983117
1629800427750,0.979273
1629800428000,0.977992
1629800428250,0.983117
1629800428500,0.981836
1629800428750,0.977992
1629800429000,0.980554
1629800429250,0.97671
1629800429500,0.979273
1629800429750,0.983117
1629800430000,0.983117
1629800430250,0.986961
1629800430500,0.994649
1629800430750,0.988242
1629800431000,0.992086
1629800431250,0.993368
1629800431500,0.988242
1629800431750,0.997212
1629800432000,0.993368
1629800432250,0.98568
1629800432500,0.989524
1629800432750,0.988242
1629800433000,0.986961
1629800433250,0.986961
1629800433500,0.98568
1629800433750,0.980554
1629800434000,0.986961
1629800434250,0.988242
1629800434500,0.98568
1629800434750,0.990805
1629800435000,0.992086
1629800435250,0.98568
1629800435500,0.992086
1629800435750,0.98568
1629800436000,0.984398
1629800436250,0.988242
1629800436500,0.990805
1629800436750,0.986961
1629800437000,0.993368
1629800437250,0.988242
1629800437500,0.986961
1629800437750,0.990805
1629800438000,0.986961
1629800438250,0.98568
1629800438500,0.990805
1629800438750,0.986961
1629800439000,0.984398
1629800439250,0.98568
1629800439500,0.986961
1629800439750,0.98568
1629800440000,0.988242
1629800440250,0.98568
1629800440500,0.986961
1629800440750,0.990805
1629800441000,0.986961
1629800441250,0.992086
1629800441500,0.992086
1629800441750,0.990805
1629800442000,0.99593
1629800442250,1.003618
1629800442500,0.999774
1629800442750,1.006181
1629800443000,1.010025
1629800443250,1.006181
1629800443500,1.013869
1629800443750,1.017713
1629800444000,1.016431
1629800444250,1.013869
1629800444500,1.016431
1629800444750,1.008744
1629800445000,1.011306
1629800445250,1.01515
1629800445500,1.013869
1629800445750,1.01515
1629800446000,1.012588
1629800446250,1.010025
1629800446500,1.013869
1629800446750,1.008744
1629800447000,1.008744
1629800447250,1.012588
1629800447500,1.011306
1629800447750,1.008744
1629800448000,1.01515
1629800448250,1.012588
1629800448500,1.012588
1629800448750,1.012588
1629800449000,1.011306
1629800449250,1.01515
1629800449500,1.017713
1629800449750,1.025401
1629800450000,1.027964
1629800450250,1.03437
1629800450500,1.033089
1629800450750,1.036933
1629800451000,1.040777
1629800451250,1.035651
1629800451500,1.038214
1629800451750,1.040777
1629800452000,1.03437
1629800452250,1.035651
1629800452500,1.036933
1629800452750,1.029245
1629800453000,1.036933
1629800453250,1.029245
1629800453500,1.031807
1629800453750,1.031807
1629800454000,1.026682
1629800454250,1.026682
1629800454500,1.031807
1629800454750,1.026682
1629800455000,1.027964
1629800455250,1.025401
1629800455500,1.024119
1629800455750,1.026682
1629800456000,1.026682
1629800456250,1.025401
1629800456500,1.022838
1629800456750,1.025401
1629800457000,1.025401
1629800457250,1.025401
1629800457500,1.025401
1629800457750,1.021557
1629800458000,1.017713
1629800458250,1.025401
1629800458500,1.022838
1629800458750,1.024119
1629800459000,1.025401
1629800459250,1.022838
1629800459500,1.026682
1629800459750,1.033089
1629800460000,1.031807
1629800460250,1.035651
1629800460500,1.042058
1629800460750,1.038214
1629800461000,1.042058
1629800461250,1.042058
1629800461500,1.036933
1629800461750,1.042058
1629800462000,1.044621
1629800462250,1.039495
1629800462500,1.043339
1629800462750,1.043339
1629800463000,1.039495
1629800463250,1.043339
