timestamp,bvp
1631021159156,3.51
1631021159171,3.42
1631021159187,3.44
1631021159203,3.45
1631021159218,3.32
1631021159234,2.97
1631021159250,2.4
1631021159265,1.65
1631021159281,0.78
1631021159296,-0.12
1631021159312,-0.99
1631021159328,-1.74
1631021159343,-2.28
1631021159359,-2.59
1631021159375,-2.72
1631021159390,-2.86
1631021159406,-3.23
1631021159421,-3.99
1631021159437,-5.18
1631021159453,-6.65
1631021159468,-8.09
1631021159484,-9.15
1631021159500,-9.57
1631021159515,-9.22
1631021159531,-8.18
1631021159546,-6.64
1631021159562,-4.86
1631021159578,-3.07
1631021159593,-1.39
1631021159609,0.17
1631021159625,1.68
1631021159640,3.17
1631021159656,4.66
1631021159671,6.03
1631021159687,7.18
1631021159703,7.99
1631021159718,8.44
1631021159734,8.58
1631021159750,8.52
1631021159765,8.35
1631021159781,8.16
1631021159796,7.98
1631021159812,7.79
1631021159828,7.6
1631021159843,7.39
1631021159859,7.15
1631021159875,6.89
1631021159890,6.58
1631021159906,6.2
1631021159921,5.69
1631021159937,5.06
1631021159953,4.32
1631021159968,3.57
1631021159984,2.92
1631021160000,2.43
1631021160015,2.08
1631021160031,1.73
1631021160046,1.21
1631021160062,0.39
1631021160078,-0.74
1631021160093,-2.08
1631021160109,-3.44
1631021160125,-4.69
1631021160140,-5.76
1631021160156,-6.67
1631021160171,-7.5
1631021160187,-8.32
1631021160203,-9.16
1631021160218,-10.03
1631021160234,-10.92
1631021160250,-11.8
1631021160265,-12.55
1631021160281,-13.03
1631021160296,-13.05
1631021160312,-12.46
1631021160328,-11.2
1631021160343,-9.34
1631021160359,-7.03
1631021160375,-4.49
1631021160390,-1.96
1631021160406,0.37
1631021160421,2.34
1631021160437,3.88
1631021160453,5.03
1631021160468,5.87
1631021160484,6.51
1631021160500,7.03
1631021160515,7.49
1631021160531,7.89
1631021160546,8.23
1631021160562,8.46
1631021160578,8.57
1631021160593,8.53
1631021160609,8.35
1631021160625,8.05
1631021160640,7.68
1631021160656,7.29
1631021160671,6.93
1631021160687,6.58
1631021160703,6.22
1631021160718,5.8
1631021160734,5.3
1631021160750,4.76
1631021160765,4.24
1631021160781,3.79
1631021160796,3.37
1631021160812,2.89
1631021160828,2.21
1631021160843,1.25
1631021160859,0.01
1631021160875,-1.4
1631021160890,-2.82
1631021160906,-4.1
1631021160921,-5.15
1631021160937,-5.93
1631021160953,-6.46
1631021160968,-6.82
1631021160984,-7.14
1631021161000,-7.57
1631021161015,-8.25
1631021161031,-9.27
1631021161046,-10.57
1631021161062,-11.96
1631021161078,-13.1
1631021161093,-13.64
1631021161109,-13.32
1631021161125,-12.05
1631021161140,-9.96
1631021161156,-7.32
1631021161171,-4.47
1631021161187,-1.74
1631021161203,0.62
1631021161218,2.5
1631021161234,3.91
1631021161250,4.97
1631021161265,5.8
1631021161281,6.51
1631021161296,7.14
1631021161312,7.69
1631021161328,8.14
1631021161343,8.47
1631021161359,8.69
1631021161375,8.81
1631021161390,8.82
1631021161406,8.7
1631021161421,8.43
1631021161437,7.99
1631021161453,7.44
1631021161468,6.83
1631021161484,6.24
1631021161500,5.69
1631021161515,5.19
1631021161531,4.71
1631021161546,4.24
1631021161562,3.78
1631021161578,3.3
1631021161593,2.79
1631021161609,2.2
1631021161625,1.5
1631021161640,0.68
1631021161656,-0.24
1631021161671,-1.23
1631021161687,-2.25
1631021161703,-3.28
1631021161718,-4.31
1631021161734,-5.32
1631021161750,-6.26
1631021161765,-7.13
1631021161781,-7.93
1631021161796,-8.7
1631021161812,-9.51
1631021161828,-10.35
1631021161843,-11.16
1631021161859,-11.81
1631021161875,-12.14
1631021161890,-12.01
1631021161906,-11.34
1631021161921,-10.11
1631021161937,-8.36
1631021161953,-6.19
1631021161968,-3.78
1631021161984,-1.32
1631021162000,0.96
1631021162015,2.91
1631021162031,4.49
1631021162046,5.72
1631021162062,6.64
1631021162078,7.29
1631021162093,7.62
1631021162109,7.61
1631021162125,7.32
1631021162140,6.89
1631021162156,6.55
1631021162171,6.45
1631021162187,6.64
1631021162203,7.02
1631021162218,7.39
1631021162234,7.57
1631021162250,7.5
1631021162265,7.2
1631021162281,6.74
1631021162296,6.17
1631021162312,5.48
1631021162328,4.69
1631021162343,3.81
1631021162359,2.9
1631021162375,2.06
1631021162390,1.33
1631021162406,0.72
1631021162421,0.17
1631021162437,-0.37
1631021162453,-0.98
1631021162468,-1.71
1631021162484,-2.6
1631021162500,-3.66
1631021162515,-4.84
1631021162531,-6.03
1631021162546,-7.14
1631021162562,-8.16
1631021162578,-9.09
1631021162593,-10.04
1631021162609,-10.99
1631021162625,-11.83
1631021162640,-12.26
1631021162656,-12.0
1631021162671,-10.87
1631021162687,-8.95
1631021162703,-6.56
1631021162718,-4.07
