timestamp,hr
1631021160000,78.93
1631021161000,78.9
1631021162000,78.84
1631021163000,78.76
1631021164000,78.71
1631021165000,78.66
1631021166000,78.67
1631021167000,78.7
1631021168000,78.79
1631021169000,78.87
1631021170000,78.95
1631021171000,79.02
1631021172000,79.1
1631021173000,79.16
1631021174000,79.23
1631021175000,79.27
1631021176000,79.24
1631021177000,79.19
1631021178000,79.15
1631021179000,79.12
1631021180000,79.1
1631021181000,79.08
1631021182000,79.04
1631021183000,78.98
1631021184000,78.91
1631021185000,78.82
1631021186000,78.73
1631021187000,78.65
1631021188000,78.57
1631021189000,78.49
1631021190000,78.42
1631021191000,77.83
1631021192000,77.82
1631021193000,78.2
1631021194000,78.3
1631021195000,78.53
1631021196000,78.42
1631021197000,78.3
1631021198000,78.17
1631021199000,78.05
1631021200000,77.95
1631021201000,77.85
1631021202000,77.75
1631021203000,77.65
1631021204000,77.57
1631021205000,77.47
1631021206000,77.38
1631021207000,77.28
1631021208000,77.17
1631021209000,77.03
1631021210000,76.88
1631021211000,76.72
1631021212000,76.52
1631021213000,76.22
1631021214000,76.08
1631021215000,75.95
1631021216000,75.8
1631021217000,75.65
1631021218000,75.48
1631021219000,75.32
1631021220000,75.17
1631021221000,75.03
1631021222000,74.92
1631021223000,74.82
1631021224000,74.7
1631021225000,74.6
1631021226000,74.48
1631021227000,74.35
1631021228000,74.2
1631021229000,74.08
1631021230000,73.98
1631021231000,73.92
1631021232000,73.87
1631021233000,73.82
1631021234000,73.78
1631021235000,73.77
1631021236000,73.8
1631021237000,73.85
1631021238000,73.92
1631021239000,73.95
1631021240000,74.02
1631021241000,74.12
1631021242000,74.27
1631021243000,74.45
1631021244000,74.65
1631021245000,74.87
1631021246000,75.08
1631021247000,75.3
1631021248000,75.48
1631021249000,75.65
1631021250000,75.77
1631021251000,75.88
1631021252000,75.97
1631021253000,76.02
1631021254000,76.05
1631021255000,76.08
1631021256000,76.12
1631021257000,76.15
1631021258000,76.18
1631021259000,76.23
1631021260000,76.3
1631021261000,76.37
1631021262000,76.43
1631021263000,76.48
1631021264000,76.52
1631021265000,76.55
1631021266000,76.57
1631021267000,76.6
1631021268000,76.65
1631021269000,76.7
1631021270000,76.77
1631021271000,76.82
1631021272000,76.87
1631021273000,76.93
1631021274000,77.0
1631021275000,77.08
1631021276000,77.17
1631021277000,77.27
1631021278000,77.4
1631021279000,77.57
1631021280000,77.77
1631021281000,78.0
1631021282000,78.23
1631021283000,78.48
1631021284000,78.73
1631021285000,78.97
1631021286000,79.2
1631021287000,79.42
1631021288000,79.63
1631021289000,79.83
1631021290000,80.02
1631021291000,80.17
1631021292000,80.3
1631021293000,80.48
1631021294000,80.65
1631021295000,80.8
1631021296000,80.95
1631021297000,81.08
1631021298000,81.23
1631021299000,81.4
1631021300000,81.48
1631021301000,81.58
1631021302000,81.6
1631021303000,81.6
1631021304000,81.58
1631021305000,81.47
1631021306000,81.37
1631021307000,81.3
1631021308000,81.28
1631021309000,81.27
1631021310000,81.27
1631021311000,81.13
1631021312000,81.02
1631021313000,80.93
1631021314000,80.87
1631021315000,80.82
1631021316000,80.78
1631021317000,80.75
1631021318000,80.73
1631021319000,80.7
1631021320000,80.65
1631021321000,80.6
1631021322000,80.55
1631021323000,80.53
1631021324000,80.55
1631021325000,80.57
1631021326000,80.63
1631021327000,80.7
1631021328000,80.8
1631021329000,80.92
1631021330000,81.07
1631021331000,81.23
1631021332000,81.4
1631021333000,81.55
1631021334000,81.68
1631021335000,81.78
1631021336000,81.83
1631021337000,81.85
1631021338000,81.82
1631021339000,81.73
1631021340000,81.62
1631021341000,81.45
1631021342000,81.28
1631021343000,81.12
1631021344000,80.95
1631021345000,80.78
1631021346000,80.6
1631021347000,80.43
1631021348000,80.25
1631021349000,80.05
1631021350000,79.87
1631021351000,79.7
1631021352000,79.55
1631021353000,79.37
1631021354000,79.18
1631021355000,79.03
1631021356000,78.93
1631021357000,78.85
1631021358000,78.73
1631021359000,78.62
1631021360000,78.55
1631021361000,78.45
1631021362000,78.4
1631021363000,78.35
1631021364000,78.32
1631021365000,78.38
1631021366000,78.45
1631021367000,78.47
1631021368000,78.43
1631021369000,78.42
1631021370000,78.43
1631021371000,78.58
1631021372000,78.73
1631021373000,78.88
1631021374000,79.02
1631021375000,79.15
1631021376000,79.27
1631021377000,79.37
1631021378000,79.45
1631021379000,79.53
1631021380000,79.58
1631021381000,79.6
1631021382000,79.6
1631021383000,79.6
1631021384000,79.58
1631021385000,79.57
1631021386000,79.53
1631021387000,79.5
1631021388000,79.42
1631021389000,79.32
1631021390000,79.18
1631021391000,79.02
1631021392000,78.85
1631021393000,78.7
1631021394000,78.55
1631021395000,78.42
1631021396000,78.33
1631021397000,78.25
1631021398000,78.18
1631021399000,78.15
1631021400000,78.13
1631021401000,78.13
1631021402000,78.13
1631021403000,78.12
1631021404000,78.1
1631021405000,78.08
1631021406000,78.07
1631021407000,78.05
1631021408000,78.03
1631021409000,78.02
1631021410000,77.97
1631021411000,77.9
1631021412000,77.82
1631021413000,77.72
1631021414000,77.63
1631021415000,77.55
1631021416000,77.37
1631021417000,77.2
1631021418000,77.03
1631021419000,76.87
1631021420000,76.68
1631021421000,76.48
1631021422000,76.3
1631021423000,76.17
1631021424000,76.02
1631021425000,75.87
1631021426000,75.7
1631021427000,75.55
1631021428000,75.43
1631021429000,75.32
1631021430000,75.22
1631021431000,75.12
1631021432000,75.02
1631021433000,74.95
1631021434000,74.9
1631021435000,74.87
1631021436000,74.85
1631021437000,74.88
1631021438000,74.95
1631021439000,75.02
1631021440000,75.15
1631021441000,75.3
1631021442000,75.45
1631021443000,75.58
1631021444000,75.7
1631021445000,75.82
1631021446000,75.9
1631021447000,75.98
1631021448000,76.08
1631021449000,76.2
1631021450000,76.33
1631021451000,76.5
1631021452000,76.67
1631021453000,76.83
1631021454000,77.0
1631021455000,77.18
1631021456000,77.37
1631021457000,77.52
1631021458000,77.67
1631021459000,77.78
1631021460000,77.88
1631021461000,77.98
1631021462000,78.08
1631021463000,78.17
1631021464000,78.25
1631021465000,78.33
1631021466000,78.42
1631021467000,78.48
1631021468000,78.55
1631021469000,78.6
1631021470000,78.65
1631021471000,78.7
