timestamp,duration
1631021159500,750.0
1631021160296,796.875
1631021161093,796.875
1631021161875,781.25
1631021162640,765.625
1631021163390,750.0
1631021164125,734.375
1631021164843,718.75
1631021165515,671.875
1631021166187,671.875
1631021166843,656.25
1631021167531,687.5
1631021168250,718.75
1631021168984,734.375
1631021169781,796.875
1631021170562,781.25
1631021171328,765.625
1631021172109,781.25
1631021172875,765.625
1631021173640,765.625
1631021174375,734.375
1631021175156,781.25
1631021175953,796.875
1631021176718,765.625
1631021177453,734.375
1631021178218,765.625
1631021178843,625.0
1631021183125,859.375
1631021184015,890.625
1631021184828,812.5
1631021185671,843.75
1631021186453,781.25
1631021187234,781.25
1631021188015,781.25
1631021188781,765.625
1631021189531,750.0
1631021190312,781.25
1631021191125,812.5
1631021191921,796.875
1631021192718,796.875
1631021193546,828.125
1631021194375,828.125
1631021195218,843.75
1631021196062,843.75
1631021196859,796.875
1631021197718,859.375
1631021198515,796.875
1631021199359,843.75
1631021200156,796.875
1631021200937,781.25
1631021201750,812.5
1631021202531,781.25
1631021203359,828.125
1631021204218,859.375
1631021205093,875.0
1631021205984,890.625
1631021206906,921.875
1631021207796,890.625
1631021208656,859.375
1631021209500,843.75
1631021210328,828.125
1631021211109,781.25
1631021211937,828.125
1631021212781,843.75
1631021213656,875.0
1631021214500,843.75
1631021215375,875.0
1631021216250,875.0
1631021217093,843.75
1631021217921,828.125
1631021218812,890.625
1631021219687,875.0
1631021220562,875.0
1631021221453,890.625
1631021222312,859.375
1631021223109,796.875
1631021223906,796.875
1631021224671,765.625
1631021225468,796.875
1631021226265,796.875
1631021227062,796.875
1631021227812,750.0
1631021228531,718.75
1631021229203,671.875
1631021229906,703.125
1631021230625,718.75
1631021231375,750.0
1631021232187,812.5
1631021232968,781.25
1631021233734,765.625
1631021234453,718.75
1631021235171,718.75
1631021235890,718.75
1631021236578,687.5
1631021237250,671.875
1631021241359,671.875
1631021242046,687.5
1631021242765,718.75
1631021243453,687.5
1631021244125,671.875
1631021244796,671.875
1631021245515,718.75
1631021246234,718.75
1631021246968,734.375
1631021247750,781.25
1631021248578,828.125
1631021249390,812.5
1631021250218,828.125
1631021251062,843.75
1631021251843,781.25
1631021252625,781.25
1631021253359,734.375
1631021254125,765.625
1631021254890,765.625
1631021255656,765.625
1631021256421,765.625
1631021257234,812.5
1631021258046,812.5
1631021258828,781.25
1631021259609,781.25
1631021260406,796.875
1631021261218,812.5
1631021262015,796.875
1631021262828,812.5
1631021263656,828.125
1631021264468,812.5
1631021265265,796.875
1631021266078,812.5
1631021266921,843.75
1631021267703,781.25
1631021268515,812.5
1631021269359,843.75
1631021270156,796.875
1631021270953,796.875
1631021271765,812.5
1631021272562,796.875
1631021273328,765.625
1631021274046,718.75
1631021274765,718.75
1631021275437,671.875
1631021276125,687.5
1631021276828,703.125
1631021277531,703.125
1631021278234,703.125
1631021278968,734.375
1631021279703,734.375
1631021280406,703.125
1631021281140,734.375
1631021281859,718.75
1631021282546,687.5
1631021283265,718.75
1631021283968,703.125
1631021284656,687.5
1631021285328,671.875
1631021285984,656.25
1631021286656,671.875
1631021287296,640.625
1631021287953,656.25
1631021288671,718.75
1631021289421,750.0
1631021290187,765.625
1631021290968,781.25
1631021291765,796.875
1631021292578,812.5
1631021293312,734.375
1631021294062,750.0
1631021294796,734.375
1631021295593,796.875
1631021306593,843.75
1631021307453,859.375
1631021308234,781.25
1631021309031,796.875
1631021309812,781.25
1631021310625,812.5
1631021311421,796.875
1631021312234,812.5
1631021313046,812.5
1631021313796,750.0
1631021314593,796.875
1631021315406,812.5
1631021316234,828.125
1631021317031,796.875
1631021317875,843.75
1631021318671,796.875
1631021319468,796.875
1631021320296,828.125
1631021321125,828.125
1631021321890,765.625
1631021322656,765.625
1631021323390,734.375
1631021324140,750.0
1631021324859,718.75
1631021325562,703.125
1631021326281,718.75
1631021326984,703.125
1631021327656,671.875
1631021328375,718.75
1631021329046,671.875
1631021329718,671.875
1631021330421,703.125
1631021331171,750.0
1631021331984,812.5
1631021332828,843.75
1631021333703,875.0
1631021334531,828.125
1631021335359,828.125
1631021336171,812.5
1631021337000,828.125
1631021337781,781.25
1631021338546,765.625
1631021339343,796.875
1631021340156,812.5
1631021340937,781.25
1631021341718,781.25
1631021342546,828.125
1631021348031,765.625
1631021348765,734.375
1631021349500,734.375
1631021350234,734.375
1631021350968,734.375
1631021351687,718.75
1631021352453,765.625
1631021353203,750.0
1631021353906,703.125
1631021362375,703.125
1631021363140,765.625
1631021363875,734.375
1631021364578,703.125
1631021365296,718.75
1631021365984,687.5
1631021370437,734.375
1631021371156,718.75
1631021371828,671.875
1631021372531,703.125
1631021373156,625.0
1631021374000,843.75
1631021374781,781.25
1631021375500,718.75
1631021376406,906.25
1631021377250,843.75
1631021378078,828.125
1631021384359,765.625
1631021385140,781.25
1631021385984,843.75
1631021386781,796.875
1631021387578,796.875
1631021388375,796.875
1631021389203,828.125
1631021390000,796.875
1631021390812,812.5
1631021391671,859.375
1631021392421,750.0
1631021393328,906.25
1631021394140,812.5
1631021394984,843.75
1631021395734,750.0
1631021396515,781.25
1631021397328,812.5
1631021398156,828.125
1631021398984,828.125
1631021399812,828.125
1631021400609,796.875
1631021401421,812.5
1631021402265,843.75
1631021403046,781.25
1631021403828,781.25
1631021404546,718.75
1631021405500,953.125
1631021406265,765.625
1631021407109,843.75
1631021407984,875.0
1631021408796,812.5
1631021409656,859.375
1631021410437,781.25
1631021411187,750.0
1631021412000,812.5
1631021412703,703.125
1631021413406,703.125
1631021414093,687.5
1631021414765,671.875
1631021415437,671.875
1631021416203,765.625
1631021417015,812.5
1631021417812,796.875
1631021418609,796.875
1631021419468,859.375
1631021420265,796.875
1631021421015,750.0
1631021421828,812.5
1631021422593,765.625
1631021423359,765.625
1631021424140,781.25
1631021424968,828.125
1631021425781,812.5
1631021426546,765.625
1631021427296,750.0
1631021428140,843.75
1631021435359,718.75
1631021436046,687.5
1631021436750,703.125
1631021437453,703.125
1631021438171,718.75
1631021438906,734.375
1631021439625,718.75
1631021440359,734.375
1631021441140,781.25
1631021441890,750.0
1631021442625,734.375
1631021443390,765.625
1631021444156,765.625
1631021444890,734.375
1631021445640,750.0
1631021446375,734.375
1631021447078,703.125
1631021447765,687.5
1631021448453,687.5
1631021449093,640.625
1631021449750,656.25
1631021450437,687.5
1631021451171,734.375
1631021451921,750.0
1631021452687,765.625
1631021453453,765.625
1631021454171,718.75
1631021454937,765.625
1631021455671,734.375
1631021456468,796.875
1631021457218,750.0
1631021457937,718.75
1631021458734,796.875
1631021459468,734.375
1631021460203,734.375
1631021460968,765.625
1631021461718,750.0
1631021462500,781.25
