timestamp,hr
1629724800000,69.03
1629724801000,69.05
1629724802000,69.07
1629724803000,69.12
1629724804000,69.12
1629724805000,69.12
1629724806000,69.12
1629724807000,69.12
1629724808000,69.07
1629724809000,69.02
1629724810000,68.95
1629724811000,68.9
1629724812000,68.87
1629724813000,68.82
1629724814000,68.77
1629724815000,68.72
1629724816000,68.68
1629724817000,68.67
1629724818000,68.65
1629724819000,68.62
1629724820000,68.57
1629724821000,68.5
1629724822000,68.38
1629724823000,68.25
1629724824000,68.1
1629724825000,67.93
1629724826000,67.72
1629724827000,67.47
1629724828000,67.2
1629724829000,66.92
1629724830000,66.67
1629724831000,66.42
1629724832000,66.2
1629724833000,66.0
1629724834000,65.83
1629724835000,65.67
1629724836000,65.52
1629724837000,65.4
1629724838000,65.32
1629724839000,65.25
1629724840000,65.23
1629724841000,65.2
1629724842000,65.17
1629724843000,65.13
1629724844000,65.08
1629724845000,65.05
1629724846000,65.03
1629724847000,65.0
1629724848000,64.93
1629724849000,64.83
1629724850000,64.73
1629724851000,64.63
1629724852000,64.55
1629724853000,64.45
1629724854000,64.35
1629724855000,64.23
1629724856000,64.08
1629724857000,63.92
1629724858000,63.78
1629724859000,63.62
1629724860000,63.45
1629724861000,63.32
1629724862000,63.22
1629724863000,63.15
1629724864000,63.1
1629724865000,63.07
1629724866000,63.03
1629724867000,62.98
1629724868000,62.97
1629724869000,62.95
1629724870000,62.92
1629724871000,62.87
1629724872000,62.8
1629724873000,62.73
1629724874000,62.67
1629724875000,62.63
1629724876000,62.6
1629724877000,62.57
1629724878000,62.53
1629724879000,62.52
1629724880000,62.53
1629724881000,62.57
1629724882000,62.6
1629724883000,62.63
1629724884000,62.65
1629724885000,62.67
1629724886000,62.7
1629724887000,62.75
1629724888000,62.83
1629724889000,62.9
1629724890000,62.95
1629724891000,63.0
1629724892000,63.05
1629724893000,63.12
1629724894000,63.18
1629724895000,63.25
1629724896000,63.32
1629724897000,63.37
1629724898000,63.42
1629724899000,63.47
1629724900000,63.5
1629724901000,63.55
1629724902000,63.58
1629724903000,63.62
1629724904000,63.65
1629724905000,63.67
1629724906000,63.67
1629724907000,63.67
1629724908000,63.68
1629724909000,63.72
1629724910000,63.75
1629724911000,63.8
1629724912000,63.82
1629724913000,63.83
1629724914000,63.87
1629724915000,63.9
1629724916000,63.97
1629724917000,64.02
1629724918000,64.05
1629724919000,64.07
1629724920000,64.08
1629724921000,64.1
1629724922000,64.12
1629724923000,64.13
1629724924000,64.13
1629724925000,64.12
1629724926000,64.1
1629724927000,64.1
1629724928000,64.1
1629724929000,64.1
1629724930000,64.08
1629724931000,64.07
1629724932000,64.05
1629724933000,64.07
1629724934000,64.08
1629724935000,64.07
1629724936000,64.05
1629724937000,64.05
1629724938000,64.05
1629724939000,64.05
1629724940000,64.02
1629724941000,63.98
1629724942000,63.95
1629724943000,63.92
1629724944000,63.9
1629724945000,63.88
1629724946000,63.87
1629724947000,63.85
1629724948000,63.82
1629724949000,63.82
1629724950000,63.82
1629724951000,63.82
1629724952000,63.83
1629724953000,63.83
1629724954000,63.83
1629724955000,63.85
1629724956000,63.85
1629724957000,63.87
1629724958000,63.87
1629724959000,63.87
1629724960000,63.87
1629724961000,63.87
1629724962000,63.87
1629724963000,63.85
1629724964000,63.83
1629724965000,63.83
1629724966000,63.82
1629724967000,63.8
1629724968000,63.78
1629724969000,63.77
1629724970000,63.75
1629724971000,63.72
1629724972000,63.68
1629724973000,63.65
1629724974000,63.6
1629724975000,63.55
1629724976000,63.48
1629724977000,63.43
1629724978000,63.38
1629724979000,63.35
1629724980000,63.32
1629724981000,63.28
1629724982000,63.27
1629724983000,63.25
1629724984000,63.23
1629724985000,63.22
1629724986000,63.2
1629724987000,63.22
1629724988000,63.22
1629724989000,63.2
1629724990000,63.2
1629724991000,63.2
1629724992000,63.2
1629724993000,63.15
1629724994000,63.1
1629724995000,63.05
1629724996000,63.0
1629724997000,62.95
1629724998000,62.9
1629724999000,62.85
1629725000000,62.78
1629725001000,62.7
1629725002000,62.63
1629725003000,62.6
1629725004000,62.58
1629725005000,62.58
1629725006000,62.67
1629725007000,62.72
1629725008000,62.83
1629725009000,62.95
1629725010000,63.12
1629725011000,63.33
1629725012000,63.57
1629725013000,63.9
1629725014000,64.1
1629725015000,64.25
1629725016000,64.4
1629725017000,64.5
1629725018000,64.55
1629725019000,64.55
1629725020000,64.6
1629725021000,64.72
1629725022000,64.65
1629725023000,64.6
1629725024000,64.53
1629725025000,64.45
1629725026000,64.37
1629725027000,64.23
