timestamp,hr
1630678967000,87.12
1630678968000,87.1
1630678969000,87.08
1630678970000,87.08
1630678971000,87.22
1630678972000,87.33
1630678973000,87.45
1630678974000,87.55
1630678975000,87.65
1630678976000,87.75
1630678977000,87.85
1630678978000,87.87
1630678979000,87.87
1630678980000,87.87
1630678981000,87.82
1630678982000,87.75
1630678983000,87.68
1630678984000,87.67
1630678985000,87.67
1630678986000,87.57
1630678987000,87.5
1630678988000,87.43
1630678989000,87.27
1630678990000,87.02
1630678991000,86.78
1630678992000,86.55
1630678993000,86.28
1630678994000,86.05
1630678995000,85.77
1630678996000,85.48
1630678997000,85.23
1630678998000,84.97
1630678999000,84.67
1630679000000,84.4
1630679001000,84.17
1630679002000,83.77
1630679003000,83.38
1630679004000,83.07
1630679005000,82.72
1630679006000,82.38
1630679007000,82.1
1630679008000,81.87
1630679009000,81.6
1630679010000,81.37
1630679011000,81.17
1630679012000,81.12
1630679013000,81.13
1630679014000,81.13
1630679015000,81.18
1630679016000,81.25
1630679017000,81.42
1630679018000,81.58
1630679019000,81.15
1630679020000,80.77
1630679021000,80.42
1630679022000,80.07
1630679023000,79.47
1630679024000,78.87
1630679025000,78.28
1630679026000,77.63
1630679027000,76.98
1630679028000,76.32
1630679029000,75.78
1630679030000,75.22
1630679031000,74.67
1630679032000,74.15
1630679033000,73.6
1630679034000,72.95
1630679035000,72.32
1630679036000,71.68
1630679037000,71.03
1630679038000,70.57
1630679039000,70.12
1630679040000,69.65
1630679041000,69.33
1630679042000,68.98
1630679043000,68.63
1630679044000,68.27
1630679045000,67.97
1630679046000,67.87
1630679047000,67.78
1630679048000,67.77
1630679049000,67.8
1630679050000,67.82
1630679051000,67.85
1630679052000,67.88
1630679053000,67.9
1630679054000,67.85
1630679055000,67.82
1630679056000,67.78
1630679057000,67.73
1630679058000,67.67
1630679059000,67.63
1630679060000,67.55
1630679061000,67.4
1630679062000,67.38
1630679063000,67.37
1630679064000,67.3
1630679065000,67.27
1630679066000,67.22
1630679067000,67.15
1630679068000,67.1
1630679069000,67.08
1630679070000,67.07
1630679071000,67.05
1630679072000,67.05
1630679073000,67.0
1630679074000,66.95
1630679075000,66.83
1630679076000,66.7
1630679077000,66.57
1630679078000,66.43
1630679079000,66.88
1630679080000,67.27
1630679081000,67.67
1630679082000,68.08
1630679083000,68.5
1630679084000,68.92
1630679085000,69.33
1630679086000,69.82
1630679087000,70.28
1630679088000,70.77
1630679089000,71.12
1630679090000,71.5
1630679091000,71.85
1630679092000,72.18
1630679093000,72.57
1630679094000,73.05
1630679095000,73.52
1630679096000,73.98
1630679097000,74.47
1630679098000,74.83
1630679099000,75.2
1630679100000,75.6
1630679101000,75.87
1630679102000,76.17
1630679103000,76.45
1630679104000,76.7
1630679105000,76.88
1630679106000,76.98
1630679107000,77.05
1630679108000,77.05
1630679109000,77.02
1630679110000,77.02
1630679111000,77.05
1630679112000,77.1
1630679113000,77.18
1630679114000,77.27
1630679115000,77.35
1630679116000,77.45
1630679117000,77.53
1630679118000,77.62
1630679119000,77.68
1630679120000,77.77
1630679121000,77.87
1630679122000,77.97
1630679123000,78.05
1630679124000,78.12
1630679125000,78.18
1630679126000,78.25
1630679127000,78.33
1630679128000,78.42
1630679129000,78.47
1630679130000,78.53
1630679131000,78.58
1630679132000,78.62
1630679133000,78.65
1630679134000,78.68
1630679135000,78.72
1630679136000,78.75
1630679137000,78.77
1630679138000,78.78
1630679139000,78.78
1630679140000,78.77
1630679141000,78.75
1630679142000,78.7
1630679143000,78.65
1630679144000,78.6
1630679145000,78.53
1630679146000,78.47
1630679147000,78.42
1630679148000,78.38
1630679149000,78.35
1630679150000,78.32
1630679151000,78.32
1630679152000,78.3
1630679153000,78.32
1630679154000,78.33
1630679155000,78.38
1630679156000,78.45
1630679157000,78.55
1630679158000,78.67
1630679159000,78.8
1630679160000,78.92
1630679161000,79.05
1630679162000,79.15
1630679163000,79.28
1630679164000,79.4
1630679165000,79.5
1630679166000,79.63
1630679167000,79.77
1630679168000,79.83
1630679169000,79.88
1630679170000,79.92
1630679171000,79.93
1630679172000,79.92
1630679173000,79.88
1630679174000,79.82
1630679175000,79.75
1630679176000,79.72
1630679177000,79.7
1630679178000,79.7
1630679179000,79.72
1630679180000,79.73
1630679181000,79.78
1630679182000,79.85
1630679183000,79.93
1630679184000,80.02
1630679185000,80.13
1630679186000,80.27
1630679187000,80.38
1630679188000,80.52
1630679189000,80.68
1630679190000,80.83
1630679191000,81.03
1630679192000,81.23
1630679193000,81.42
1630679194000,81.6
1630679195000,81.82
1630679196000,82.03
1630679197000,82.25
1630679198000,82.43
1630679199000,82.63
1630679200000,82.83
1630679201000,82.98
1630679202000,83.1
1630679203000,83.22
1630679204000,83.33
1630679205000,83.43
1630679206000,83.52
1630679207000,83.6
1630679208000,83.6
1630679209000,83.57
1630679210000,83.55
1630679211000,83.52
1630679212000,83.48
