timestamp,hr
1631632613000,82.85
1631632614000,82.65
1631632615000,82.45
1631632616000,82.25
1631632617000,82.05
1631632618000,81.73
1631632619000,81.4
1631632620000,81.05
1631632621000,80.73
1631632622000,80.37
1631632623000,80.25
1631632624000,80.15
1631632625000,80.05
1631632626000,79.93
1631632627000,79.82
1631632628000,79.72
1631632629000,79.63
1631632630000,79.55
1631632631000,79.48
1631632632000,79.43
1631632633000,79.47
1631632634000,79.47
1631632635000,79.48
1631632636000,79.5
1631632637000,79.52
1631632638000,79.53
1631632639000,79.53
1631632640000,79.55
1631632641000,79.55
1631632642000,79.57
1631632643000,79.57
1631632644000,79.58
1631632645000,79.63
1631632646000,79.68
1631632647000,79.73
1631632648000,79.75
1631632649000,79.78
1631632650000,79.85
1631632651000,79.93
1631632652000,80.02
1631632653000,80.08
1631632654000,80.12
1631632655000,80.15
1631632656000,80.18
1631632657000,80.22
1631632658000,80.18
1631632659000,80.15
1631632660000,80.08
1631632661000,80.02
1631632662000,79.95
1631632663000,79.87
1631632664000,79.77
1631632665000,79.67
1631632666000,79.58
1631632667000,79.5
1631632668000,79.42
1631632669000,79.32
1631632670000,79.23
1631632671000,79.18
1631632672000,79.2
1631632673000,79.23
1631632674000,79.28
1631632675000,79.35
1631632676000,79.45
1631632677000,79.52
1631632678000,79.58
1631632679000,79.67
1631632680000,79.75
1631632681000,79.82
1631632682000,79.83
1631632683000,79.87
1631632684000,79.88
1631632685000,79.92
1631632686000,79.93
1631632687000,79.95
1631632688000,79.95
1631632689000,79.93
1631632690000,79.93
1631632691000,79.93
1631632692000,79.95
1631632693000,80.0
1631632694000,80.07
1631632695000,80.15
1631632696000,80.25
1631632697000,80.37
1631632698000,80.48
1631632699000,80.6
1631632700000,80.73
1631632701000,80.87
1631632702000,80.98
1631632703000,81.08
1631632704000,81.17
1631632705000,81.22
1631632706000,81.28
1631632707000,81.33
1631632708000,81.4
1631632709000,81.45
1631632710000,81.5
1631632711000,81.53
1631632712000,81.57
1631632713000,81.62
1631632714000,81.68
1631632715000,81.75
1631632716000,81.82
1631632717000,81.88
1631632718000,81.95
1631632719000,82.05
1631632720000,82.15
1631632721000,82.25
1631632722000,82.37
1631632723000,82.5
1631632724000,82.65
1631632725000,82.82
1631632726000,82.98
1631632727000,83.12
1631632728000,83.25
1631632729000,83.37
1631632730000,83.48
1631632731000,83.6
1631632732000,83.7
1631632733000,83.73
1631632734000,83.78
1631632735000,83.8
1631632736000,83.78
1631632737000,83.77
1631632738000,83.73
1631632739000,83.68
1631632740000,83.63
