timestamp,bvp
1631632613000,-14.18
1631632613015,-8.07
1631632613031,-1.0
1631632613046,6.21
1631632613062,12.64
1631632613078,17.55
1631632613093,20.49
1631632613109,21.5
1631632613125,21.11
1631632613140,20.11
1631632613156,19.26
1631632613171,18.98
1631632613187,19.24
1631632613203,19.67
1631632613218,19.86
1631632613234,19.59
1631632613250,18.9
1631632613265,18.04
1631632613281,17.2
1631632613296,16.45
1631632613312,15.69
1631632613328,14.81
1631632613343,13.81
1631632613359,12.81
1631632613375,11.96
1631632613390,11.37
1631632613406,10.99
1631632613421,10.61
1631632613437,9.95
1631632613453,8.82
1631632613468,7.15
1631632613484,5.09
1631632613500,2.87
1631632613515,0.78
1631632613531,-0.95
1631632613546,-2.22
1631632613562,-3.06
1631632613578,-3.64
1631632613593,-4.2
1631632613609,-4.99
1631632613625,-6.21
1631632613640,-7.95
1631632613656,-10.16
1631632613671,-12.66
1631632613687,-15.16
1631632613703,-17.33
1631632613718,-18.84
1631632613734,-19.44
1631632613750,-18.95
1631632613765,-17.35
1631632613781,-14.75
1631632613796,-11.4
1631632613812,-7.64
1631632613828,-3.81
1631632613843,-0.17
1631632613859,3.12
1631632613875,5.99
1631632613890,8.44
1631632613906,10.43
1631632613921,11.93
1631632613937,12.92
1631632613953,13.45
1631632613968,13.68
1631632613984,13.76
1631632614000,13.8
1631632614015,13.79
1631632614031,13.67
1631632614046,13.33
1631632614062,12.77
1631632614078,12.1
1631632614093,11.49
1631632614109,11.1
1631632614125,10.98
1631632614140,11.01
1631632614156,11.02
1631632614171,10.83
1631632614187,10.34
1631632614203,9.58
1631632614218,8.68
1631632614234,7.77
1631632614250,6.92
1631632614265,6.08
1631632614281,5.15
1631632614296,3.98
1631632614312,2.54
1631632614328,0.86
1631632614343,-0.94
1631632614359,-2.73
1631632614375,-4.39
1631632614390,-5.88
1631632614406,-7.19
1631632614421,-8.33
1631632614437,-9.37
1631632614453,-10.37
1631632614468,-11.41
1631632614484,-12.58
1631632614500,-13.93
1631632614515,-15.41
1631632614531,-16.85
1631632614546,-17.98
1631632614562,-18.48
1631632614578,-18.06
1631632614593,-16.57
1631632614609,-14.06
1631632614625,-10.79
1631632614640,-7.13
1631632614656,-3.5
1631632614671,-0.2
1631632614687,2.63
1631632614703,4.96
1631632614718,6.83
1631632614734,8.25
1631632614750,9.16
1631632614765,9.5
1631632614781,9.31
1631632614796,8.76
1631632614812,8.18
1631632614828,7.86
1631632614843,7.95
1631632614859,8.37
1631632614875,8.86
1631632614890,9.08
1631632614906,8.84
1631632614921,8.18
1631632614937,7.33
1631632614953,6.6
1631632614968,6.18
1631632614984,6.11
1631632615000,6.22
1631632615015,6.24
1631632615031,5.92
1631632615046,5.12
1631632615062,3.84
1631632615078,2.18
1631632615093,0.34
1631632615109,-1.48
1631632615125,-3.14
1631632615140,-4.59
1631632615156,-5.9
1631632615171,-7.14
1631632615187,-8.37
1631632615203,-9.55
1631632615218,-10.62
1631632615234,-11.52
1631632615250,-12.33
1631632615265,-13.22
1631632615281,-14.4
1631632615296,-16.01
1631632615312,-17.9
1631632615328,-19.73
1631632615343,-20.98
1631632615359,-21.19
1631632615375,-20.14
1631632615390,-17.9
1631632615406,-14.8
1631632615421,-11.33
1631632615437,-7.93
1631632615453,-4.89
1631632615468,-2.35
1631632615484,-0.3
1631632615500,1.29
1631632615515,2.52
1631632615531,3.43
1631632615546,4.1
1631632615562,4.66
1631632615578,5.19
1631632615593,5.76
1631632615609,6.29
1631632615625,6.65
1631632615640,6.64
1631632615656,6.12
1631632615671,5.13
1631632615687,3.82
1631632615703,2.42
1631632615718,1.11
1631632615734,-0.1
1631632615750,-1.31
1631632615765,-2.67
1631632615781,-4.24
1631632615796,-5.97
1631632615812,-7.71
1631632615828,-9.38
1631632615843,-11.02
1631632615859,-12.79
1631632615875,-14.89
1631632615890,-17.48
1631632615906,-20.61
1631632615921,-24.21
1631632615937,-28.18
1631632615953,-32.42
1631632615968,-36.8
1631632615984,-41.13
1631632616000,-45.12
1631632616015,-48.58
1631632616031,-51.51
1631632616046,-54.25
1631632616062,-57.43
1631632616078,-61.64
1631632616093,-67.07
1631632616109,-73.2
1631632616125,-78.81
1631632616140,-82.37
1631632616156,-82.53
1631632616171,-78.67
1631632616187,-71.13
1631632616203,-61.06
1631632616218,-49.94
1631632616234,-39.15
1631632616250,-29.49
1631632616265,-21.12
1631632616281,-13.58
1631632616296,-5.99
1631632616312,2.68
1631632616328,13.32
1631632616343,26.5
1631632616359,42.17
1631632616375,59.59
1631632616390,77.35
1631632616406,93.74
1631632616421,107.21
1631632616437,116.86
1631632616453,122.64
1631632616468,125.26
1631632616484,125.72
1631632616500,124.88
1631632616515,123.03
1631632616531,119.85
1631632616546,114.66
1631632616562,106.83
1631632616578,96.18
1631632616593,83.14
1631632616609,68.7
1631632616625,54.11
1631632616640,40.54
1631632616656,28.81
1631632616671,19.28
1631632616687,11.87
1631632616703,6.21
1631632616718,1.83
1631632616734,-1.71
1631632616750,-4.64
1631632616765,-7.04
1631632616781,-8.83
1631632616796,-9.95
1631632616812,-10.52
1631632616828,-10.94
1631632616843,-11.83
1631632616859,-13.84
1631632616875,-17.22
1631632616890,-21.71
1631632616906,-26.45
1631632616921,-30.31
1631632616937,-32.27
1631632616953,-31.61
1631632616968,-27.98
1631632616984,-21.28
1631632617000,-11.59
1631632617015,0.64
1631632617031,14.47
1631632617046,28.32
1631632617062,40.25
1631632617078,48.45
1631632617093,51.8
1631632617109,50.21
1631632617125,44.6
1631632617140,36.53
1631632617156,27.67
1631632617171,19.43
1631632617187,12.74
1631632617203,7.99
1631632617218,5.05
1631632617234,3.43
1631632617250,2.44
1631632617265,1.39
1631632617281,-0.14
1631632617296,-2.26
1631632617312,-4.72
1631632617328,-7.15
1631632617343,-9.21
1631632617359,-10.73
1631632617375,-11.78
1631632617390,-12.54
1631632617406,-13.23
1631632617421,-13.97
1631632617437,-14.77
1631632617453,-15.56
1631632617468,-16.3
1631632617484,-17.04
1631632617500,-18.01
1631632617515,-19.46
1631632617531,-21.62
1631632617546,-24.49
1631632617562,-27.8
1631632617578,-31.05
1631632617593,-33.61
1631632617609,-34.95
1631632617625,-34.76
1631632617640,-33.06
1631632617656,-30.13
1631632617671,-26.4
1631632617687,-22.29
1631632617703,-18.09
1631632617718,-13.94
1631632617734,-9.89
1631632617750,-6.06
1631632617765,-2.65
1631632617781,0.08
1631632617796,1.92
1631632617812,2.88
1631632617828,3.2
1631632617843,3.22
1631632617859,3.25
1631632617875,3.36
1631632617890,3.44
1631632617906,3.32
1631632617921,2.93
1631632617937,2.38
1631632617953,1.91
1631632617968,1.72
1631632617984,1.84
1631632618000,2.08
1631632618015,2.18
1631632618031,1.93
1631632618046,1.3
1631632618062,0.44
1631632618078,-0.47
1631632618093,-1.25
1631632618109,-1.83
1631632618125,-2.18
1631632618140,-2.3
1631632618156,-2.21
1631632618171,-1.94
1631632618187,-1.61
1631632618203,-1.45
1631632618218,-1.78
1631632618234,-2.85
1631632618250,-4.73
1631632618265,-7.22
1631632618281,-9.89
1631632618296,-12.24
1631632618312,-13.92
1631632618328,-14.83
1631632618343,-15.19
1631632618359,-15.36
1631632618375,-15.61
1631632618390,-16.0
1631632618406,-16.33
1631632618421,-16.26
1631632618437,-15.51
1631632618453,-14.07
1631632618468,-12.18
1631632618484,-10.31
1631632618500,-8.97
1631632618515,-8.58
1631632618531,-9.3
1631632618546,-11.06
1631632618562,-13.56
1631632618578,-16.37
1631632618593,-19.05
1631632618609,-21.23
1631632618625,-22.68
1631632618640,-23.31
1631632618656,-23.21
1631632618671,-22.57
1631632618687,-21.67
1631632618703,-20.77
1631632618718,-20.12
1631632618734,-19.84
1631632618750,-19.99
1631632618765,-20.54
1631632618781,-21.43
1631632618796,-22.62
1631632618812,-24.04
1631632618828,-25.64
1631632618843,-27.28
1631632618859,-28.84
1631632618875,-30.18
1631632618890,-31.24
1631632618906,-32.06
1631632618921,-32.62
1631632618937,-32.86
1631632618953,-32.55
1631632618968,-31.41
1631632618984,-29.22
1631632619000,-25.95
1631632619015,-21.85
1631632619031,-17.29
1631632619046,-12.68
1631632619062,-8.22
1631632619078,-3.91
1631632619093,0.39
1631632619109,4.79
1631632619125,9.3
1631632619140,13.81
1631632619156,18.21
1631632619171,22.47
1631632619187,26.64
1631632619203,30.85
1631632619218,35.05
1631632619234,38.98
1631632619250,42.16
1631632619265,44.11
1631632619281,44.58
1631632619296,43.74
1631632619312,42.1
1631632619328,40.27
1631632619343,38.71
1631632619359,37.64
1631632619375,37.17
1631632619390,37.45
1631632619406,38.65
1631632619421,40.76
1631632619437,43.29
1631632619453,45.29
1631632619468,45.67
1631632619484,43.86
1631632619500,40.24
1631632619515,36.05
1631632619531,32.7
1631632619546,30.9
1631632619562,30.2
1631632619578,29.24
1631632619593,26.6
1631632619609,21.65
1631632619625,14.95
1631632619640,7.85
