timestamp,bvp
1631106796171,0.52
1631106796187,-0.36
1631106796203,-0.86
1631106796218,-1.21
1631106796234,-1.64
1631106796250,-2.32
1631106796265,-3.33
1631106796281,-4.63
1631106796296,-6.14
1631106796312,-7.75
1631106796328,-9.35
1631106796343,-10.85
1631106796359,-12.19
1631106796375,-13.32
1631106796390,-14.29
1631106796406,-15.29
1631106796421,-16.57
1631106796437,-18.39
1631106796453,-20.83
1631106796468,-23.7
1631106796484,-26.44
1631106796500,-28.25
1631106796515,-28.32
1631106796531,-26.13
1631106796546,-21.71
1631106796562,-15.65
1631106796578,-8.91
1631106796593,-2.51
1631106796609,2.78
1631106796625,6.63
1631106796640,9.11
1631106796656,10.56
1631106796671,11.3
1631106796687,11.61
1631106796703,11.63
1631106796718,11.44
1631106796734,11.13
1631106796750,10.78
1631106796765,10.51
1631106796781,10.34
1631106796796,10.23
1631106796812,10.11
1631106796828,9.91
1631106796843,9.61
1631106796859,9.32
1631106796875,9.19
1631106796890,9.37
1631106796906,9.9
1631106796921,10.72
1631106796937,11.63
1631106796953,12.39
1631106796968,12.81
1631106796984,12.78
1631106797000,12.3
1631106797015,11.45
1631106797031,10.38
1631106797046,9.25
1631106797062,8.2
1631106797078,7.25
1631106797093,6.34
1631106797109,5.36
1631106797125,4.2
1631106797140,2.81
1631106797156,1.3
1631106797171,-0.21
1631106797187,-1.56
1631106797203,-2.72
1631106797218,-3.74
1631106797234,-4.73
1631106797250,-5.76
1631106797265,-6.79
1631106797281,-7.72
1631106797296,-8.42
1631106797312,-8.91
1631106797328,-9.31
1631106797343,-9.85
1631106797359,-10.74
1631106797375,-12.09
1631106797390,-13.92
1631106797406,-16.17
1631106797421,-18.81
1631106797437,-21.75
1631106797453,-24.84
1631106797468,-27.74
1631106797484,-29.89
1631106797500,-30.61
1631106797515,-29.36
1631106797531,-25.94
1631106797546,-20.66
1631106797562,-14.23
1631106797578,-7.58
1631106797593,-1.5
1631106797609,3.51
1631106797625,7.33
1631106797640,10.07
1631106797656,11.94
1631106797671,13.08
1631106797687,13.54
1631106797703,13.37
1631106797718,12.65
1631106797734,11.61
1631106797750,10.52
1631106797765,9.62
1631106797781,9.02
1631106797796,8.69
1631106797812,8.52
1631106797828,8.43
1631106797843,8.47
1631106797859,8.76
1631106797875,9.43
1631106797890,10.47
1631106797906,11.68
1631106797921,12.72
1631106797937,13.26
1631106797953,13.17
1631106797968,12.55
1631106797984,11.66
1631106798000,10.78
1631106798015,10.06
1631106798031,9.42
1631106798046,8.72
1631106798062,7.82
1631106798078,6.7
1631106798093,5.49
1631106798109,4.33
1631106798125,3.35
1631106798140,2.58
1631106798156,2.02
1631106798171,1.69
1631106798187,1.61
1631106798203,1.79
1631106798218,2.18
1631106798234,2.57
1631106798250,2.7
1631106798265,2.36
1631106798281,1.49
1631106798296,0.3
1631106798312,-0.87
1631106798328,-1.68
1631106798343,-2.05
1631106798359,-2.23
1631106798375,-2.77
1631106798390,-4.2
1631106798406,-6.74
1631106798421,-10.0
1631106798437,-13.03
1631106798453,-14.58
1631106798468,-13.6
1631106798484,-9.63
1631106798500,-3.02
1631106798515,5.18
1631106798531,13.69
1631106798546,21.37
1631106798562,27.65
1631106798578,32.61
1631106798593,36.79
1631106798609,40.83
1631106798625,45.15
1631106798640,49.63
1631106798656,53.7
1631106798671,56.66
1631106798687,58.05
1631106798703,58.04
1631106798718,57.53
1631106798734,57.89
1631106798750,60.44
1631106798765,66.02
1631106798781,74.54
1631106798796,84.95
1631106798812,95.53
1631106798828,104.51
1631106798843,110.61
1631106798859,113.75
1631106798875,115.29
1631106798890,117.82
1631106798906,124.42
1631106798921,137.31
1631106798937,156.6
1631106798953,179.55
1631106798968,200.9
1631106798984,214.26
1631106799000,214.2
1631106799015,198.0
1631106799031,166.23
1631106799046,122.28
1631106799062,70.71
1631106799078,15.48
1631106799093,-41.09
1631106799109,-98.45
1631106799125,-157.38
1631106799140,-219.23
1631106799156,-284.99
1631106799171,-354.38
1631106799187,-424.73
1631106799203,-490.62
1631106799218,-544.43
1631106799234,-578.29
1631106799250,-586.66
1631106799265,-568.47
1631106799281,-527.49
1631106799296,-470.73
1631106799312,-405.55
1631106799328,-337.01
1631106799343,-267.02
1631106799359,-195.49
1631106799375,-122.53
1631106799390,-50.32
1631106799406,16.79
1631106799421,73.8
1631106799437,117.3
1631106799453,146.99
1631106799468,165.68
1631106799484,177.77
1631106799500,187.33
1631106799515,196.69
1631106799531,205.89
1631106799546,213.54
1631106799562,218.03
1631106799578,218.46
1631106799593,215.05
1631106799609,208.9
1631106799625,201.49
1631106799640,194.43
1631106799656,189.39
1631106799671,188.06
1631106799687,191.31
1631106799703,198.45
1631106799718,206.51
1631106799734,210.31
1631106799750,203.82
1631106799765,182.15
1631106799781,143.35
1631106799796,89.06
1631106799812,23.88
1631106799828,-45.98
1631106799843,-114.1
1631106799859,-174.51
1631106799875,-222.02
1631106799890,-252.44
1631106799906,-263.37
1631106799921,-255.07
1631106799937,-230.99
1631106799953,-197.23
1631106799968,-160.82
1631106799984,-127.66
1631106800000,-101.01
1631106800015,-81.24
1631106800031,-66.56
1631106800046,-54.28
1631106800062,-42.05
1631106800078,-28.41
1631106800093,-13.02
1631106800109,3.6
1631106800125,20.28
1631106800140,35.48
1631106800156,47.74
1631106800171,56.31
1631106800187,61.3
1631106800203,63.61
1631106800218,64.52
1631106800234,64.94
1631106800250,65.02
1631106800265,64.14
1631106800281,61.39
1631106800296,56.16
1631106800312,48.62
1631106800328,39.78
1631106800343,31.11
1631106800359,24.0
1631106800375,19.2
1631106800390,16.73
1631106800406,15.97
1631106800421,16.09
1631106800437,16.35
1631106800453,16.34
1631106800468,15.86
1631106800484,14.89
1631106800500,13.45
1631106800515,11.59
1631106800531,9.35
1631106800546,6.84
1631106800562,4.18
1631106800578,1.54
1631106800593,-0.89
1631106800609,-2.92
1631106800625,-4.33
1631106800640,-4.98
1631106800656,-4.85
1631106800671,-4.05
1631106800687,-2.87
1631106800703,-1.64
1631106800718,-0.6
1631106800734,0.17
1631106800750,0.75
1631106800765,1.3
1631106800781,1.91
1631106800796,2.55
1631106800812,3.12
1631106800828,3.51
1631106800843,3.67
1631106800859,3.63
1631106800875,3.45
1631106800890,3.15
1631106800906,2.74
1631106800921,2.21
1631106800937,1.58
1631106800953,0.9
1631106800968,0.2
1631106800984,-0.49
1631106801000,-1.24
1631106801015,-2.06
1631106801031,-2.93
1631106801046,-3.78
1631106801062,-4.48
1631106801078,-4.95
1631106801093,-5.17
1631106801109,-5.18
1631106801125,-5.08
1631106801140,-5.06
1631106801156,-5.34
1631106801171,-6.16
1631106801187,-7.61
1631106801203,-9.63
1631106801218,-11.82
1631106801234,-13.62
1631106801250,-14.4
1631106801265,-13.69
1631106801281,-11.36
1631106801296,-7.65
1631106801312,-3.04
1631106801328,1.87
1631106801343,6.56
1631106801359,10.65
1631106801375,13.93
1631106801390,16.37
1631106801406,17.98
1631106801421,18.82
1631106801437,18.91
1631106801453,18.3
1631106801468,17.06
1631106801484,15.34
1631106801500,13.4
1631106801515,11.53
1631106801531,10.01
1631106801546,8.98
1631106801562,8.45
1631106801578,8.31
1631106801593,8.42
1631106801609,8.69
1631106801625,9.07
1631106801640,9.54
1631106801656,10.05
1631106801671,10.55
1631106801687,10.95
1631106801703,11.19
1631106801718,11.23
1631106801734,11.05
1631106801750,10.66
1631106801765,10.06
1631106801781,9.27
1631106801796,8.34
1631106801812,7.34
1631106801828,6.34
1631106801843,5.34
1631106801859,4.33
1631106801875,3.24
1631106801890,2.02
1631106801906,0.68
1631106801921,-0.74
1631106801937,-2.12
1631106801953,-3.4
1631106801968,-4.55
1631106801984,-5.62
1631106802000,-6.72
1631106802015,-8.01
1631106802031,-9.66
1631106802046,-11.81
1631106802062,-14.54
1631106802078,-17.79
1631106802093,-21.27
1631106802109,-24.48
1631106802125,-26.7
1631106802140,-27.25
1631106802156,-25.7
1631106802171,-22.1
1631106802187,-16.95
1631106802203,-11.09
1631106802218,-5.33
1631106802234,-0.24
1631106802250,3.97
1631106802265,7.34
1631106802281,9.98
1631106802296,11.96
1631106802312,13.27
1631106802328,13.91
1631106802343,13.99
1631106802359,13.73
1631106802375,13.33
1631106802390,12.93
1631106802406,12.54
1631106802421,12.13
1631106802437,11.72
1631106802453,11.42
1631106802468,11.36
1631106802484,11.63
1631106802500,12.21
1631106802515,12.92
1631106802531,13.54
1631106802546,13.87
1631106802562,13.83
1631106802578,13.44
1631106802593,12.8
1631106802609,12.0
1631106802625,11.09
1631106802640,10.08
1631106802656,8.94
1631106802671,7.63
1631106802687,6.15
1631106802703,4.51
1631106802718,2.79
1631106802734,1.11
1631106802750,-0.41
1631106802765,-1.64
1631106802781,-2.54
1631106802796,-3.15
1631106802812,-3.58
1631106802828,-4.01
1631106802843,-4.6
1631106802859,-5.42
1631106802875,-6.46
