timestamp,hr
1631106797000,72.92
1631106798000,72.9
1631106799000,72.87
1631106800000,72.85
1631106801000,72.85
1631106802000,72.87
1631106803000,72.88
1631106804000,72.9
1631106805000,72.78
1631106806000,72.67
1631106807000,72.52
1631106808000,72.33
1631106809000,72.17
1631106810000,72.02
1631106811000,71.88
1631106812000,71.72
1631106813000,71.52
1631106814000,71.27
1631106815000,71.05
1631106816000,70.78
1631106817000,70.53
1631106818000,70.27
1631106819000,70.0
1631106820000,69.75
1631106821000,69.52
1631106822000,69.25
1631106823000,68.98
1631106824000,68.7
1631106825000,68.48
1631106826000,68.2
1631106827000,67.93
1631106828000,67.65
1631106829000,67.37
1631106830000,67.1
1631106831000,66.95
1631106832000,66.53
1631106833000,66.07
1631106834000,65.58
1631106835000,65.15
1631106836000,64.75
1631106837000,64.35
1631106838000,63.95
1631106839000,63.53
1631106840000,62.98
1631106841000,62.52
1631106842000,62.12
1631106843000,61.68
1631106844000,61.28
1631106845000,60.88
1631106846000,60.5
1631106847000,60.43
1631106848000,60.4
1631106849000,60.4
1631106850000,60.28
1631106851000,60.25
1631106852000,60.22
1631106853000,60.2
1631106854000,60.22
1631106855000,60.25
1631106856000,60.32
1631106857000,60.37
1631106858000,60.45
1631106859000,60.57
1631106860000,60.67
1631106861000,60.77
1631106862000,60.87
1631106863000,60.97
1631106864000,61.05
1631106865000,61.05
1631106866000,61.02
1631106867000,60.95
1631106868000,60.88
1631106869000,60.73
1631106870000,60.58
1631106871000,60.42
1631106872000,60.28
1631106873000,60.18
1631106874000,60.13
1631106875000,60.12
1631106876000,60.12
1631106877000,60.12
1631106878000,60.12
1631106879000,60.08
1631106880000,60.05
1631106881000,60.02
1631106882000,60.0
1631106883000,59.98
1631106884000,59.93
1631106885000,59.9
1631106886000,59.87
1631106887000,59.83
1631106888000,59.8
1631106889000,59.77
1631106890000,59.72
1631106891000,59.63
1631106892000,59.55
1631106893000,59.5
1631106894000,59.48
1631106895000,59.48
1631106896000,59.47
1631106897000,59.47
1631106898000,59.47
1631106899000,59.48
1631106900000,59.57
1631106901000,59.63
1631106902000,59.72
1631106903000,59.8
1631106904000,59.83
1631106905000,59.87
1631106906000,59.88
1631106907000,59.87
1631106908000,59.85
1631106909000,59.85
1631106910000,59.85
1631106911000,59.82
1631106912000,59.83
1631106913000,59.85
1631106914000,59.85
1631106915000,59.82
1631106916000,59.77
1631106917000,59.72
1631106918000,59.6
1631106919000,59.47
1631106920000,59.33
1631106921000,59.18
1631106922000,59.02
1631106923000,58.85
1631106924000,58.7
1631106925000,58.58
1631106926000,58.48
1631106927000,58.42
1631106928000,58.35
1631106929000,58.37
1631106930000,58.37
1631106931000,58.37
1631106932000,58.37
1631106933000,58.37
1631106934000,58.38
1631106935000,58.43
1631106936000,58.52
1631106937000,58.62
1631106938000,58.72
1631106939000,58.85
1631106940000,59.0
1631106941000,59.22
1631106942000,59.43
1631106943000,59.55
1631106944000,59.7
1631106945000,59.83
1631106946000,59.95
1631106947000,60.05
1631106948000,60.17
1631106949000,60.28
1631106950000,60.45
1631106951000,60.62
1631106952000,60.78
1631106953000,60.92
1631106954000,61.0
1631106955000,61.05
1631106956000,61.1
1631106957000,61.15
1631106958000,61.17
1631106959000,61.15
1631106960000,61.12
1631106961000,61.07
1631106962000,61.0
1631106963000,60.95
1631106964000,60.92
1631106965000,60.9
1631106966000,60.88
1631106967000,60.88
1631106968000,60.88
1631106969000,60.85
1631106970000,60.83
1631106971000,60.82
1631106972000,60.78
1631106973000,60.75
1631106974000,60.7
1631106975000,60.67
1631106976000,60.65
1631106977000,60.63
1631106978000,60.65
1631106979000,60.7
1631106980000,60.92
1631106981000,61.18
1631106982000,61.58
1631106983000,61.93
1631106984000,62.3
1631106985000,62.68
1631106986000,63.07
1631106987000,63.45
1631106988000,63.83
